日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/10/5,38,38.1,36.5,36.85,0,0,,,,,,584,,9132,,,16,,,-7155,-7155,4947,,,989,,,0,,,5937,,,0
2011/10/6,37.95,37.95,37.3,37.35,0.5,1.3569,,,,,,358,,9084,,,30,,,-6636,519,4961,,,989,,,0,,,5951,,,0
2011/10/7,37.85,38.3,37.5,37.55,0.2,0.5355,,,,,,511,,8996,,,26,,,-6269,367,5002,,,989,,,0,,,5992,,,0
2011/10/11,38,38.4,37.95,38,0.45,1.1984,,,,,,552,,9020,,,26,,,-5580,689,4773,,,989,,,36,,,5799,,,0
2011/10/12,38,38.8,37.4,38.55,0.55,1.4474,37.66,,,,,717,544.4,9081,9062.6,,26,24.8,,-5608,-28,4818,4901,,989,990,,24,12,,5832,5903,,0
2011/10/13,38.7,39.7,38.7,38.8,0.25,0.6485,38.05,,,,,1482,724,9247,9085.6,,36,28.8,,-5281,327,4891,4890,,829,958,,0,12,,5721,5859,,0
2011/10/14,38.8,39.3,38.3,38.4,-0.4,-1.0309,38.26,,,,,567,765.8,9262,9121.2,,38,30.4,,-5542,-261,4903,4878,,829,926,,0,12,,5733,5816,,0
2011/10/17,39,40.4,38.8,39.65,1.25,3.2552,38.68,,,,,1301,923.8,9464,9214.8,,62,37.6,,-5072,470,5001,4878,,829,894,,44,21,,5875,5792,,0
2011/10/18,39.2,39.35,38.7,39.1,-0.55,-1.3871,38.9,,,,,365,886.4,9418,9294.4,,59,44.2,,-5577,-505,5016,4926,,829,862,,0,14,,5846,5802,,0
2011/10/19,39.2,39.45,38.55,38.65,-0.45,-1.1509,38.92,38.29,,,,433,829.6,9456,9369.4,9216,54,49.8,37.3,-5640,-63,5001,4963,4932,829,830,910,9,11,11,5840,5803,5853,0
2011/10/20,38.7,38.9,38,38.2,-0.45,-1.1643,38.8,38.425,,,,294,592,9416,9403.2,9244.4,54,53.4,41.1,-6153,-513,4982,4981,4935,829,830,894,10,13,12,5822,5824,5842,0
2011/10/21,38.25,38.3,37.6,37.9,-0.3,-0.7853,38.7,38.48,,,,348,548.2,9400,9430.8,9276,19,49.6,40,-6129,24,4980,4997,4937,767,817,872,0,13,12,5748,5827,5821,0
2011/10/24,38.5,39.2,38.5,38.9,1,2.6385,38.55,38.615,,,,652,418.4,9320,9402,9308.4,22,41.6,39.6,-5433,696,5086,5014,4946,767,805,849,12,6,14,5866,5825,5809,0
2011/10/25,39.5,41.6,39.25,41.6,2.7,6.9409,39.05,38.975,,,,2091,763.6,9251,9368.6,9331.5,136,57,50.6,-5397,36,5091,5029,4978,767,793,827,0,6,10,5859,5827,5815,0
