日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/10/20,53.8,53.9,53.4,53.5,0,0,,,,,,26,,2744,,,0,,,-6153,-6153,16498,,,45,,,0,,,16544,,,0
2011/10/21,53.5,53.5,52.1,53.2,-0.3,-0.5607,,,,,,51,,2729,,,0,,,-6129,24,16499,,,45,,,0,,,16545,,,0
2011/10/24,53.9,54,53.8,54,0.8,1.5038,,,,,,72,,2722,,,0,,,-5433,696,16532,,,45,,,2,,,16580,,,0
2011/10/25,54.5,55,54.3,54.5,0.5,0.9259,,,,,,42,,2716,,,0,,,-5397,36,16536,,,45,,,0,,,16582,,,0
2011/10/26,54.1,54.2,53.5,53.8,-0.7,-1.2844,53.8,,,,,36,45,2711,2724.4,,0,0,,-5258,139,16539,16521,,45,46,,0,0,,16585,16567,,0
2011/10/27,53.8,54,53.7,53.9,0.1,0.1859,53.88,,,,,76,55,2717,2719,,0,0,,-4903,355,16527,16527,,45,46,,0,0,,16573,16573,,0
2011/10/28,54.8,57.6,54.3,57.6,3.7,6.8646,54.76,,,,,487,142,2830,2739.2,,0,0,,-4927,-24,16555,16538,,45,46,,0,0,,16601,16584,,0
2011/10/31,58,58.5,55.4,55.7,-1.9,-3.2986,55.1,,,,,337,195,2813,2757.4,,0,0,,-5172,-245,16557,16543,,45,46,,0,0,,16603,16589,,0
2011/11/1,55.5,56.5,54.6,55.9,0.2,0.3591,55.38,,,,,148,216,2807,2775.6,,0,0,,-4973,199,16579,16552,,44,45,,0,0,,16624,16597,,0
2011/11/2,55,55.6,54.6,55.6,-0.3,-0.5367,55.74,54.77,,,,104,230,2783,2790,2757.2,0,0,0,-5204,-231,16586,16561,16541,44,45,45,0,0,0,16631,16607,16587,0
2011/11/3,55.5,57.9,55.4,55.7,0.1,0.1799,56.1,54.99,,,,144,244,2804,2807.4,2763.2,0,0,0,-5742,-538,16581,16572,16550,44,45,45,0,0,0,16626,16617,16595,0
2011/11/4,57,58.8,56.9,58,2.3,4.1293,56.18,55.47,,,,408,228,2861,2813.6,2776.4,0,0,0,-5017,725,16579,16577,16558,44,45,45,0,0,0,16624,16622,16603,0
2011/11/7,59.3,62,58.7,62,4,6.8966,57.44,56.27,,,,1114,383,3026,2856.2,2806.8,7,1.4,0.7,-4940,77,16502,16566,16555,44,45,45,0,0,0,16547,16611,16600,0
2011/11/8,62,62,60.5,60.5,-1.5,-2.4194,58.36,56.87,,,,468,447,3004,2895.6,2835.6,1,1.6,0.8,-5069,-129,16498,16550,16551,44,45,45,0,0,0,16543,16594,16596,0
