日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2009/8/21,8.3,8.3,8.3,8.3,0,0,,,,,,2,,0,,,0,,,0,0,0,,,0,,,0,,,0,,,0
2009/8/24,8.2,8.2,8.2,8.2,-0.1,-1.2048,,,,,,2,,0,,,0,,,0,0,0,,,0,,,0,,,0,,,0
2009/8/25,8.25,8.25,8,8,-0.2,-2.439,,,,,,6,,0,,,0,,,0,0,0,,,0,,,0,,,0,,,0
2009/8/26,8.05,8.05,8.05,8.05,0.05,0.625,,,,,,2,,0,,,0,,,0,0,0,,,0,,,0,,,0,,,0
2009/8/27,7.5,7.6,7.2,7.2,-0.85,-10.559,7.95,,,,,10,4,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,,0
2009/8/31,7.45,7.45,7.08,7.15,-0.05,-0.6944,7.72,,,,,19,7,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,,0
2009/9/1,7.65,7.7,7.15,7.15,0,0,7.51,,,,,21,11,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,,0
2009/9/2,7.7,7.73,7.7,7.73,0.58,8.1119,7.456,,,,,12,12,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,,0
2009/9/4,7.35,7.35,7.3,7.3,-0.43,-5.5627,7.306,,,,,4,13,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,,0
2009/9/7,6.8,7,6.8,7,-0.3,-4.1096,7.266,7.608,,,,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/14,6.94,6.94,6.94,6.94,-0.06,-0.8571,7.224,7.472,,,,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/16,7,7,7,7,0.06,0.8646,7.194,7.352,,,,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/9/17,7,7,7,7,0,0,7.048,7.252,,,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/1,7.05,7.1,6.75,6.75,-0.25,-3.5714,6.938,7.122,,,,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/2,7.15,7.2,7.15,7.2,0.45,6.6667,6.978,7.122,,,,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/6,7,7.05,7,7.05,-0.15,-2.0833,7,7.112,,,,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/8,6.7,6.8,6.7,6.7,-0.35,-4.9645,6.94,7.067,,,,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/12,6.5,6.5,6.5,6.5,-0.2,-2.9851,6.84,6.944,,,,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/14,6.55,6.6,6.55,6.6,0.1,1.5385,6.81,6.874,,,,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/19,6.4,6.5,6.4,6.4,-0.2,-3.0303,6.65,6.814,7.211,,,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/21,5,5,5,5,-1.4,-21.875,6.24,6.62,7.046,,,210,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/22,6.27,6.27,5.03,5.03,0.03,0.6,5.906,6.423,6.8875,,,212,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/23,6.4,6.4,6.4,6.4,1.37,27.2366,5.886,6.363,6.8075,,,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/26,6.65,6.7,6.63,6.63,0.23,3.5937,5.892,6.351,6.7365,,,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/27,6.3,6.33,6.3,6.33,-0.3,-4.5249,5.878,6.264,6.693,,,17,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/10/29,6.4,6.4,6.3,6.3,-0.03,-0.4739,6.138,6.189,6.6505,,,11,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/11/11,6.3,6.3,6.3,6.3,0,0,6.392,6.149,6.608,,,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/11/17,6.5,6.5,6.5,6.5,0.2,3.1746,6.412,6.149,6.5465,,,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/2,6.3,6.3,6.3,6.3,-0.2,-3.0769,6.346,6.119,6.4965,,,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/3,6.2,6.25,6.2,6.25,-0.05,-0.7937,6.33,6.104,6.459,,,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/7,6.4,6.4,6.4,6.4,0.15,2.4,6.35,6.244,6.432,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/9,6.43,6.63,6.43,6.63,0.23,3.5937,6.416,6.404,6.4135,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/15,6.5,6.5,6.5,6.5,-0.13,-1.9608,6.416,6.414,6.3885,,,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/16,6.6,6.6,6.6,6.6,0.1,1.5385,6.476,6.411,6.381,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/17,6.76,6.76,6.76,6.76,0.16,2.4242,6.578,6.454,6.359,,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/22,6.84,6.84,6.84,6.84,0.08,1.1834,6.666,6.508,6.3485,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/25,7.05,7.15,7.05,7.15,0.31,4.5322,6.77,6.593,6.371,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/28,7.35,7.35,7.3,7.3,0.15,2.0979,6.93,6.673,6.411,,,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/29,7.35,7.35,7.35,7.35,0.05,0.6849,7.08,6.778,6.4485,,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009/12/30,7.36,7.36,7.32,7.36,0.01,0.1361,7.2,6.889,6.4965,,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/6,7,7,7,7,-0.36,-4.8913,7.232,6.949,6.5965,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/7,7.1,7.35,7.1,7.35,0.35,5,7.272,7.021,6.7125,,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/11,7.36,7.36,7.36,7.36,0.01,0.1361,7.284,7.107,6.7605,,,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/12,7.5,7.5,7.3,7.4,0.04,0.5435,7.294,7.187,6.799,,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/13,7.6,7.6,7.6,7.6,0.2,2.7027,7.342,7.271,6.8625,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/14,7.5,7.6,7.5,7.6,0,0,7.462,7.347,6.9275,,,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/15,7.43,7.55,7.43,7.43,-0.17,-2.2368,7.478,7.375,6.984,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/18,7.55,7.77,7.55,7.77,0.34,4.576,7.56,7.422,7.0475,,,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/19,8,8,7.9,8,0.23,2.9601,7.68,7.487,7.1325,,,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/20,7.9,7.9,7.9,7.9,-0.1,-1.25,7.74,7.541,7.215,,,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/21,7.95,8,7.95,8,0.1,1.2658,7.82,7.641,7.295,,,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/25,7.9,7.9,7.9,7.9,-0.1,-1.25,7.914,7.696,7.3585,,,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/26,7.7,7.7,7.7,7.7,-0.2,-2.5316,7.9,7.73,7.4185,,,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/27,7.7,7.7,7.7,7.7,0,0,7.84,7.76,7.4735,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/1/28,7.89,8,7.89,8,0.3,3.8961,7.86,7.8,7.5355,,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/2/2,7.9,7.9,7.9,7.9,-0.1,-1.25,7.84,7.83,7.5885,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/1,7.6,7.6,7.28,7.28,-0.62,-7.8481,7.716,7.815,7.595,,,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/3,7.51,7.51,7.51,7.51,0.23,3.1593,7.678,7.789,7.6055,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/10,7.2,7.28,7.2,7.25,-0.26,-3.4621,7.588,7.714,7.6005,,,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/23,6.97,7.21,6.94,7.1,-0.15,-2.069,7.408,7.634,7.5875,7.0983,,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/24,7,7.1,6.85,6.9,-0.2,-2.8169,7.208,7.524,7.5825,7.075,,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/25,6.75,7,6.75,6.75,-0.15,-2.1739,7.102,7.409,7.5525,7.0508,,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/26,6.75,6.8,6.75,6.8,0.05,0.7407,6.96,7.319,7.5245,7.0308,,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/29,6.75,6.75,6.7,6.7,-0.1,-1.4706,6.85,7.219,7.4895,7.0083,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/30,6.8,6.8,6.65,6.7,0,0,6.77,7.089,7.4445,7,,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/31,6.65,6.65,6.65,6.65,-0.05,-0.7463,6.72,6.964,7.397,6.9917,,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/1,6.47,6.47,6.47,6.47,-0.18,-2.7068,6.664,6.883,7.349,6.9803,,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/2,6.7,6.8,6.7,6.75,0.28,4.3277,6.654,6.807,7.298,6.964,,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/6,6.8,7,6.7,7,0.25,3.7037,6.714,6.782,7.248,6.959,,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/7,7,7,6.75,6.75,-0.25,-3.5714,6.724,6.747,7.1905,6.9548,,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/9,7,7.86,7,7.83,1.08,16,6.96,6.84,7.182,6.9697,,143,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/12,7.88,8.47,7.8,8.47,0.64,8.1737,7.36,7.012,7.2105,6.9942,,74,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/13,8.2,8.63,8.2,8.63,0.16,1.889,7.736,7.195,7.257,7.0213,,41,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/14,8.6,8.73,8.6,8.7,0.07,0.8111,8.076,7.395,7.307,7.0538,,21,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/15,8.7,8.93,8.6,8.73,0.03,0.3448,8.472,7.598,7.3435,7.0793,,35,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/16,9,9.05,9,9.05,0.32,3.6655,8.716,7.838,7.401,7.1127,,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/19,9.02,9.1,9.02,9.1,0.05,0.5525,8.842,8.101,7.492,7.1527,,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/20,8.74,9.2,8.74,9.2,0.1,1.0989,8.956,8.346,7.5765,7.1977,,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/21,9.12,9.12,9,9,-0.2,-2.1739,9.016,8.546,7.664,7.2377,,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
