日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2012/4/25,24.3,24.6,23.9,24.6,0,0,,,,,,270,,7315,,,0,,,-7080,-7080,9025,,,0,,,0,,,9025,,,0
2012/4/26,24.6,25.1,24.2,24.2,-0.4,-1.626,,,,,,800,,7351,,,30,,,-7348,-268,8990,,,0,,,5,,,8995,,,0
2012/4/27,24.3,24.75,23.1,23.5,-0.7,-2.8926,,,,,,511,,7268,,,43,,,-7734,-386,8988,,,0,,,4,,,8992,,,0
2012/4/30,23.5,23.5,22.4,22.8,-0.7,-2.9787,,,,,,595,,7200,,,29,,,-7621,113,9049,,,0,,,0,,,9049,,,0
2012/5/2,23,24.35,23,24.35,1.55,6.7982,23.89,,,,,694,574,7174,7261.6,,53,31,,-6834,787,9074,9026,,0,0,,0,2,,9074,9028,,0
2012/5/3,24.6,24.75,24.3,24.45,0.1,0.4107,23.86,,,,,355,591,7191,7236.8,,59,42.8,,-7069,-235,9025,9026,,0,0,,0,2,,9025,9028,,0
2012/5/4,24.45,25,24.25,24.85,0.4,1.636,23.99,,,,,642,559,7159,7198.4,,81,53,,-6663,406,9295,9087,,0,0,,2,1,,9297,9088,,0
2012/5/7,23.8,24.4,23.8,24.25,-0.6,-2.4145,24.14,,,,,273,511,7190,7182.8,,74,59.2,,-7260,-597,9267,9143,,0,0,,0,0,,9267,9143,,0
2012/5/8,24.25,24.8,24,24.3,0.05,0.2062,24.44,,,,,229,438,7127,7168.2,,73,68,,-7149,111,9221,9177,,0,0,,0,0,,9221,9178,,0
2012/5/9,23.5,24,23.5,23.6,-0.7,-2.8807,24.29,24.09,,,,223,344,7151,7163.6,7212.6,70,71.4,51.2,-7636,-487,9185,9200,9113,0,0,0,0,0,1,9185,9200,9114,0
2012/5/10,23.4,23.8,23.4,23.4,-0.2,-0.8475,24.08,23.97,,,,211,315,7160,7157.4,7197.1,50,69.6,56.2,-7846,-210,9193,9233,9130,0,0,0,1,1,1,9194,9234,9131,0
2012/5/11,23.15,23.15,22.5,22.9,-0.5,-2.1368,23.69,23.84,,,,327,252,7022,7130,7164.2,48,63,58,-8411,-565,9195,9213,9150,0,0,0,3,1,1,9198,9214,9151,0
2012/5/14,23,23.5,22.8,22.8,-0.1,-0.4367,23.4,23.77,,,,173,232,7032,7098.4,7140.6,61,60.4,59.8,-8803,-392,9199,9200,9171,0,0,0,2,1,1,9201,9201,9172,0
2012/5/15,22.4,23.15,22.4,23.15,0.35,1.5351,23.17,23.805,,,,127,212,7026,7078.2,7123.2,61,58,63,-8760,43,9199,9195,9186,0,0,0,0,1,1,9199,9196,9187,0
2012/5/16,23.15,23.3,22.65,22.75,-0.4,-1.7279,23,23.645,,,,215,210,7006,7049.2,7106.4,73,58.6,65,-9422,-662,9212,9201,9200,0,0,0,2,2,1,9214,9202,9201,0
