日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 騰落指標, 騰落指標, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 未平倉量
2012/5/9,33.75,34.05,33.25,33.25,0,0,,,,,,11277,,12279,,,848,,,-7636,-7636,2583602,,,92194,,,31000,,,2706797,,,0
2012/5/10,33,33.8,33,33.75,0.5,1.5038,,,,,,7920,,12030,,,938,,,-7846,-210,2581580,,,92564,,,30974,,,2705119,,,0
2012/5/11,33.25,33.5,32.4,32.85,-0.9,-2.6667,,,,,,10825,,12160,,,862,,,-8411,-565,2575663,,,93848,,,31195,,,2700707,,,0
2012/5/14,32.8,33.25,32.8,33.2,0.35,1.0654,,,,,,4978,,12117,,,952,,,-8803,-392,2574650,,,94184,,,31013,,,2699848,,,0
2012/5/15,32.5,33.2,32.5,32.95,-0.25,-0.753,33.2,,,,,5251,8050,12279,12173,,783,876.6,,-8760,43,2571491,2577398,,94910,93541,,31524,31142,,2697926,2702080,,0
2012/5/16,32.95,33.15,31.1,31.2,-1.75,-5.3111,32.79,,,,,11203,8035,12490,12215.2,,810,869,,-9422,-662,2564428,2573563,,95277,94157,,32049,31351,,2691755,2699071,,0
2012/5/17,32.4,33,32,33,1.8,5.7692,32.64,,,,,8365,8124,12001,12209.4,,1084,898.2,,-8940,482,2546033,2566454,,96256,94896,,31997,31556,,2674287,2692905,,0
2012/5/18,32,32,31.5,31.6,-1.4,-4.2424,32.39,,,,,9323,7824,12307,12238.8,,646,855,,-9717,-777,2541485,2559618,,96519,95430,,32296,31776,,2670301,2686824,,0
2012/5/21,31.5,32.15,31.5,32,0.4,1.2658,32.15,,,,,4916,7811,12064,12228.2,,700,804.6,,-9493,224,2539407,2552569,,96669,95927,,32627,32099,,2668704,2680595,,0
2012/5/22,32.2,32.5,32,32,0,0,31.96,32.58,,,,8223,8406,12389,12250.2,12211.6,565,761,818.8,-8892,601,2533298,2544931,2561164,97310,96407,94974,32622,32319,31730,2663230,2673656,2687868,0
2012/5/23,31.5,31.6,30.2,31.2,-0.8,-2.5,31.96,32.375,,,,11315,8428,12651,12282.4,12248.8,909,780.8,824.9,-9539,-647,2528431,2537731,2555647,97783,96908,95533,32781,32465,31908,2658996,2667104,2683088,0
2012/5/24,31,31.4,31,31.4,0.2,0.641,31.64,32.14,,,,5766,7908,12427,12367.6,12288.5,1183,800.6,849.4,-10033,-494,2527843,2534093,2550273,97633,97183,96039,33138,32693,32125,2658615,2663970,2678438,0
2012/5/25,31.5,31.75,31.35,31.4,0,0,31.6,31.995,,,,4024,6848,12270,12360.2,12299.5,1325,936.4,895.7,-10413,-380,2527376,2531271,2545445,97643,97408,96419,33142,32862,32319,2658162,2661542,2674183,0
2012/5/28,31.1,31.4,30.4,30.95,-0.45,-1.4331,31.39,31.77,,,,5915,7048,12347,12416.8,12322.5,1272,1050.8,927.7,-10048,365,2525096,2528409,2540489,97642,97603,96765,33249,32987,32543,2655988,2658999,2669797,0
