"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","12.06","4.76","1.35",
"1102","亞泥","9.68","8.23","1.16",
"1103","嘉泥","-","0.00","1.02",
"1104","環泥","10.05","10.33","0.52",
"1107","建台","-","0.00","26.50",
"1108","幸福","-","4.09","0.68",
"1109","信大","19.68","5.41","0.69",
"1110","東泥","24.81","3.73","0.48",
"1201","味全","-","0.00","1.32",
"1203","味王","-","0.00","0.75",
"1210","大成","7.31","2.46","0.97",
"1213","大飲","219.00","0.00","0.81",
"1215","卜蜂","-","0.00","0.42",
"1216","統一","21.27","1.66","1.68",
"1217","愛之味","28.21","0.00","0.64",
"1218","泰山","-","0.00","0.57",
"1219","福壽","25.25","2.97","0.41",
"1220","台榮","-","0.00","0.74",
"1225","福懋油","16.72","0.00","0.37",
"1227","佳格","14.53","6.45","1.04",
"1229","聯華","20.00","4.48","0.87",
"1231","聯華食","13.32","0.00","0.66",
"1232","大統益","8.92","6.59","1.33",
"1233","天仁","15.63","6.07","1.95",
"1234","黑松","92.30","2.17","0.53",
"1235","興泰","10.82","8.66","1.06",
"1236","宏亞","8.50","8.17","1.30",
"1301","台塑","8.66","8.69","1.91",
"1303","南亞","7.82","7.38","1.92",
"1304","台聚","8.44","7.54","0.71",
"1305","華夏","-","0.00","0.76",
"1307","三芳","13.02","3.87","1.29",
"1308","亞聚","7.79","6.04","0.80",
"1309","台達化","-","0.00","0.57",
"1310","台苯","-","7.02","1.36",
"1311","福聚","10.00","8.72","1.19",
"1312","國喬","24.50","0.00","0.81",
"1313","聯成","14.19","7.05","0.80",
"1314","中石化","6.87","0.00","0.77",
"1315","達新","8.75","6.72","0.85",
"1316","上曜","-","0.00","0.27",
"1319","東陽","21.98","4.46","2.71",
"1321","大洋","8.12","8.93","0.78",
"1323","永裕","36.73","4.33","0.65",
"1324","地球","12.07","8.29","0.59",
"1325","恆大","-","0.00","0.97",
"1326","台化","6.12","10.42","1.87",
"1402","遠東新","14.03","7.09","1.41",
"1409","新纖","33.72","0.00","0.57",
"1410","南染","-","0.00","0.42",
"1413","宏洲","-","0.00","0.27",
"1414","東和","-","0.00","0.42",
"1416","廣豐","-","0.00","0.49",
"1417","嘉裕","-","0.00","0.54",
"1418","東華","-","0.00","0.39",
"1419","新紡","22.58","0.00","0.93",
"1423","利華","-","0.00","0.30",
"1432","大魯閣","-","0.00","0.66",
