"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","15.85","4.30","1.45",
"1102","亞泥","10.33","6.77","1.33",
"1103","嘉泥","5.01","0.00","0.98",
"1104","環泥","12.12","8.56","0.63",
"1107","建台","3.94","0.00","2.20",
"1108","幸福","11.18","3.23","0.84",
"1109","信大","7.61","4.18","0.83",
"1110","東泥","18.18","3.06","0.57",
"1201","味全","25.07","0.00","2.24",
"1203","味王","-","0.00","0.82",
"1210","大成","11.71","1.69","1.27",
"1213","大飲","-","0.00","1.28",
"1215","卜蜂","14.50","0.00","0.73",
"1216","統一","41.55","1.22","2.19",
"1217","愛之味","20.40","0.00","0.65",
"1218","泰山","-","0.00","0.66",
"1219","福壽","18.88","2.34","0.51",
"1220","台榮","21.71","0.00","0.77",
"1225","福懋油","-","0.00","0.54",
"1227","佳格","24.64","6.64","0.97",
"1229","聯華","11.18","3.33","0.92",
"1231","聯華食","91.00","5.49","0.64",
"1232","大統益","8.62","8.25","1.36",
"1233","天仁","19.79","5.26","2.24",
"1234","黑松","95.94","1.63","0.89",
"1235","興泰","1,500.00","8.00","1.14",
"1236","宏亞","12.97","11.76","1.20",
"1301","台塑","10.50","8.71","1.63",
"1303","南亞","9.01","7.36","1.66",
"1304","台聚","11.91","7.73","0.67",
"1305","華夏","12.75","0.00","0.70",
"1307","三芳","11.01","5.25","1.31",
"1308","亞聚","9.74","6.08","0.74",
"1309","台達化","23.68","0.00","0.54",
"1310","台苯","39.57","0.00","1.28",
"1311","福聚","4.56","6.18","1.37",
"1312","國喬","9.22","0.00","0.95",
"1313","聯成","7.36","5.90","0.87",
"1314","中石化","13.95","0.00","0.76",
"1315","達新","16.22","5.18","0.88",
"1316","上曜","8.89","0.00","0.63",
"1319","東陽","11.04","5.88","1.42",
"1321","大洋","17.65","6.99","1.02",
"1323","永裕","33.07","3.92","0.69",
"1324","地球","30.96","8.43","0.60",
"1325","恆大","20.65","1.79","0.85",
"1326","台化","9.21","10.52","1.53",
"1402","遠東新","12.17","6.20","1.42",
"1409","新纖","14.46","0.00","0.63",
"1410","南染","198.25","0.00","0.63",
"1413","宏洲","-","0.00","0.37",
"1414","東和","-","0.00","0.69",
"1416","廣豐","-","0.00","0.75",
"1417","嘉裕","-","0.00","0.66",
"1418","東華","-","0.00","0.52",
"1419","新紡","301.00","1.66","2.00",
"1423","利華","16.86","0.00","0.52",
"1432","大魯閣","-","0.00","1.38",
"1434","福懋","10.66","5.52","0.82",
"1435","中福","100.60","0.00","0.62",
"1436","華友聯","112.22","0.00","0.87",
"1437","勤益控","21.38","0.00","1.46",
"1438","三地開發","-","0.00","0.48",
"1439","雋揚","-","1.75","0.81",
"1440","南紡","-","0.00","0.71",
"1441","大東","-","0.00","0.73",
"1442","名軒","7.14","0.00","0.68",
"1443","立益物流","-","0.00","0.47",
"1444","力麗","-","0.00","0.46",
"1445","大宇","-","0.00","0.44",
"1446","宏和","-","0.00","0.45",
"1447","力鵬","19.43","0.00","0.65",
"1449","佳和","-","0.00","0.50",
"1451","年興","7.38","8.06","0.95",
"1452","宏益","-","0.00","0.54",
"1453","大將","-","0.00","0.40",
"1454","台富","-","0.00","0.44",
"1455","集盛","-","1.40","0.59",
"1456","怡華","-","0.00","0.47",
"1457","宜進","-","0.00","0.41",
"1459","聯發","-","7.68","0.68",
"1460","宏遠","42.00","2.38","0.59",
"1463","強盛","140.25","2.67","0.53",
"1464","得力","-","2.69","0.51",
"1465","偉全","7.41","7.77","0.57",
"1466","聚隆","5.90","0.00","0.81",
"1467","南緯","7.22","1.85","1.02",
"1468","昶和","-","0.00","1.00",
"1469","理隆","84.40","11.85","0.64",
"1470","大統新創","-","0.00","0.46",
"1471","首利","-","3.47","2.40",
"1472","三洋實業","-","0.00","0.44",
"1473","台南","9.00","6.67","1.74",
"1474","弘裕","10.41","6.08","0.67",
"1475","業旺","-","0.00","1.03",
"1476","儒鴻","6.94","12.22","1.06",
"1477","聚陽","10.18","6.61","3.05",
"1503","士電","22.83","3.46","1.72",
"1504","東元","13.61","0.00","0.73",
"1506","正道","-","0.00","0.89",
"1507","永大","13.98","3.25","0.97",
"1512","瑞利","39.35","7.73","0.76",
"1513","中興電","11.64","6.77","1.39",
"1514","亞力","18.81","2.95","0.55",
"1515","力山","-","6.88","0.86",
"1516","川飛","197.50","0.00","0.46",
"1517","利奇","12.28","2.14","0.63",
"1519","華城","8.87","0.00","1.15",
"1520","復盛","11.26","9.29","1.88",
"1521","大億","11.62","11.04","1.38",
"1522","堤維西","295.00","0.00","1.45",
