"95年12月19日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","16.42","5.40","1.50",
"1102","亞泥","10.66","6.56","1.38",
"1103","嘉泥","5.13","0.00","1.00",
"1104","環泥","12.88","8.06","0.67",
"1107","建台","6.82","0.00","3.81",
"1108","幸福","12.41","4.37","0.93",
"1109","信大","8.15","3.91","0.88",
"1110","東泥","25.11","4.42","0.79",
"1201","味全","26.62","0.00","2.37",
"1203","味王","-","0.00","1.03",
"1210","大成","11.18","6.41","1.22",
"1213","大飲","-","7.43","1.19",
"1215","卜蜂","15.48","0.00","0.78",
"1216","統一","42.68","2.15","2.25",
"1217","愛之味","24.29","0.00","0.77",
"1218","泰山","-","0.00","0.72",
"1219","福壽","23.21","1.90","0.62",
"1220","台榮","23.09","0.00","0.82",
"1225","福懋油","-","0.00","0.60",
"1227","佳格","25.45","6.43","1.00",
"1229","聯華","11.24","4.42","0.93",
"1231","聯華食","103.00","4.85","0.72",
"1232","大統益","8.76","8.12","1.38",
"1233","天仁","19.72","5.28","2.23",
"1234","黑松","105.00","1.49","0.97",
"1235","興泰","1,550.00","3.23","1.17",
"1236","宏亞","13.31","11.46","1.23",
"1301","台塑","11.04","8.29","1.71",
"1303","南亞","9.55","6.94","1.76",
"1304","台聚","12.50","7.37","0.70",
"1305","華夏","13.38","0.00","0.73",
"1307","三芳","13.44","4.30","1.60",
"1308","亞聚","10.19","5.82","0.77",
"1309","台達化","25.41","0.00","0.58",
"1310","台苯","40.57","0.00","1.32",
"1311","福聚","4.66","6.05","1.40",
"1312","國喬","10.43","0.00","1.08",
"1313","聯成","8.10","4.09","0.96",
"1314","中石化","15.75","0.00","0.86",
"1315","達新","22.23","3.78","1.20",
"1316","上曜","13.27","0.00","0.93",
"1319","東陽","10.87","5.98","1.39",
"1321","大洋","26.98","4.58","1.56",
"1323","永裕","35.96","3.60","0.75",
"1324","地球","35.74","6.08","0.69",
"1325","恆大","21.57","1.72","0.88",
"1326","台化","9.35","10.36","1.55",
"1402","遠東新","13.47","5.60","1.57",
"1409","新纖","15.82","0.00","0.69",
"1410","南染","232.00","0.00","0.74",
"1413","宏洲","-","0.00","0.62",
"1414","東和","-","0.00","0.95",
"1416","廣豐","-","0.00","1.07",
"1417","嘉裕","-","0.00","0.71",
"1418","東華","-","0.00","0.85",
"1419","新紡","325.50","1.54","2.16",
"1423","利華","18.33","0.00","0.57",
"1432","大魯閣","-","0.00","1.29",
"1434","福懋","11.59","5.07","0.89",
"1435","中福","106.40","0.00","0.66",
"1436","華友聯","105.50","0.00","0.89",
"1437","勤益控","25.79","0.00","1.76",
"1438","三地開發","-","0.00","0.89",
"1439","雋揚","-","0.00","0.93",
"1440","南紡","-","0.00","1.07",
"1441","大東","-","0.00","1.18",
"1442","名軒","8.89","0.00","0.85",
"1443","立益物流","-","0.00","0.61",
"1444","力麗","-","0.00","0.55",
"1445","大宇","-","0.00","0.52",
"1446","宏和","-","0.00","0.52",
"1447","力鵬","22.74","0.00","0.76",
"1449","佳和","-","0.00","0.64",
"1451","年興","7.66","7.77","0.99",
"1452","宏益","-","0.00","0.56",
"1453","大將","-","0.00","0.48",
"1454","台富","-","0.00","0.55",
"1455","集盛","-","1.19","0.69",
"1456","怡華","-","0.00","0.84",
"1457","宜進","-","0.00","0.51",
"1459","聯發","-","0.00","0.78",
"1460","宏遠","46.47","0.00","0.65",
"1463","強盛","173.25","2.16","0.66",
"1464","得力","-","0.00","0.59",
"1465","偉全","8.24","6.99","0.63",
"1466","聚隆","6.87","0.00","0.95",
"1467","南緯","7.62","7.65","1.08",
"1468","昶和","-","0.00","1.04",
"1469","理隆","92.00","0.00","0.69",
"1470","大統新創","-","0.00","0.54",
"1471","首利","-","3.01","2.77",
"1472","三洋實業","-","0.00","0.58",
"1473","台南","10.58","5.75","2.04",
"1474","弘裕","11.24","5.18","0.72",
"1475","業旺","-","0.00","1.27",
"1476","儒鴻","7.52","11.28","1.15",
"1477","聚陽","11.95","5.54","3.58",
"1503","士電","22.80","3.46","1.72",
"1504","東元","15.53","3.72","0.83",
"1506","正道","-","0.00","1.20",
"1507","永大","14.09","5.38","0.97",
"1512","瑞利","41.74","7.29","0.80",
"1513","中興電","11.79","7.71","1.41",
"1514","亞力","21.14","2.63","0.62",
"1515","力山","-","0.00","1.13",
"1516","川飛","350.50","0.00","0.82",
"1517","利奇","21.75","1.21","1.12",
"1519","華城","9.60","2.34","1.24",
"1520","復盛","11.62","8.39","1.94",
"1521","大億","11.97","10.71","1.42",
