"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","11.94","4.81","1.34",
"1102","亞泥","8.76","9.09","1.05",
"1103","嘉泥","-","0.00","0.91",
"1104","環泥","9.43","11.00","0.49",
"1107","建台","-","0.00","22.50",
"1108","幸福","-","4.32","0.65",
"1109","信大","19.15","5.56","0.67",
"1110","東泥","22.85","4.05","0.44",
"1201","味全","-","0.00","1.23",
"1203","味王","-","0.00","0.72",
"1210","大成","6.23","2.88","0.82",
"1213","大飲","403.50","0.00","0.59",
"1215","卜蜂","-","0.00","0.40",
"1216","統一","19.07","1.85","1.51",
"1217","愛之味","26.83","0.00","0.61",
"1218","泰山","-","0.00","0.51",
"1219","福壽","36.85","0.00","0.39",
"1220","台榮","-","0.00","0.62",
"1225","福懋油","16.04","0.00","0.35",
"1227","佳格","8.10","6.50","0.98",
"1229","聯華","17.54","5.11","0.76",
"1231","聯華食","12.56","0.00","0.63",
"1232","大統益","8.28","7.10","1.23",
"1233","天仁","14.39","6.06","1.96",
"1234","黑松","88.00","2.27","0.51",
"1235","興泰","10.86","8.63","1.07",
"1236","宏亞","8.63","8.65","1.27",
"1301","台塑","6.86","8.93","1.90",
"1303","南亞","7.48","7.72","1.84",
"1304","台聚","7.65","11.88","0.65",
"1305","華夏","-","0.00","0.74",
"1307","三芳","13.54","3.86","1.32",
"1308","亞聚","7.32","9.64","0.75",
"1309","台達化","-","5.48","0.51",
"1310","台苯","-","7.09","1.34",
"1311","福聚","8.07","18.33","1.15",
"1312","國喬","22.50","0.00","0.75",
"1313","聯成","12.41","8.16","0.70",
"1314","中石化","6.20","0.00","0.69",
"1315","達新","8.38","7.02","0.81",
"1316","上曜","-","0.00","0.23",
"1319","東陽","18.66","5.25","2.30",
"1321","大洋","7.46","9.71","0.72",
"1323","永裕","8.85","8.41","0.64",
"1324","地球","12.17","8.22","0.59",
"1325","恆大","-","0.00","1.09",
"1326","台化","5.79","11.00","1.77",
"1402","遠東新","13.01","7.64","1.30",
"1409","新纖","29.89","0.00","0.50",
"1410","南染","-","0.00","0.38",
"1413","宏洲","-","0.00","0.26",
"1414","東和","-","0.00","0.37",
"1416","廣豐","-","0.00","0.40",
"1417","嘉裕","-","0.00","0.51",
"1418","東華","-","0.00","0.33",
"1419","新紡","21.57","0.00","0.79",
"1423","利華","-","0.00","0.27",
"1434","福懋","10.70","5.95","1.20",
