"95年11月01日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","14.89","4.58","1.36",
"1102","亞泥","9.42","7.42","1.22",
"1103","嘉泥","4.60","0.00","0.90",
"1104","環泥","11.70","8.87","0.61",
"1107","建台","3.94","0.00","2.20",
"1108","幸福","10.55","3.42","0.79",
"1109","信大","7.32","4.35","0.79",
"1110","東泥","17.42","3.19","0.55",
"1201","味全","20.99","0.00","1.87",
"1203","味王","-","0.00","0.74",
"1210","大成","10.43","1.89","1.13",
"1213","大飲","-","0.00","1.29",
"1215","卜蜂","12.94","0.00","0.65",
"1216","統一","40.85","1.24","2.15",
"1217","愛之味","19.72","0.00","0.63",
"1218","泰山","-","0.00","0.65",
"1219","福壽","17.18","2.57","0.46",
"1220","台榮","21.83","0.00","0.78",
"1225","福懋油","-","0.00","0.49",
"1227","佳格","24.00","6.82","0.95",
"1229","聯華","9.69","3.85","0.80",
"1231","聯華食","90.20","5.54","0.63",
"1232","大統益","8.31","8.56","1.31",
"1233","天仁","19.76","5.27","2.23",
"1234","黑松","84.38","1.85","0.78",
"1235","興泰","1,480.00","8.11","1.12",
"1236","宏亞","13.14","11.61","1.22",
"1301","台塑","10.12","9.03","1.57",
"1303","南亞","8.57","7.74","1.58",
"1304","台聚","11.58","7.95","0.65",
"1305","華夏","12.40","0.00","0.68",
"1307","三芳","10.81","5.35","1.29",
"1308","亞聚","9.52","6.23","0.72",
"1309","台達化","22.85","0.00","0.52",
"1310","台苯","39.29","0.00","1.27",
"1311","福聚","4.07","6.92","1.23",
"1312","國喬","8.96","0.00","0.92",
"1313","聯成","7.53","5.84","0.90",
"1314","中石化","12.78","0.00","0.70",
"1315","達新","14.29","5.88","0.77",
"1316","上曜","6.67","0.00","0.47",
"1319","東陽","10.36","6.11","1.36",
"1321","大洋","17.65","6.99","1.02",
"1323","永裕","31.33","4.14","0.65",
"1324","地球","31.00","8.42","0.60",
"1325","恆大","21.76","1.70","0.89",
"1326","台化","8.91","10.87","1.48",
"1402","遠東新","11.75","6.43","1.37",
"1409","新纖","12.91","0.00","0.56",
"1410","南染","184.75","0.00","0.59",
"1413","宏洲","-","0.00","0.32",
"1414","東和","-","0.00","0.60",
"1416","廣豐","-","0.00","0.69",
"1417","嘉裕","-","0.00","0.65",
"1418","東華","-","0.00","0.43",
"1419","新紡","245.00","2.04","1.62",
"1423","利華","15.23","0.00","0.47",
"1432","大魯閣","-","0.00","1.12",
"1434","福懋","9.26","6.35","0.72",
"1435","中福","101.00","0.00","0.62",
"1436","華友聯","101.67","0.00","0.79",
"1437","勤益控","16.47","0.00","1.13",
"1438","三地開發","-","0.00","0.60",
"1439","雋揚","-","1.88","0.76",
"1440","南紡","-","0.00","0.57",
"1441","大東","-","0.00","0.48",
"1442","名軒","6.22","0.00","0.59",
"1443","立益物流","-","0.00","0.36",
"1444","力麗","-","0.00","0.38",
"1445","大宇","-","0.00","0.39",
"1446","宏和","-","0.00","0.36",
"1447","力鵬","17.38","0.00","0.58",
"1449","佳和","-","0.00","0.45",
"1451","年興","7.34","8.11","0.95",
"1452","宏益","-","0.00","0.53",
"1453","大將","-","0.00","0.34",
"1454","台富","-","0.00","0.42",
"1455","集盛","-","1.49","0.56",
"1456","怡華","-","0.00","0.38",
"1457","宜進","-","0.00","0.36",
"1459","聯發","-","9.24","0.57",
"1460","宏遠","38.60","2.59","0.54",
"1463","強盛","121.75","3.08","0.46",
"1464","得力","-","2.84","0.49",
"1465","偉全","6.65","8.65","0.51",
"1466","聚隆","5.60","0.00","0.77",
"1467","南緯","6.68","1.97","0.95",
"1468","昶和","-","0.00","1.00",
"1469","理隆","84.00","11.90","0.63",
"1470","大統新創","-","0.00","0.46",
"1471","首利","-","3.44","2.42",
