"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","6.62","109","12.51","1.54","109/4",
"1102","亞泥","6.97","109","11.62","1.16","109/4",
"1103","嘉泥","5.52","109","9.25","0.67","109/4",
"1104","環泥","4.15","109","13.87","0.93","109/4",
"1108","幸福","3.89","109","18.56","1.56","109/4",
"1109","信大","5.02","109","10.17","1.36","109/4",
"1110","東泥","0.59","109","426.25","1.14","109/4",
"1201","味全","2.23","109","22.41","1.76","109/4",
"1203","味王","3.02","109","20.14","1.68","109/4",
"1210","大成","4.96","109","14.14","2.53","110/1",
"1213","大飲","0.00","108","-","0.92","109/4",
"1215","卜蜂","4.97","108","13.03","2.60","109/4",
"1216","統一","3.59","109","19.84","3.73","109/4",
"1217","愛之味","0.00","108","25.43","0.97","109/4",
"1218","泰山","4.47","109","17.91","2.17","109/4",
"1219","福壽","1.49","108","14.08","1.96","109/4",
"1220","台榮","5.38","109","18.24","1.39","109/4",
"1225","福懋油","2.69","109","30.23","3.45","109/4",
"1227","佳格","4.43","109","15.93","2.90","109/4",
"1229","聯華","5.54","109","20.04","1.95","109/4",
"1231","聯華食","4.21","109","14.62","2.67","110/1",
"1232","大統益","3.59","109","17.65","5.30","110/1",
"1233","天仁","2.18","109","58.17","2.21","109/4",
"1234","黑松","4.97","109","15.90","0.80","110/1",
"1235","興泰","4.35","109","53.00","1.16","109/4",
"1236","宏亞","1.33","109","-","1.01","109/4",
"1256","鮮活果汁-KY","2.66","109","19.64","5.79","109/4",
"1301","台塑","2.26","109","33.65","2.03","109/4",
"1303","南亞","2.70","109","27.47","2.05","109/4",
"1304","台聚","2.76","109","16.11","1.85","109/4",
"1305","華夏","6.23","109","9.51","1.93","110/1",
"1307","三芳","2.25","109","40.45","1.12","109/4",
"1308","亞聚","4.44","109","16.58","1.51","109/4",
"1309","台達化","6.80","109","7.90","2.39","109/4",
"1310","台苯","2.36","109","38.55","1.54","109/4",
"1312","國喬","0.00","108","6.51","0.95","109/4",
"1313","聯成","3.55","109","8.53","1.43","110/1",
"1314","中石化","1.99","108","71.67","0.70","109/4",
"1315","達新","10.72","109","1.84","0.82","109/4",
"1316","上曜","0.00","108","68.50","1.30","109/4",
"1319","東陽","2.17","109","26.55","1.01","109/4",
"1321","大洋","2.48","109","12.44","1.35","109/4",
"1323","永裕","4.58","109","10.80","1.42","109/4",
"1324","地球","2.53","109","53.86","0.92","109/4",
"1325","恆大","14.05","109","3.69","1.95","109/4",
"1326","台化","2.73","109","14.47","1.46","110/1",
"1337","再生-KY","0.00","108","-","0.42","109/4",
"1338","廣華-KY","5.16","109","13.45","0.88","110/1",
"1339","昭輝","5.03","109","25.03","0.85","109/4",
"1340","勝悅-KY","0.00","108","-","0.34","110/1",
"1341","富林-KY","7.24","109","13.18","3.37","109/4",
"1342","八貫","4.45","109","19.45","2.61","109/4",
"1402","遠東新","3.98","109","22.45","0.89","109/4",
"1409","新纖","4.55","109","13.52","1.23","109/4",
"1410","南染","2.43","109","39.05","2.14","109/4",
"1413","宏洲","0.00","108","-","1.65","109/4",
"1414","東和","1.20","109","47.27","1.44","110/1",
"1416","廣豐","4.05","109","-","0.65","109/4",
"1417","嘉裕","1.92","109","-","1.11","110/1",
"1418","東華","0.00","108","-","1.53","109/4",
"1419","新紡","2.32","109","35.33","1.42","109/4",
"1423","利華","7.83","109","8.98","1.06","109/4",
"1432","大魯閣","25.64","108","-","1.46","109/4",
"1434","福懋","2.96","109","24.49","0.92","110/1",
"1435","中福","0.00","108","-","3.17","109/4",
"1436","華友聯","4.98","109","17.03","1.38","110/1",
"1437","勤益控","2.66","109","11.66","0.84","110/1",
"1438","三地開發","0.00","108","69.22","5.69","109/4",
"1439","雋揚","19.76","108","-","1.04","109/4",
"1440","南紡","1.11","109","55.53","2.09","109/4",
"1441","大東","0.00","108","-","1.76","109/4",
