"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","7.18","109","13.77","1.47","110/3",
"1102","亞泥","7.97","109","9.95","1.01","110/3",
"1103","嘉泥","6.91","109","7.13","0.50","110/3",
"1104","環泥","5.10","109","12.75","0.75","110/3",
"1108","幸福","6.06","109","19.91","1.03","110/3",
"1109","信大","7.56","109","7.01","0.91","110/3",
"1110","東泥","0.51","109","81.04","1.30","110/3",
"1201","味全","2.42","109","18.56","1.61","110/3",
"1203","味王","3.42","109","17.57","1.47","110/3",
"1210","大成","5.71","109","18.29","2.15","110/3",
"1213","大飲","0.00","109","-","1.00","110/3",
"1215","卜蜂","5.63","109","14.47","2.74","110/3",
"1216","統一","3.95","109","19.38","3.45","110/3",
"1217","愛之味","0.00","109","20.39","0.78","110/3",
"1218","泰山","5.17","109","22.03","1.94","110/3",
"1219","福壽","5.04","109","16.14","1.47","110/3",
"1220","台榮","6.43","109","13.41","1.18","110/3",
"1225","福懋油","2.72","109","23.47","3.39","110/3",
"1227","佳格","4.78","109","17.97","2.73","110/3",
"1229","聯華","4.68","109","16.39","2.08","110/3",
"1231","聯華食","3.82","109","17.26","3.19","110/3",
"1232","大統益","3.83","109","18.99","5.58","110/3",
"1233","天仁","2.33","109","74.67","2.22","110/3",
"1234","黑松","5.16","109","19.83","0.78","110/3",
"1235","興泰","3.48","109","59.79","1.30","110/3",
"1236","宏亞","0.63","109","-","2.21","110/3",
"1256","鮮活果汁-KY","3.72","109","12.71","3.78","110/3",
"1301","台塑","2.35","109","9.96","1.69","110/3",
"1303","南亞","2.86","109","8.75","1.67","110/3",
"1304","台聚","3.22","109","6.79","1.39","110/3",
"1305","華夏","6.90","109","6.71","1.83","110/3",
"1307","三芳","2.44","109","42.71","1.07","110/3",
"1308","亞聚","3.88","109","7.93","1.42","110/3",
"1309","台達化","9.00","109","5.76","1.72","110/3",
"1310","台苯","2.93","109","11.44","1.20","110/3",
"1312","國喬","0.36","109","3.68","0.77","110/3",
"1313","聯成","4.80","109","6.36","0.93","110/3",
"1314","中石化","0.00","109","10.08","0.54","110/3",
"1316","上曜","0.00","109","-","1.96","110/3",
"1319","東陽","2.43","109","28.12","0.91","110/3",
"1321","大洋","2.90","109","16.05","1.15","110/3",
"1323","永裕","4.58","109","11.29","1.40","110/3",
"1324","地球","2.56","109","-","0.94","110/3",
"1325","恆大","26.85","109","4.64","1.30","110/3",
"1326","台化","3.15","109","10.41","1.20","110/3",
"1337","再生-KY","0.00","109","-","0.36","110/3",
"1338","廣華-KY","6.26","109","11.38","0.76","110/3",
"1339","昭輝","5.73","109","24.07","0.76","110/3",
"1340","勝悅-KY","0.00","109","-","0.33","110/3",
"1341","富林-KY","8.93","109","10.11","2.81","110/3",
"1342","八貫","4.22","109","18.53","2.73","110/3",
"1402","遠東新","4.76","109","15.32","0.74","110/3",
"1409","新纖","5.60","109","8.66","0.93","110/3",
"1410","南染","2.41","109","30.12","2.12","110/3",
"1413","宏洲","0.00","109","35.00","1.22","110/3",
"1414","東和","1.27","109","35.73","1.37","110/3",
"1416","廣豐","4.55","109","-","0.60","110/3",
"1417","嘉裕","2.05","109","13.08","1.03","110/3",
"1418","東華","0.00","109","-","3.34","110/3",
"1419","新紡","2.33","109","26.29","1.31","110/3",
"1423","利華","9.11","109","4.51","0.91","110/3",
"1432","大魯閣","0.00","109","-","1.48","110/3",
"1434","福懋","3.47","109","23.23","0.76","110/3",
"1435","中福","0.00","109","-","3.47","110/3",
"1436","華友聯","3.70","109","11.18","1.70","110/3",
"1437","勤益控","2.75","109","11.31","0.78","110/3",
"1438","三地開發","0.00","109","307.50","2.77","110/3",
"1439","雋揚","0.00","109","-","1.00","110/3",
"1440","南紡","1.45","109","12.28","1.47","110/3",
"1441","大東","0.00","109","-","1.19","110/3",
"1442","名軒","2.20","109","15.27","1.42","110/3",
"1443","立益物流","0.00","109","40.85","1.76","110/3",
"1444","力麗","0.00","109","42.31","0.99","110/3",
"1445","大宇","1.34","109","-","1.24","110/3",
"1446","宏和","0.88","109","-","3.04","110/3",
"1447","力鵬","0.00","109","27.43","0.86","110/3",
"1449","佳和","0.00","109","10.79","1.19","110/3",
"1451","年興","2.94","109","23.72","0.55","110/3",
"1452","宏益","2.99","109","8.73","1.14","110/3",
"1453","大將","0.00","109","-","0.72","110/3",
"1454","台富","1.54","109","130.00","1.04","110/3",
"1455","集盛","1.79","109","7.90","1.23","110/3",
"1456","怡華","0.00","109","4.67","1.25","110/3",
"1457","宜進","8.26","109","23.27","0.90","110/3",
"1459","聯發","0.00","109","5.82","1.20","110/3",
"1460","宏遠","0.00","109","-","0.95","110/3",
"1463","強盛","2.09","109","41.00","1.10","110/3",
"1464","得力","1.97","109","89.71","1.27","110/3",
"1465","偉全","2.40","109","-","0.79","110/3",
"1466","聚隆","0.00","109","9.26","0.98","110/3",
"1467","南緯","5.05","109","692.50","1.11","110/3",
"1468","昶和","0.00","109","215.83","1.77","110/3",
"1470","大統新創","2.35","109","22.95","1.55","110/3",
"1471","首利","0.00","109","50.35","1.30","110/3",
"1472","三洋實業","0.00","109","-","3.12","110/3",
"1473","台南","1.11","109","-","0.85","110/3",
"1474","弘裕","2.67","109","10.64","0.96","110/3",
"1475","業旺","0.00","109","69.71","4.93","110/3",
"1476","儒鴻","1.80","109","30.86","8.46","110/3",
"1477","聚陽","3.25","109","24.14","4.56","110/3",
"1503","士電","3.05","109","16.02","1.06","110/3",
"1504","東元","3.72","109","13.34","0.74","110/3",
"1506","正道","0.00","109","-","3.04","110/3",
"1507","永大","2.95","109","25.35","2.26","110/3",
"1512","瑞利","0.00","109","-","10.74","110/3",
"1513","中興電","5.05","109","9.27","1.87","110/3",
"1514","亞力","4.84","109","16.32","1.68","110/3",
"1515","力山","6.47","109","8.76","2.59","110/3",
"1516","川飛","3.06","109","24.02","2.05","110/3",
"1517","利奇","1.23","109","13.93","1.82","110/3",
"1519","華城","3.52","109","35.19","2.92","110/3",
"1521","大億","3.18","109","24.64","1.81","110/3",
"1522","堤維西","3.14","109","34.73","0.84","110/3",
"1524","耿鼎","1.88","109","35.97","0.83","110/3",
"1525","江申","3.72","109","13.18","1.01","110/3",
"1526","日馳","3.68","109","13.41","2.41","110/3",
"1527","鑽全","5.51","109","12.51","1.42","110/3",
"1528","恩德","0.84","109","12.99","1.02","110/3",
