"115年09月 發行量加權股價指數歷史資料"
"日期","開盤指數","最高指數","最低指數","收盤指數",
"115/09/01","46,177.11","46,948.72","46,081.11","46,948.72",
"115/09/02","46,901.32","46,946.60","46,164.72","46,164.72",
"115/09/03","46,325.48","46,517.45","45,839.36","45,857.66",
"115/09/04","45,991.28","46,620.96","45,966.86","46,551.13",
"115/09/07","46,724.00","47,429.58","46,724.00","47,326.27",
"115/09/08","47,335.24","47,578.24","47,023.73","47,105.78",
"115/09/09","47,142.74","47,548.26","47,060.78","47,183.36",
"115/09/10","47,130.96","47,130.96","46,573.47","46,940.49",
"115/09/11","46,651.21","46,651.21","45,942.44","46,184.85",
