日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2010/11/29,50.5,50.5,50.5,50.5,0,0,,,,,,2,,0,,,0,,,-1958,-1958,0,,,0,,,0,,,0,,,0
2010/12/1,50,50,50,50,-0.5,-0.9901,,,,,,2,,0,,,0,,,-1615,343,0,,,0,,,0,,,0,,,0
2010/12/3,51,51,50.5,50.5,0.5,1,,,,,,2,,0,,,0,,,-1302,313,0,,,0,,,0,,,0,,,0
2010/12/7,50.5,50.5,50.5,50.5,0,0,,,,,,2,,0,,,0,,,-1142,160,0,,,0,,,0,,,0,,,0
2010/12/8,48.45,48.45,48.45,48.45,-2.05,-4.0594,49.99,,,,,6,2.8,0,0,,0,0,,-1087,55,0,0,,0,0,,0,0,,0,0,,0
2010/12/10,48.8,48.8,47.69,48.2,-0.25,-0.516,49.53,,,,,4,3.2,0,0,,0,0,,-845,242,0,0,,0,0,,0,0,,0,0,,0
2010/12/15,47.69,48,47.69,48,-0.2,-0.4149,49.13,,,,,5,3.8,0,0,,0,0,,-1038,-193,0,0,,0,0,,0,0,,0,0,,0
2010/12/16,46.08,47.98,45.5,47.98,-0.02,-0.0417,48.626,,,,,11,5.6,0,0,,0,0,,-981,57,0,0,,0,0,,0,0,,0,0,,0
2010/12/17,45.13,45.13,45,45,-2.98,-6.2109,47.526,,,,,3,5.8,0,0,,0,0,,-962,19,0,0,,0,0,,0,0,,0,0,,0
2010/12/21,46,47.98,46,47,2,4.4444,47.236,48.613,,,,4,5.4,0,0,0,0,0,0,-900,62,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/12/22,46.4,48.8,46.4,48.3,1.3,2.766,47.256,48.393,,,,103,25.2,0,0,0,0,0,0,-720,180,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/12/23,47.8,48.5,47.8,48.5,0.2,0.4141,47.356,48.243,,,,68,37.8,0,0,0,0,0,0,-635,85,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/12/24,47.5,48,47.5,48,-0.5,-1.0309,47.36,47.993,,,,71,49.8,0,0,0,0,0,0,-773,-138,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/12/27,46.55,47,46.5,47,-1,-2.0833,47.76,47.643,,,,52,59.6,0,0,0,0,0,0,-862,-89,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/12/28,45.13,45.5,45,45.5,-1.5,-3.1915,47.46,47.348,,,,44,67.6,0,0,0,0,0,0,-1112,-250,0,0,0,0,0,0,0,0,0,0,0,0,0
