日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2015/3/31,69,69.25,68.8,69.05,0,0,,,,,,7635,,3114,,,1291,,,-15767,-15767,122754,,,2296,,,536668,,,661718,,,0
2015/4/1,68.7,68.85,68.5,68.65,-0.4,-0.5793,,,,,,8221,,3329,,,1304,,,-16092,-325,120097,,,2296,,,533553,,,655946,,,0
2015/4/2,68.9,69.75,68.9,69.5,0.85,1.2382,,,,,,7795,,2794,,,1179,,,-15820,272,119666,,,2296,,,536371,,,658333,,,0
2015/4/7,69.55,69.7,69.35,69.6,0.1,0.1439,,,,,,3439,,2721,,,1199,,,-15585,235,119382,,,2296,,,536022,,,657700,,,0
2015/4/8,69.6,69.6,68.85,69,-0.6,-0.8621,69.16,,,,,5059,6429,2909,2973.4,,1224,1239.4,,-15683,-98,119653,120311,,2296,2296,,533068,535136,,655017,657743,,0
2015/4/9,69,69.85,68.95,69.1,0.1,0.1449,69.17,,,,,6195,6141,3075,2965.6,,1202,1221.6,,-15804,-121,118139,119388,,2296,2296,,535700,534943,,656135,656626,,0
2015/4/10,69.7,69.8,69.45,69.65,0.55,0.7959,69.37,,,,,4596,5416,2963,2892.4,,1232,1207.2,,-15863,-59,119077,119183,,2296,2296,,536500,535532,,657873,657012,,0
2015/4/13,69.9,69.95,69.65,69.85,0.2,0.2872,69.44,,,,,4195,4696,2936,2920.8,,1235,1218.4,,-15672,191,118533,118957,,2296,2296,,537473,535753,,658302,657005,,0
2015/4/14,69.85,69.85,69.5,69.5,-0.35,-0.5011,69.42,,,,,4557,4920,3051,2986.8,,1267,1232,,-15527,145,117596,118600,,2196,2276,,536173,535783,,655965,656658,,0
2015/4/15,69.25,69.5,68.4,68.65,-0.85,-1.223,69.35,69.255,,,,17254,7359,3655,3136,3054.7,1233,1233.8,1236.6,-15932,-405,105921,115853,118082,2047,2226,2261,537948,536759,535948,645916,654838,656291,0
2015/4/16,68.95,69.7,68.9,69.7,1.05,1.5295,69.47,69.32,,,,15766,9273,3048,3130.6,3048.1,1394,1272.2,1246.9,-15801,131,110353,114296,116842,2047,2176,2236,539828,537584,536264,652228,654057,655342,0
2015/4/17,69.55,69.55,68.9,69.05,-0.65,-0.9326,69.35,69.36,,,,9228,10200,3283,3194.6,3043.5,1377,1301.2,1254.2,-15904,-103,109928,112466,115825,2047,2127,2211,534553,537195,536364,646528,651788,654400,0
2015/4/20,68.7,69.15,68.55,68.95,-0.1,-0.1448,69.17,69.305,,,,9565,11274,3280,3263.4,3092.1,1386,1331.4,1274.9,-16272,-368,103448,109450,114203,2047,2077,2186,539547,537610,536681,645042,649136,653071,0
2015/4/21,69.05,69.3,68.85,68.95,0,0,69.06,69.24,,,,2860,10934,3270,3307.2,3147,1415,1361,1296.5,-16784,-512,103342,106599,112599,2047,2047,2162,540160,538407,537095,645549,647053,651856,0
2015/4/22,69.3,69.8,69.25,69.65,0.7,1.0152,69.26,69.305,,,,11308,9745,3079,3192,3164,1461,1406.6,1320.2,-16621,163,106980,106811,111332,2047,2047,2137,540348,538887,537823,649375,647745,651292,0
2015/4/23,70.2,71.5,70.15,71.5,1.85,2.6561,69.62,69.545,,,,24323,11456,2525,3087.4,3109,1543,1436.4,1354.3,-16182,439,116508,108042,111169,2047,2047,2112,548552,540632,539108,667107,650721,652389,0
2015/4/24,71.7,72.85,71.7,72.2,0.7,0.979,70.25,69.8,,,,26507,14912,2443,2919.4,3057,1590,1479,1390.1,-15985,197,125250,111107,111786,2127,2063,2095,553219,544365,540780,680596,657535,654661,0
2015/4/27,73,73.3,72.6,72.75,0.55,0.7618,71.01,70.09,,,,13263,15652,2588,2781,3022.2,1604,1522.6,1427,-15717,268,128642,116145,112797,2177,2089,2083,554997,547455,542532,685816,665690,657413,0
2015/4/28,72.85,73.1,72.35,72.6,-0.15,-0.2062,71.74,70.4,,,,16456,18371,2567,2640.4,2973.8,1601,1559.8,1460.4,-15773,-56,134454,122368,114483,2177,2115,2081,559399,551303,544855,696030,675786,661419,0
2015/4/29,72.5,72.7,71.6,71.8,-0.8,-1.1019,72.17,70.715,69.985,,,10065,18122,2745,2573.6,2882.8,1542,1576,1491.3,-15858,-85,131497,127271,117041,2177,2141,2094,558674,554968,546928,692348,684380,666063,0
2015/4/30,71.6,71.8,71.15,71.45,-0.35,-0.4875,72.16,70.89,70.105,,,6772,14612,2883,2645.2,2866.3,1523,1572,1504.2,-15561,297,130610,130092,119067,2177,2167,2107,557046,556667,548650,689833,688926,669823,0
