日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/3/13,27,27.25,27,27.15,0,0,,,,,,1364,,14037,,,34,,,-9606,-9606,37094,,,72,,,1095,,,38262,,,0
2014/3/14,26.75,26.95,26.75,26.85,-0.3,-1.105,,,,,,1124,,14031,,,34,,,-9817,-211,36939,,,106,,,1097,,,38142,,,0
2014/3/17,27,27.05,26.85,27.05,0.2,0.7449,,,,,,847,,13988,,,35,,,-9601,216,37050,,,106,,,1097,,,38253,,,0
2014/3/18,27.15,27.3,26.8,26.95,-0.1,-0.3697,,,,,,1811,,14098,,,35,,,-9492,109,37220,,,106,,,297,,,37623,,,0
2014/3/19,26.95,27,26.65,26.75,-0.2,-0.7421,26.95,,,,,1435,1316,14064,14043.6,,32,34,,-9837,-345,37333,37128,,106,100,,301,777,,37740,38005,,0
2014/3/20,26.75,26.8,26.6,26.8,0.05,0.1869,26.88,,,,,1187,1280,14170,14070.2,,16,30.4,,-10298,-461,37686,37246,,106,107,,301,619,,38093,37971,,0
2014/3/21,26.8,26.95,26.65,26.85,0.05,0.1866,26.88,,,,,814,1218,14212,14106.4,,21,27.8,,-10446,-148,37780,37414,,106,107,,298,459,,38184,37980,,0
2014/3/24,26.6,26.8,26.3,26.6,-0.25,-0.9311,26.79,,,,,905,1230,14120,14132.8,,20,24.8,,-10719,-273,37909,37586,,106,107,,303,300,,38318,37993,,0
2014/3/25,26.65,27.45,26.65,27.4,0.8,3.0075,26.88,,,,,4273,1722,15325,14378.2,,17,21.2,,-10087,632,38077,37757,,106,107,,306,302,,38489,38166,,0
2014/3/26,27.8,27.85,27.4,27.45,0.05,0.1825,27.02,26.985,,,,4562,2348,14267,14418.8,14231.2,30,20.8,27.4,-9865,222,38268,37944,37536,106,107,103,306,303,540,38680,38354,38179,0
2014/3/27,27.5,27.55,27.15,27.35,-0.1,-0.3643,27.13,27.005,,,,1834,2477,13962,14377.2,14223.7,29,23.4,26.9,-9895,-30,38315,38070,37658,106,107,107,306,304,461,38727,38481,38226,0
2014/3/28,27.3,27.45,27.2,27.3,-0.05,-0.1828,27.22,27.05,,,,1661,2647,13745,14283.8,14195.1,8,20.8,24.3,-10254,-359,38630,38240,37827,106,107,107,364,317,388,39100,38664,38322,0
2014/3/31,27.4,27.85,27.4,27.7,0.4,1.4652,27.44,27.115,,,,5446,3555,14860,14431.8,14282.3,7,18.2,21.5,-9751,503,38709,38400,37993,106,107,107,364,329,315,39179,38836,38414,0
