日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/3/13,22.45,22.6,22.35,22.4,0,0,,,,,,1311,,9732,,,2710,,,-9606,-9606,28132,,,58,,,745,,,28937,,,0
2014/3/14,22.4,22.55,22.35,22.45,0.05,0.2232,,,,,,912,,9724,,,2696,,,-9817,-211,28352,,,58,,,745,,,29157,,,0
2014/3/17,22.6,22.85,22.5,22.75,0.3,1.3363,,,,,,1707,,9827,,,2789,,,-9601,216,28527,,,58,,,735,,,29322,,,0
2014/3/18,22.85,22.9,22.55,22.6,-0.15,-0.6593,,,,,,1671,,9703,,,2870,,,-9492,109,28600,,,58,,,740,,,29400,,,0
2014/3/19,22.75,22.75,22.35,22.45,-0.15,-0.6637,22.53,,,,,1398,1399,9206,9638.4,,2817,2776.4,,-9837,-345,28622,28447,,58,59,,740,742,,29422,29248,,0
2014/3/20,22.6,22.6,22.25,22.3,-0.15,-0.6682,22.51,,,,,1801,1497,8797,9451.4,,2763,2787,,-10298,-461,27990,28419,,58,59,,701,733,,28751,29211,,0
2014/3/21,22.3,22.45,22.25,22.4,0.1,0.4484,22.5,,,,,1000,1515,8523,9211.2,,2675,2782.8,,-10446,-148,27971,28343,,58,59,,685,721,,28716,29123,,0
2014/3/24,22.25,22.3,21.85,22.15,-0.25,-1.1161,22.38,,,,,1454,1464,8445,8934.8,,2419,2708.8,,-10719,-273,27500,28137,,58,59,,661,706,,28221,28902,,0
2014/3/25,22.2,22.65,22.2,22.65,0.5,2.2573,22.39,,,,,1703,1471,8594,8713,,2499,2634.6,,-10087,632,27202,27858,,58,59,,604,679,,27866,28596,,0
2014/3/26,22.65,23,22.6,22.8,0.15,0.6623,22.46,22.495,,,,2959,1783,9021,8676,9157.2,2760,2623.2,2699.8,-9865,222,27379,27609,28028,58,59,59,902,712,727,28341,28379,28814,0
2014/3/27,22.8,23.05,22.7,22.8,0,0,22.56,22.535,,,,2395,1902,9069,8730.4,9090.9,2810,2632.6,2709.8,-9895,-30,27507,27512,27966,58,59,59,158,603,668,27725,28174,28693,0
2014/3/28,22.8,22.95,22.55,22.55,-0.25,-1.0965,22.59,22.545,,,,1170,1936,8933,8812.4,9011.8,2746,2646.8,2714.8,-10254,-359,27475,27413,27878,58,59,59,158,498,609,27693,27970,28546,0
2014/3/31,22.55,23,22.45,22.85,0.3,1.3304,22.73,22.555,,,,2803,2206,9147,8952.8,8943.8,2710,2705,2706.9,-9751,503,27639,27441,27789,58,59,59,158,397,552,27857,27897,28400,0
2014/4/1,22.85,22.95,22.7,22.8,-0.05,-0.2188,22.76,22.575,,,,1690,2203,9197,9073.4,8893.2,2575,2720.2,2677.4,-9705,46,27655,27532,27695,462,140,99,158,308,493,28276,27979,28287,0
2014/4/2,22.8,22.85,22.6,22.7,-0.1,-0.4386,22.74,22.6,,,,979,1807,9155,9100.2,8888.1,2493,2666.8,2645,-9567,138,27657,27587,27598,221,172,115,30,133,422,27908,27892,28136,0
2014/4/3,22.9,22.9,22.5,22.6,-0.1,-0.4405,22.7,22.63,,,,1351,1598,8776,9041.6,8886,2455,2595.8,2614.2,-9545,22,27702,27626,27569,46,170,114,30,107,355,27778,27903,28039,0
2014/4/7,22.55,22.7,22.5,22.6,0,0,22.71,22.65,,,,1049,1574,8661,8987.2,8899.8,2401,2526.8,2586.8,-9656,-111,27861,27703,27558,44,167,113,30,82,290,27935,27952,27961,0
2014/4/8,22.7,22.8,22.55,22.75,0.15,0.6637,22.69,22.71,,,,732,1160,8637,8885.2,8919,2122,2409.2,2557.1,-9723,-67,27990,27774,27607,44,164,111,3,50,224,28037,27988,27942,0
2014/4/9,22.8,22.85,22.65,22.7,-0.05,-0.2198,22.67,22.715,,,,810,984,8592,8764.2,8918.8,2015,2297.2,2508.7,-9425,298,28066,27856,27694,44,80,110,3,19,163,28113,27955,27967,0
2014/4/10,22.75,22.85,22.7,22.8,0.1,0.4405,22.69,22.715,22.605,,,738,936,8610,8655.2,8877.7,1855,2169.6,2418.2,-9599,-174,28116,27948,27767,44,45,108,0,13,73,28160,28006,27949,0
2014/4/11,22.7,22.7,22.55,22.55,-0.25,-1.0965,22.68,22.69,22.6125,,,1241,914,8560,8612,8826.8,1824,2043.4,2319.6,-10027,-428,28091,28026,27826,44,44,107,5,8,58,28141,28078,27991,0
2014/4/14,22.55,22.6,22.45,22.5,-0.05,-0.2217,22.66,22.685,22.615,,,800,864,8554,8590.6,8788.9,1713,1905.8,2216.3,-10540,-513,28128,28079,27891,44,44,105,0,2,42,28173,28125,28039,0
2014/4/15,22.75,22.8,22.55,22.6,0.1,0.4444,22.63,22.66,22.6075,,,646,847,8535,8570.2,8727.7,1586,1798.6,2103.9,-10190,350,28150,28111,27942,44,44,104,4,2,26,28199,28158,28073,0
2014/4/16,22.6,22.75,22.6,22.75,0.15,0.6637,22.64,22.655,22.615,,,994,883,8501,8552,8658.1,1247,1645,1971.1,-9806,384,28180,28134,27995,115,58,69,4,3,11,28300,28195,28075,0
2014/4/17,22.8,22.8,22.7,22.8,0.05,0.2198,22.64,22.665,22.6325,,,1148,965,8442,8518.4,8586.8,790,1432,1800.8,-9705,101,28059,28123,28035,165,83,64,0,3,8,28225,28208,28107,0
2014/4/18,22.8,22.85,22.65,22.65,-0.15,-0.6579,22.66,22.67,22.65,,,1244,966,8428,8492,8552,0,1067.2,1555.3,-9874,-169,27941,28093,28059,215,117,81,4,2,5,28161,28212,28145,0
