日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2011/10/5,17.8,17.85,17.7,17.85,0,0,,,,,,105,,6853,,,16,,,-7155,-7155,12439,,,177,,,9,,,12626,,,0
2011/10/6,18,18.1,17.8,17.8,-0.05,-0.2801,,,,,,257,,6875,,,16,,,-6636,519,12440,,,177,,,0,,,12618,,,0
2011/10/7,17.9,18.1,17.8,17.85,0.05,0.2809,,,,,,183,,6921,,,21,,,-6269,367,12445,,,177,,,0,,,12623,,,0
2011/10/11,18.2,18.2,18,18.2,0.35,1.9608,,,,,,219,,6898,,,21,,,-5580,689,12479,,,177,,,0,,,12657,,,0
2011/10/12,18.15,18.2,18.05,18.15,-0.05,-0.2747,17.97,,,,,123,177.4,6890,6887.4,,21,19,,-5608,-28,12505,12462,,177,178,,0,2,,12683,12642,,0
2011/10/13,18.2,18.25,18.1,18.2,0.05,0.2755,18.04,,,,,158,188,6917,6900.2,,21,20,,-5281,327,12528,12480,,177,178,,0,0,,12706,12658,,0
2011/10/14,18.1,18.25,18.05,18.1,-0.1,-0.5495,18.1,,,,,119,160.4,6901,6905.4,,21,21,,-5542,-261,12546,12501,,177,178,,0,0,,12724,12679,,0
2011/10/17,18.25,18.25,18.1,18.2,0.1,0.5525,18.17,,,,,177,159.2,6907,6902.6,,21,21,,-5072,470,12548,12522,,177,178,,0,0,,12726,12700,,0
2011/10/18,18,18.15,18,18.1,-0.1,-0.5495,18.15,,,,,113,138,6875,6898,,21,21,,-5577,-505,12559,12538,,177,178,,13,3,,12750,12718,,0
2011/10/19,18.1,18.35,18.05,18.25,0.15,0.8287,18.17,18.07,,,,305,174.4,6970,6914,6900.7,21,21,20,-5640,-63,12598,12557,12510,177,178,178,0,3,2,12776,12737,12689,0
2011/10/20,18.3,18.35,18.15,18.25,0,0,18.18,18.11,,,,232,189.2,6956,6921.8,6911,21,21,20.5,-6153,-513,12600,12571,12526,177,178,178,0,3,1,12778,12751,12705,0
2011/10/21,18.2,18.45,18.15,18.45,0.2,1.0959,18.25,18.175,,,,255,216.4,7032,6948,6926.7,21,21,21,-6129,24,12630,12588,12545,177,178,178,0,3,1,12808,12768,12724,0
2011/10/24,18.5,19.3,18.5,19.1,0.65,3.523,18.43,18.3,,,,786,338.2,7250,7016.6,6959.6,23,21.4,21.2,-5433,696,12699,12618,12570,177,178,178,70,17,8,12947,12812,12756,0
2011/10/25,19.4,19.7,19.35,19.65,0.55,2.8796,18.74,18.445,,,,1893,694.2,7477,7137,7017.5,74,32,26.5,-5397,36,12739,12654,12596,177,178,178,41,22,12,12958,12854,12786,0
2011/10/26,19.65,20.15,19.65,20.15,0.5,2.5445,19.12,18.645,,,,1640,961.2,7700,7283,7098.5,154,58.6,39.8,-5258,139,12717,12678,12617,178,178,178,277,78,40,13173,12933,12835,0
2011/10/27,20.25,20.5,20,20.1,-0.05,-0.2481,19.49,18.835,,,,1892,1293.2,8083,7508.4,7215.1,180,90.4,55.7,-4903,355,12742,12706,12639,178,178,178,0,78,40,12921,12962,12857,0
2011/10/28,20.6,20.6,19.8,20.3,0.2,0.995,19.86,19.055,,,,910,1424.2,8239,7749.8,7348.9,180,122.2,71.6,-4927,-24,12796,12739,12664,178,178,178,224,122,62,13199,13040,12904,0
2011/10/31,20.3,20.7,20.25,20.4,0.1,0.4926,20.12,19.275,,,,1459,1558.8,8382,7976.2,7496.4,253,168.2,94.8,-5172,-245,12735,12747,12682,178,178,178,0,108,62,12914,13033,12923,0
2011/11/1,20.3,20.9,20.1,20.9,0.5,2.451,20.37,19.555,,,,1834,1547,8441,8169,7653,317,216.8,124.4,-4973,199,12786,12756,12705,178,179,178,204,141,82,13169,13076,12965,0
2011/11/2,20.5,20.9,20.35,20.85,-0.05,-0.2392,20.51,19.815,18.9425,,,1311,1481.2,8160,8261,7772,253,236.6,147.6,-5204,-231,12815,12776,12727,178,179,178,0,86,82,12994,13040,12987,0
2011/11/3,20.85,21,20.4,20.6,-0.25,-1.199,20.61,20.05,19.08,,,1272,1357.2,7917,8227.8,7868.1,254,251.4,170.9,-5742,-538,12837,12795,12750,178,179,178,0,86,82,13016,13059,13010,0
2011/11/4,20.8,21.1,20.7,20.8,0.2,0.9709,20.71,20.285,19.23,,,2807,1736.6,7086,7997.2,7873.5,336,282.6,202.4,-5017,725,12996,12835,12787,177,178,178,224,86,104,13398,13099,13069,0
2011/11/7,20.85,20.9,20.65,20.7,-0.1,-0.4808,20.77,20.445,19.3725,,,444,1533.6,7101,7741,7858.6,324,296.8,232.5,-4940,77,13005,12889,12818,177,178,178,257,137,123,13440,13204,13119,0
2011/11/8,20.6,20.8,20.45,20.5,-0.2,-0.9662,20.69,20.53,19.4875,,,765,1319.8,7002,7453.2,7811.1,294,292.2,254.5,-5069,-129,13152,12962,12859,177,178,178,283,153,147,13613,13293,13184,0
2011/11/9,20.8,21,20.7,20.7,0.2,0.9756,20.66,20.585,19.615,,,783,1214.2,7108,7242.8,7751.9,364,314.4,275.5,-5322,-253,13179,13035,12905,177,178,178,0,153,119,13357,13365,13203,0
2011/11/10,20.45,20.45,19.95,20,-0.7,-3.3816,20.54,20.575,19.705,,,776,1115,7038,7067,7647.4,353,334.2,292.8,-6129,-807,13209,13109,12952,177,178,178,240,201,143,13627,13487,13273,0
2011/11/11,20.2,20.35,20.05,20.25,0.25,1.25,20.43,20.57,19.8125,,,284,610.4,6992,7048.2,7522.7,357,338.4,310.5,-5912,217,13211,13152,12993,177,178,178,225,201,143,13614,13531,13315,0
2011/11/14,20.5,20.55,20.35,20.4,0.15,0.7407,20.37,20.57,19.9225,,,285,578.6,7006,7029.2,7385.1,376,348.8,322.8,-5250,662,13230,13197,13043,177,178,178,0,150,143,13408,13524,13364,0
2011/11/15,20.4,20.55,20.2,20.2,-0.2,-0.9804,20.31,20.5,20.0275,,,258,477.2,6964,7021.6,7237.4,356,361.2,326.7,-5649,-399,13241,13215,13088,177,178,178,0,93,123,13419,13485,13389,0
2011/11/16,20.2,20.3,19.85,19.9,-0.3,-1.4851,20.15,20.405,20.11,,,408,402.2,6891,6978.2,7110.5,320,352.4,333.4,-6218,-569,13249,13229,13132,177,178,178,0,93,123,13427,13499,13432,0
2011/11/17,19.8,20,19.7,19.85,-0.05,-0.2513,20.12,20.33,20.19,,,263,299.6,6900,6950.6,7008.8,333,348.4,341.3,-6274,-56,13299,13247,13178,177,178,178,0,45,123,13477,13469,13478,0
2011/11/18,19.7,19.95,19.7,19.8,-0.05,-0.2519,20.03,20.23,20.2575,,,200,282.8,6940,6940.2,6994.2,370,351,344.7,-6877,-603,13319,13268,13210,177,178,178,0,0,100,13497,13446,13488,0
2011/11/21,19.7,19.7,19.1,19.15,-0.65,-3.2828,19.78,20.075,20.26,,,402,306.2,6832,6905.4,6967.3,293,334.4,341.6,-7777,-900,13316,13286,13241,177,178,178,240,48,99,13734,13511,13518,0
2011/11/22,19.05,19.2,18.75,18.9,-0.25,-1.3055,19.52,19.915,20.2225,,,420,338.6,6730,6858.6,6940.1,263,315.8,338.5,-8356,-579,13299,13297,13256,178,178,178,282,104,99,13760,13579,13532,0
2011/11/23,18.7,18.95,18.5,18.6,-0.3,-1.5873,19.26,19.705,20.145,,,351,327.2,6655,6811.4,6894.8,258,303.4,327.9,-9154,-798,13257,13299,13264,178,178,178,292,163,128,13728,13639,13569,0
2011/11/24,18.6,19.1,18.6,18.9,0.3,1.6129,19.07,19.595,20.085,,,289,332.4,6625,6756.4,6853.5,271,291,319.7,-8870,284,13276,13294,13271,178,178,178,337,230,138,13792,13702,13586,0
2011/11/25,19,19,18.65,18.65,-0.25,-1.3228,18.84,19.435,20.0025,,,284,349.2,6623,6693,6816.6,261,269.2,310.1,-9191,-321,13228,13276,13272,179,178,178,0,230,115,13408,13685,13565,0
2011/11/28,18.8,18.9,18.65,18.75,0.1,0.5362,18.76,19.27,19.92,,,194,307.6,6622,6651,6778.2,261,262.8,298.6,-8609,582,13267,13266,13276,179,179,178,352,253,150,13799,13697,13604,0
2011/11/29,18.95,19,18.75,19,0.25,1.3333,18.78,19.15,19.825,,,236,270.8,6571,6619.2,6738.9,286,267.4,291.6,-7969,640,13297,13266,13282,179,179,178,374,271,188,13851,13716,13648,0
2011/11/30,19.05,19.05,18.75,18.75,-0.25,-1.3158,18.81,19.035,19.72,,,155,231.6,6579,6604,6707.7,254,266.6,285,-8583,-614,13282,13271,13285,179,179,178,360,285,224,13822,13734,13687,0
2011/12/1,19.2,19.35,19.2,19.3,0.55,2.9333,18.89,18.98,19.655,,,228,219.4,6548,6588.6,6672.5,260,264.4,277.7,-7707,876,13297,13275,13285,178,179,179,0,217,224,13476,13671,13687,0
2011/12/2,19.3,19.3,18.9,19,-0.3,-1.5544,18.96,18.9,19.565,,,174,197.4,6541,6572.2,6632.6,240,260.2,264.7,-7968,-261,13325,13294,13285,178,179,179,0,217,224,13504,13690,13687,0
2011/12/5,19.1,19.2,19.05,19.1,0.1,0.5263,19.03,18.895,19.485,,,194,197.4,6593,6566.4,6608.7,325,273,267.9,-8227,-259,13330,13307,13287,177,178,179,0,147,200,13508,13632,13665,0
2011/12/6,19.1,19.1,18.9,18.95,-0.15,-0.7853,19.02,18.9,19.4075,,,183,186.8,6610,6574.2,6596.7,325,280.8,274.1,-8889,-662,13329,13313,13290,177,178,178,338,140,205,13845,13631,13673,0
2011/12/7,18.95,19.1,18.9,18.9,-0.05,-0.2639,19.05,18.93,19.3175,,,100,175.8,6554,6569.2,6586.6,343,298.6,282.6,-8700,189,13342,13325,13298,177,178,178,0,68,176,13520,13571,13653,0
2011/12/8,18.9,18.9,18.75,18.85,-0.05,-0.2646,18.96,18.925,19.26,,,158,161.8,6496,6558.8,6573.7,280,302.6,283.5,-9162,-462,13345,13335,13305,177,177,178,327,133,175,13850,13645,13658,0
2011/12/9,18.8,19,18.7,18.9,0.05,0.2653,18.94,18.95,19.1925,,,320,191,6496,6549.8,6561,225,299.6,279.9,-9527,-365,13343,13339,13317,177,177,178,322,197,207,13843,13713,13702,0
2011/12/12,19.1,19.1,18.8,18.9,0,0,18.9,18.965,19.1175,,,100,172.2,6490,6529.2,6547.8,221,278.8,275.9,-9383,144,13350,13343,13325,177,177,178,0,197,172,13528,13717,13675,0
2011/12/13,18.8,18.9,18.6,18.7,-0.2,-1.0582,18.85,18.935,19.0425,,,125,160.6,6467,6500.6,6537.4,183,250.4,265.6,-9770,-387,13353,13347,13330,177,177,178,0,130,135,13531,13654,13643,0
2011/12/14,18.7,18.9,18.7,18.9,0.2,1.0695,18.85,18.95,18.9925,,,149,170.4,6378,6465.4,6517.3,136,209,253.8,-9421,349,13370,13353,13339,216,185,181,0,130,99,13587,13668,13619,0
2011/12/15,18.8,18.85,18.6,18.8,-0.1,-0.5291,18.84,18.9,18.94,,,166,172,6345,6435.2,6497,95,172,237.3,-10049,-628,13389,13362,13348,255,201,189,0,64,99,13645,13627,13636,0
2011/12/16,18.8,18.8,18.7,18.8,0,0,18.82,18.88,18.89,,,73,122.6,6335,6403,6476.4,85,144,221.8,-10086,-37,13398,13373,13356,255,216,197,0,0,99,13654,13589,13651,0
2011/12/19,18.8,18.8,18.35,18.5,-0.3,-1.5957,18.74,18.82,18.8575,,,295,161.6,6269,6358.8,6444,45,108.8,193.8,-10919,-833,13440,13391,13367,255,232,205,357,71,134,14053,13694,13706,0
2011/12/20,18.5,18.5,18.3,18.3,-0.2,-1.0811,18.66,18.755,18.8275,,,288,194.2,6161,6297.6,6399.1,48,81.8,166.1,-10724,195,13474,13415,13381,256,248,212,500,171,151,14231,13834,13744,0
2011/12/21,18.7,19.1,18.65,19.1,0.8,4.3716,18.7,18.775,18.8525,,,319,228.2,6081,6238.2,6351.8,73,69.2,139.1,-9697,1027,13485,13438,13396,256,256,220,557,283,206,14299,13976,13822,0
2011/12/22,19.1,19.1,18.85,18.95,-0.15,-0.7853,18.73,18.785,18.855,,,152,225.4,6087,6186.6,6310.9,65,63.2,117.6,-9941,-244,13492,13459,13410,257,256,228,568,396,230,14318,14111,13869,0
2011/12/23,19.1,19.2,19,19.1,0.15,0.7916,18.79,18.805,18.8775,,,587,328.2,6126,6144.8,6273.9,292,104.6,124.3,-9138,803,13507,13480,13427,256,256,236,0,396,198,13764,14133,13861,0
