日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/3/20,16.4,16.4,16,16.05,0,0,,,,,,14050,,74568,,,2980,,,-10298,-10298,274543,,,3854,,,11182,,,289580,,,0
2014/3/21,16.1,16.2,15.95,15.95,-0.1,-0.6231,,,,,,6438,,74514,,,2821,,,-10446,-148,273791,,,3454,,,10892,,,288138,,,0
2014/3/24,16,16.2,15.7,16.2,0.25,1.5674,,,,,,10030,,73806,,,2781,,,-10719,-273,271914,,,3554,,,10708,,,286177,,,0
2014/3/25,16.4,16.9,16.35,16.6,0.4,2.4691,,,,,,22982,,72444,,,2900,,,-10087,632,272813,,,3601,,,13136,,,289551,,,0
2014/3/26,16.75,17.1,16.6,16.95,0.35,2.1084,16.35,,,,,22382,15176,70815,73229.4,,3020,2900.4,,-9865,222,275159,273644,,4323,3757,,15794,12343,,295277,289745,,0
2014/3/27,17,17.15,16.85,16.85,-0.1,-0.59,16.51,,,,,16586,15683,72722,72860.2,,2877,2879.8,,-9895,-30,274283,273592,,4323,3851,,14088,12924,,292695,290368,,0
2014/3/28,16.95,17.15,16.8,16.95,0.1,0.5935,16.71,,,,,16968,17789,71057,72168.8,,2887,2893,,-10254,-359,278007,274435,,4520,4064,,13662,13478,,296190,291978,,0
2014/3/31,17.1,18.1,17.05,18.1,1.15,6.7847,17.09,,,,,57492,27282,65985,70604.6,,4347,3206.2,,-9751,503,293208,278694,,6271,4608,,22088,15754,,321568,299056,,0
2014/4/1,18.35,18.9,18.1,18.8,0.7,3.8674,17.53,,,,,61470,34979,67174,69550.6,,3721,3370.4,,-9705,46,305792,285290,,8321,5552,,21624,17452,,335738,308294,,0
2014/4/2,19,19.1,18.55,18.8,0,0,17.9,17.125,,,,28103,36123,67112,68810,71019.7,2882,3342.8,3121.6,-9567,138,309478,292154,282899,8738,6435,5096,18758,18045,15194,336975,316634,303189,0
2014/4/3,18.9,19.3,18.4,18.75,-0.05,-0.266,18.28,17.395,,,,29656,38737,70244,68314.4,70587.3,59,2779.2,2829.5,-9545,22,302037,297704,285648,9982,7567,5709,20574,19342,16133,332594,324614,307491,0
2014/4/7,18.6,18.7,18,18.2,-0.55,-2.9333,18.53,17.62,,,,22406,39825,66003,67303.6,69736.2,0,2201.8,2547.4,-9656,-111,298325,301768,288102,10225,8708,6386,19974,20604,17041,328525,331081,311529,0
2014/4/8,18.2,18.55,18.05,18.2,0,0,18.55,17.82,,,,16902,31707,63946,66895.8,68750.2,0,1332.4,2269.3,-9723,-67,301086,303344,291019,10355,9525,7066,18874,19962,17858,330316,332830,315943,0
2014/4/9,18.3,18.6,18.25,18.6,0.4,2.1978,18.51,18.02,,,,18478,23109,61494,65759.8,67655.2,0,588.2,1979.3,-9425,298,303023,302790,294040,10355,9932,7742,21260,19889,18670,334639,332611,320452,0
2014/4/10,18.75,18.8,18.05,18.1,-0.5,-2.6882,18.37,18.135,,,,22804,22049,65479,65433.2,67121.6,247,61.2,1702,-9599,-174,302460,301386,296770,11400,10464,8450,20711,20279,19162,334573,332130,324382,0
2014/4/11,17.95,18.1,17.8,17.95,-0.15,-0.8287,18.21,18.245,,,,20283,20174,66984,64781.2,66547.8,344,118.2,1448.7,-10027,-428,298323,300644,299174,12282,10924,9245,19299,20024,19683,329906,331592,328103,0
2014/4/14,17.95,18.55,17.95,18.35,0.4,2.2284,18.24,18.385,,,,27485,21190,67113,65003.2,66153.4,1171,352.4,1277.1,-10540,-513,302659,301511,301639,12782,11435,10072,20989,20227,20416,336432,333174,332127,0
2014/4/15,18.5,19.2,18.35,19,0.65,3.5422,18.4,18.475,,,,44016,26613,69038,66021.6,66458.7,2209,794.2,1063.3,-10190,350,306760,302646,302995,13340,12032,10779,25204,21493,20728,345306,336171,334501,0
2014/4/16,19.15,19.4,18.8,18.8,-0.2,-1.0526,18.44,18.475,,,,28733,28664,70647,67852.2,66806,2335,1261.2,924.7,-9806,384,306183,303278,303034,14673,12896,11414,21918,21625,20757,342776,337799,335205,0
2014/4/17,18.85,19.2,18.85,18.85,0.05,0.266,18.59,18.48,17.8025,,,21728,28449,71384,69033.2,67233.2,2680,1747.8,904.5,-9705,101,302692,303324,302355,14858,13587,12026,23183,22119,21199,340735,339031,335580,0
2014/4/18,19,19,18.55,18.6,-0.25,-1.3263,18.72,18.465,17.93,,,11412,26674,70970,69830.4,67305.8,2332,2145.4,1131.8,-9874,-169,302631,304186,302415,14234,13978,12451,22271,22714,21369,339138,340877,336235,0
2014/4/21,18.6,18.95,18.6,18.75,0.15,0.8065,18.8,18.52,18.07,,,11388,23455,71810,70769.8,67886.5,2250,2361.2,1356.8,-9941,-67,301782,304011,302761,14522,14326,12880,23418,23200,21714,339724,341536,337355,0
2014/4/22,18.9,19.2,18.6,19.15,0.4,2.1333,18.83,18.615,18.2175,,,21887,19029,73535,71669.2,68845.4,2408,2401,1597.6,-9870,71,300858,302830,302738,14621,14582,13307,24780,23115,22304,340261,340527,338349,0
2014/4/23,19.2,19.4,18.9,18.9,-0.25,-1.3055,18.85,18.645,18.3325,,,24824,18247,71155,71770.8,69811.5,2661,2466.2,1863.7,-10181,-311,302099,302013,302646,17945,15236,14066,23645,23460,22543,343691,340710,339254,0
2014/4/24,19.15,20.1,19.05,19.8,0.9,4.7619,19.04,18.815,18.475,,,68778,27657,71739,71841.8,70437.5,5111,2952.4,2350.1,-10577,-396,310393,303554,303439,20162,16297,14942,29491,24722,23421,360048,344572,341802,0
2014/4/25,19.9,20.2,18.75,19.3,-0.5,-2.5253,19.18,18.95,18.5975,,,68424,39060,68978,71443.4,70636.9,3527,3191.4,2668.4,-11394,-817,307262,304480,304333,20162,17483,15730,22045,24677,23695,349470,346639,343758,0
