日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2022/12/9,42.6,46.15,42.6,46,0,0,,,,,,1,,0,,,0,,,-31936,-31936,0,,,0,,,0,,,0,,,0
2022/12/12,47,52.8,47,52.8,6.8,14.7826,,,,,,1,,0,,,0,,,-32054,-118,0,,,0,,,0,,,0,,,0
2022/12/13,51.7,53.5,49.35,50,-2.8,-5.303,,,,,,1,,0,,,0,,,-32210,-156,0,,,0,,,0,,,0,,,0
2022/12/14,51,55.6,51,55,5,10,,,,,,1,,0,,,0,,,-31876,334,0,,,0,,,0,,,0,,,0
2022/12/15,55.1,63.4,55.1,62,7,12.7273,53.16,,,,,1,1,0,0,,0,0,,-31754,122,0,0,,0,0,,0,0,,0,0,,0
2022/12/16,62,63.2,61.3,61.5,-0.5,-0.8065,56.26,,,,,1,1,0,0,,0,0,,-32165,-411,0,0,,0,0,,0,0,,0,0,,0
2022/12/19,61.5,64.4,61.5,63.5,2,3.252,58.4,,,,,1,1,0,0,,0,0,,-32336,-171,0,0,,0,0,,0,0,,0,0,,0
2022/12/20,64.5,71,64.5,71,7.5,11.811,62.6,,,,,1,1,0,0,,0,0,,-32943,-607,0,0,,0,0,,0,0,,0,0,,0
2022/12/21,69.6,74.2,69.6,74.2,3.2,4.507,66.44,,,,,1,1,0,0,,0,0,,-32754,189,0,0,,0,0,,0,0,,0,0,,0
2022/12/22,75,89,75,89,14.8,19.9461,71.84,62.5,,,,1,1,0,0,0,0,0,0,-32452,302,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/12/23,90.8,105,90.8,96,7,7.8652,78.74,67.5,,,,1,1,0,0,0,0,0,0,-32522,-70,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/12/26,94.1,94.1,94,94,-2,-2.0833,84.84,71.62,,,,1,1,0,0,0,0,0,0,-32534,-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/12/27,92.1,92.1,83.2,89,-5,-5.3191,88.44,75.52,,,,1,1,0,0,0,0,0,0,-32532,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/12/28,89,89,84,84,-5,-5.618,90.4,78.42,,,,1,1,0,0,0,0,0,0,-32958,-426,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/12/29,83.2,89.3,83,89.3,5.3,6.3095,90.46,81.15,,,,1,1,0,0,0,0,0,0,-32979,-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/12/30,90.5,94.9,90.5,94.9,5.6,6.271,90.24,84.49,,,,1,1,0,0,0,0,0,0,-32892,87,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/3,95,109.5,95,101.5,6.6,6.9547,91.74,88.29,,,,1,1,0,0,0,0,0,0,-32786,106,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/4,99.4,100,94,96.4,-5.1,-5.0246,93.22,90.83,,,,1,1,0,0,0,0,0,0,-32684,102,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/5,95,95,95,95,-1.4,-1.4523,95.42,92.91,,,,1,1,0,0,0,0,0,0,-32739,-55,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/6,96.9,98.3,96.9,98.3,3.3,3.4737,97.22,93.84,78.17,,,1,1,0,0,0,0,0,0,-32638,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/9,99.5,100.5,98.5,100.5,2.2,2.238,98.34,94.29,80.895,,,1,1,0,0,0,0,0,0,-32430,208,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/10,98.5,98.5,90.8,93,-7.5,-7.4627,96.64,94.19,82.905,,,1,1,0,0,0,0,0,0,-32538,-108,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/11,93,94.4,93,94.4,1.4,1.5054,96.24,94.73,85.125,,,1,1,0,0,0,0,0,0,-32574,-36,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/16,90.8,90.8,82.6,85.1,-9.3,-9.8517,94.26,94.84,86.63,,,1,1,0,0,0,0,0,0,-32966,-392,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/30,85.5,85.5,82.9,82.9,-2.2,-2.5852,91.18,94.2,87.675,,,1,1,0,0,0,0,0,0,-32286,680,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/1/31,80.6,80.7,80.6,80.7,-2.2,-2.6538,87.22,92.78,88.635,,,1,1,0,0,0,0,0,0,-31973,313,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/1,81.1,84.5,81.1,84.5,3.8,4.7088,85.52,91.08,89.685,,,1,1,0,0,0,0,0,0,-31596,377,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/2,84.9,84.9,83.3,83.3,-1.2,-1.4201,83.3,89.77,90.3,,,1,1,0,0,0,0,0,0,-31208,388,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/6,82.5,82.5,79.1,79.1,-4.2,-5.042,82.1,88.18,90.545,,,1,1,0,0,0,0,0,0,-31283,-75,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/7,79.4,81,79.4,80.6,1.5,1.8963,81.64,86.41,90.125,,,1,1,0,0,0,0,0,0,-31072,211,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/8,81,81.5,81,81.1,0.5,0.6203,81.72,84.47,89.38,,,1,1,0,0,0,0,0,0,-30910,162,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/10,81.5,81.5,81.5,81.5,0.4,0.4932,81.12,83.32,88.755,,,1,1,0,0,0,0,0,0,-31269,-359,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/15,81.5,82,81.5,82,0.5,0.6135,80.86,82.08,88.405,,,1,1,0,0,0,0,0,0,-31230,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/17,82.4,86.3,82.4,86.3,4.3,5.2439,82.3,82.2,88.52,,,1,1,0,0,0,0,0,0,-30677,553,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/20,83.5,87.5,83,87.5,1.2,1.3905,83.68,82.66,88.43,,,1,1,0,0,0,0,0,0,-30332,345,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/21,86,89.5,86,89.5,2,2.2857,85.36,83.54,88.16,,,1,1,0,0,0,0,0,0,-30251,81,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/22,89.5,95.3,89.5,95.3,5.8,6.4804,88.12,84.62,87.85,,,1,1,0,0,0,0,0,0,-30384,-133,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/23,95.7,103,95.7,103,7.7,8.0797,92.32,86.59,88.18,,,1,1,0,0,0,0,0,0,-29950,434,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/2/24,103.5,107,94,95.4,-7.6,-7.3786,94.14,88.22,88.2,,,1,1,0,0,0,0,0,0,-30119,-169,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/3/1,88,89.4,82,85.2,-10.2,-10.6918,93.68,88.68,87.545,,,1,1,0,0,0,0,0,0,-30037,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/3/2,85.6,86.9,85.6,86,0.8,0.939,92.98,89.17,86.82,,,1,1,0,0,0,0,0,0,-29888,149,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/3/3,87,87,87,87,1,1.1628,91.32,89.72,86.52,,,1,1,0,0,0,0,0,0,-29628,260,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/3/6,87.4,87.5,87.4,87.5,0.5,0.5747,88.22,90.27,86.175,,,1,1,0,0,0,0,0,0,-29238,390,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/3/7,87.9,90.4,87.9,90.4,2.9,3.3143,87.22,90.68,86.44,,,1,1,0,0,0,0,0,0,-29133,105,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/3/8,90.3,93.1,90.3,92,1.6,1.7699,88.58,91.13,86.895,,,1,1,0,0,0,0,0,0,-29032,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/3/9,90,90,88.3,89,-3,-3.2609,89.18,91.08,87.31,,,1,1,0,0,0,0,0,0,-29158,-126,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/3/10,86.5,86.5,86,86,-3,-3.3708,88.98,90.15,87.385,,,1,1,0,0,0,0,0,0,-29689,-531,0,0,0,0,0,0,0,0,0,0,0,0,0
