日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/1/2,187,189,187,187,0,0,,,,,,31,,394,,,91,,,-10096,-10096,17528,,,1938,,,153,,,19620,,,0
2014/1/3,188,188.5,180.5,181.5,-5.5,-2.9412,,,,,,182,,401,,,90,,,-10030,66,17528,,,1938,,,142,,,19609,,,0
2014/1/6,182,183.5,181,182,0.5,0.2755,,,,,,212,,400,,,91,,,-10061,-31,17578,,,1938,,,130,,,19647,,,0
2014/1/7,184.5,188,184.5,188,6,3.2967,,,,,,503,,420,,,91,,,-9831,230,17932,,,1938,,,133,,,20004,,,0
2014/1/8,190,195,183,184,-4,-2.1277,184.5,,,,,290,243,476,418.2,,92,91,,-9727,104,17924,17699,,1891,1929,,128,137,,19944,19766,,0
2014/1/9,184,185,182,182.5,-1.5,-0.8152,183.6,,,,,219,281,467,432.8,,92,91.2,,-9905,-178,18072,17808,,1831,1908,,102,127,,20006,19843,,0
2014/1/10,182.5,188,181,187.5,5,2.7397,184.8,,,,,344,313,466,445.8,,92,91.6,,-9834,71,18302,17962,,1821,1885,,106,120,,20230,19967,,0
2014/1/13,187.5,189,186.5,187,-0.5,-0.2667,185.8,,,,,149,301,470,459.8,,92,91.8,,-9881,-47,18367,18120,,1811,1859,,129,120,,20308,20099,,0
2014/1/14,185,187.5,185,187,0,0,185.6,,,,,149,230,472,470.2,,92,92,,-10005,-124,18485,18231,,1786,1829,,132,120,,20404,20179,,0
2014/1/15,189,189,186,187.5,0.5,0.2674,186.3,185.4,,,,117,195,485,472,445.1,92,92,91.5,-9809,196,18538,18354,18026,1760,1802,1866,135,121,129,20434,20277,20021,0
2014/1/16,189,189,186,187,-0.5,-0.2667,187.2,185.4,,,,158,183,474,473.4,453.1,92,92,91.6,-9866,-57,18672,18474,18141,1758,1788,1848,137,128,128,20568,20389,20116,0
