日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2021/11/12,175,188,163,169,0,0,,,,,,234,,0,,,0,,,-33067,-33067,0,,,0,,,0,,,0,,,0
2021/11/15,165,167.5,159,163,-6,-3.5503,,,,,,105,,0,,,0,,,-32855,212,0,,,0,,,0,,,0,,,0
2021/11/16,163,168,159.5,168,5,3.0675,,,,,,78,,0,,,0,,,-32855,0,0,,,0,,,0,,,0,,,0
2021/11/17,163.5,177,163.5,177,9,5.3571,,,,,,96,,0,,,0,,,-32685,170,0,,,0,,,0,,,0,,,0
2021/11/18,178,185,174,185,8,4.5198,172.4,,,,,176,137,0,0,,0,0,,-32740,-55,0,0,,0,0,,0,0,,0,0,,0
2021/11/19,185,192,182,192,7,3.7838,177,,,,,165,124,0,0,,0,0,,-32877,-137,0,0,,0,0,,0,0,,0,0,,0
2021/11/22,192,201,189,196,4,2.0833,183.6,,,,,105,124,0,0,,0,0,,-32668,209,0,0,,0,0,,0,0,,0,0,,0
2021/11/23,192.5,200.5,190,200,4,2.0408,190,,,,,67,121,0,0,,0,0,,-33025,-357,0,0,,0,0,,0,0,,0,0,,0
2021/11/24,200,212,200,211,11,5.5,196.8,,,,,121,126,0,0,,0,0,,-32799,226,0,0,,0,0,,0,0,,0,0,,0
2021/11/25,211,211,196,201,-10,-4.7393,200,186.2,,,,58,103,0,0,0,0,0,0,-32845,-46,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/26,200,201,188,192,-9,-4.4776,200,188.5,,,,102,90,0,0,0,0,0,0,-33265,-420,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/29,187,192,184,186,-6,-3.125,198,190.8,,,,47,79,0,0,0,0,0,0,-33482,-217,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/11/30,192,192,184,188,2,1.0753,195.6,192.8,,,,31,71,0,0,0,0,0,0,-33134,348,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/1,184,190,184,189,1,0.5319,191.2,194,,,,23,52,0,0,0,0,0,0,-32956,178,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/2,188,188,184,184,-5,-2.6455,187.8,193.9,,,,12,43,0,0,0,0,0,0,-33272,-316,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/3,184,186,183,183.5,-0.5,-0.2717,186.1,193.05,,,,41,30,0,0,0,0,0,0,-32957,315,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/6,182.5,183.5,178,178,-5.5,-2.9973,184.5,191.25,,,,41,29,0,0,0,0,0,0,-32829,128,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/7,180,181,177,181,3,1.6854,183.1,189.35,,,,19,27,0,0,0,0,0,0,-32761,68,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/8,181,181,178.5,178.5,-2.5,-1.3812,181,186.1,,,,10,24,0,0,0,0,0,0,-32588,173,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/9,178,181,178,180,1.5,0.8403,180.2,184,185.1,,,11,24,0,0,0,0,0,0,-32631,-43,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/10,180,180.5,177,180,0,0,179.5,182.8,185.65,,,15,19,0,0,0,0,0,0,-32641,-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/13,180,180.5,177,180.5,0.5,0.2778,180,182.25,186.525,,,17,14,0,0,0,0,0,0,-32573,68,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/14,178,182,177.5,180,-0.5,-0.277,179.8,181.45,187.125,,,49,20,0,0,0,0,0,0,-33044,-471,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/15,181,190,179,182,2,1.1111,180.5,180.75,187.375,,,86,35,0,0,0,0,0,0,-32723,321,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/12/16,182,182,178,179,-3,-1.6484,180.3,180.25,187.075,,,34,40,0,0,0,0,0,0,-32513,210,0,0,0,0,0,0,0,0,0,0,0,0,0
