日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/3/13,62.9,63,62.2,62.3,0,0,,,,,,2259,,17841,,,125,,,-9606,-9606,228116,,,5613,,,5614,,,239344,,,0
2014/3/14,62.1,62.3,61.9,62,-0.3,-0.4815,,,,,,2626,,17960,,,116,,,-9817,-211,227790,,,5612,,,5622,,,239025,,,0
2014/3/17,62,62.7,62,62.1,0.1,0.1613,,,,,,2589,,17978,,,114,,,-9601,216,228523,,,5612,,,5631,,,239767,,,0
2014/3/18,62.3,62.9,62.3,62.9,0.8,1.2882,,,,,,2239,,17793,,,116,,,-9492,109,228848,,,5612,,,5648,,,240109,,,0
2014/3/19,63,63.1,62.3,62.3,-0.6,-0.9539,62.32,,,,,1085,2159,17838,17882,,114,117,,-9837,-345,228595,228375,,5612,5613,,5611,5625,,239819,239613,,0
2014/3/20,62.1,62.5,61.8,62.4,0.1,0.1605,62.34,,,,,1808,2069,17880,17889.8,,98,111.6,,-10298,-461,227938,228339,,5612,5613,,5640,5631,,239191,239582,,0
2014/3/21,62.4,62.4,61.8,62.2,-0.2,-0.3205,62.38,,,,,2358,2015,17881,17874,,109,110.2,,-10446,-148,227795,228340,,5609,5612,,5634,5633,,239039,239585,,0
2014/3/24,61.9,62.3,61.5,62,-0.2,-0.3215,62.36,,,,,2538,2005,17864,17851.2,,120,111.4,,-10719,-273,228165,228269,,5609,5611,,5633,5633,,239408,239514,,0
2014/3/25,62,62.1,61.7,62,0,0,62.18,,,,,1845,1926,18017,17896,,76,103.4,,-10087,632,228042,228108,,5609,5611,,5615,5627,,239267,239345,,0
2014/3/26,62.2,62.3,61.4,61.5,-0.5,-0.8065,62.02,62.17,,,,3436,2397,18306,17989.6,17935.8,68,94.2,105.6,-9865,222,228229,228034,228205,5609,5610,5611,5653,5635,5630,239492,239280,239446,0
2014/3/27,61.5,61.9,61.2,61.3,-0.2,-0.3252,61.8,62.07,,,,2834,2602,18750,18163.6,18026.7,69,88.4,100,-9895,-30,228288,228104,228222,5609,5610,5611,5581,5623,5627,239479,239337,239460,0
2014/3/28,61.3,64,61.3,62.7,1.4,2.2838,61.9,62.14,,,,6363,3403,18738,18335,18104.5,76,81.8,96,-10254,-359,229334,228412,228376,5608,5609,5611,5653,5627,5630,240596,239649,239617,0
2014/3/31,63.4,63.8,63,63.8,1.1,1.7544,62.26,62.31,,,,3783,3652,18374,18437,18144.1,88,75.4,93.4,-9751,503,231473,229074,228671,5608,5609,5610,5656,5632,5633,242737,240315,239914,0
2014/4/1,63.8,63.8,63.1,63.4,-0.4,-0.627,62.54,62.36,,,,2736,3830,18622,18558,18227,91,78.4,90.9,-9705,46,231544,229774,228941,5379,5563,5587,5643,5637,5632,242567,240975,240160,0
2014/4/2,63.4,63.5,63.1,63.5,0.1,0.1577,62.94,62.48,,,,1858,3514,18631,18623,18306.3,91,83,88.6,-9567,138,231634,230455,229245,5379,5517,5564,5695,5646,5640,242709,241618,240449,0
2014/4/3,63.4,63.4,62.5,63,-0.5,-0.7874,63.28,62.54,,,,3119,3571,18914,18655.8,18409.7,77,84.6,86.5,-9545,22,230639,230925,229515,5233,5442,5526,5719,5673,5648,241592,242041,240689,0
2014/4/7,62.6,62.7,62.2,62.6,-0.4,-0.6349,63.26,62.58,,,,2992,2897,18994,18707,18521,69,83.2,82.5,-9656,-111,230008,231060,229736,5232,5367,5488,5693,5681,5654,240934,242108,240879,0
2014/4/8,62.2,62.6,62.2,62.3,-0.3,-0.4792,62.96,62.61,,,,1774,2495,19181,18868.4,18652.7,74,80.4,77.9,-9723,-67,228955,230557,229815,5232,5292,5451,5693,5689,5660,239881,241537,240926,0
2014/4/9,62.3,63,62.1,63,0.7,1.1236,62.88,62.71,,,,2033,2355,19214,18986.8,18772.4,65,75.2,76.8,-9425,298,228422,229932,229853,5232,5262,5413,5640,5688,5663,239295,240883,240929,0
2014/4/10,63.1,63.2,62.5,63,0,0,62.78,62.86,62.515,,,2141,2411,19166,19093.8,18858.4,32,63.4,73.2,-9599,-174,228414,229288,229872,5233,5233,5375,5638,5677,5661,239286,240198,240908,0
2014/4/11,62.4,63,62.2,62.4,-0.6,-0.9524,62.66,62.97,62.52,,,1620,2112,19297,19170.4,18913.1,27,53.4,69,-10027,-428,227868,228734,229830,5233,5233,5338,5638,5661,5667,238740,239628,240834,0
2014/4/14,62.2,62.4,62,62.1,-0.3,-0.4808,62.56,62.91,62.525,,,1544,1822,19333,19238.2,18972.6,27,45,64.1,-10540,-513,227631,228259,229659,5233,5233,5300,5622,5646,5664,238487,239139,240624,0
2014/4/15,62.1,62.4,62,62.1,0,0,62.52,62.74,62.525,,,1507,1769,19314,19264.8,19066.6,24,35,57.7,-10190,350,226861,227840,229198,5233,5234,5263,5603,5628,5659,237698,238702,240120,0
2014/4/16,62.1,62.7,62,62.3,0.2,0.3221,62.38,62.63,62.495,,,1722,1706,19401,19302.2,19144.5,19,25.8,50.5,-9806,384,226661,227488,228710,5233,5234,5248,5659,5632,5660,237554,238354,239618,0
2014/4/17,62.2,62.7,62.2,62.6,0.3,0.4815,62.3,62.54,62.51,,,1481,1574,19347,19338.4,19216.1,9,21.2,42.3,-9705,101,226674,227140,228214,5233,5234,5234,5650,5635,5656,237558,238008,239103,0
2014/4/18,62.7,62.9,62.5,62.6,0,0,62.34,62.5,62.52,,,1244,1499,19284,19335.8,19253.1,0,15.8,34.6,-9874,-169,227023,226971,227852,5233,5234,5234,5658,5639,5650,237915,237843,238736,0
2014/4/21,63,63.8,62.9,63.3,0.7,1.1182,62.58,62.57,62.575,,,3817,1954,18859,19241,19239.6,0,10.4,27.7,-9941,-67,227965,227038,227648,5233,5234,5234,5890,5692,5669,239089,237964,238551,0
2014/4/22,63.6,63.8,62.8,62.8,-0.5,-0.7899,62.72,62.62,62.615,,,1706,1994,18699,19118,19191.4,0,5.6,20.3,-9870,71,227627,227191,227515,5231,5233,5234,5776,5727,5678,238635,238151,238427,0
2014/4/23,62.8,62.9,62,62.1,-0.7,-1.1146,62.68,62.53,62.62,,,2765,2202,18529,18943.6,19122.9,0,1.8,13.8,-10181,-311,226787,227216,227352,5231,5233,5233,5697,5734,5683,237716,238183,238269,0
2014/4/24,62.1,62.4,61.9,62,-0.1,-0.161,62.56,62.43,62.645,,,1510,2208,18614,18797,19067.7,2,0.4,10.8,-10577,-396,226151,227111,227126,5231,5233,5233,5672,5739,5687,237055,238083,238046,0
2014/4/25,62,62.1,61,61.3,-0.7,-1.129,62.3,62.32,62.645,,,2807,2521,18503,18640.8,18988.3,9,2.2,9,-11394,-817,225671,226841,226906,5231,5232,5233,5638,5735,5687,236541,237808,237826,0
2014/4/28,60.8,61.5,60.3,60.7,-0.6,-0.9788,61.78,62.18,62.545,,,2753,2308,18547,18578.4,18909.7,21,6.4,8.4,-11474,-80,225223,226292,226665,5231,5232,5233,5627,5682,5687,236082,237207,237585,0
2014/4/29,60.7,61.3,60.4,60.7,0,0,61.36,62.04,62.39,,,2597,2486,18871,18612.8,18865.4,59,18.2,11.9,-10958,516,224824,225732,226461,5231,5232,5233,5632,5654,5690,235688,236617,237384,0
2014/4/30,60.4,60.7,60,60,-0.7,-1.1532,60.94,61.81,62.22,,,3823,2698,18567,18620.4,18782,77,33.6,17.7,-11410,-452,224520,225278,226247,5225,5231,5232,5623,5639,5687,235369,236148,237166,0
2014/5/2,60,60.6,59.6,59.7,-0.3,-0.5,60.48,61.52,62.03,,,2457,2887,18594,18616.4,18706.7,81,49.4,24.9,-10938,472,224343,224917,226014,5225,5229,5231,5627,5630,5684,235196,235776,236929,0
2014/5/5,59.8,60.3,59.7,60,0.3,0.5025,60.22,61.26,61.88,,,1658,2657,18739,18663.6,18652.2,65,60.6,31.4,-10845,93,224385,224659,225750,5225,5228,5230,5627,5628,5681,235238,235516,236662,0
2014/5/6,60,60.9,59.8,60.5,0.5,0.8333,60.18,60.98,61.775,,,2427,2592,18874,18729,18653.7,38,64,35.2,-10720,125,223903,224395,225344,5325,5247,5239,5626,5628,5655,234855,235270,236238,0
2014/5/7,60.9,61.3,60.5,60.5,0,0,60.14,60.75,61.685,,,2078,2488,18843,18723.4,18668.1,36,59.4,38.8,-10896,-176,224140,224259,224995,5325,5266,5249,5626,5626,5640,235092,235151,235884,0
2014/5/8,60.6,60.9,60.4,60.4,-0.1,-0.1653,60.22,60.58,61.555,,,1324,1988,18823,18774.6,18697.5,36,51.2,42.4,-10720,176,223871,224129,224703,5325,5286,5258,5605,5623,5631,234802,235037,235593,0
2014/5/9,60.4,60.4,59.7,59.8,-0.6,-0.9934,60.24,60.36,61.395,,,2273,1952,18968,18849.4,18732.9,38,42.6,46,-11141,-421,222879,223836,224376,5385,5318,5274,5583,5614,5622,233848,234768,235272,0
2014/5/12,59.8,60.5,59.6,60.1,0.3,0.5017,60.26,60.24,61.28,,,1550,1930,18974,18896.4,18780,32,36,48.3,-11522,-381,223347,223628,224144,5455,5364,5296,5578,5604,5616,234381,234596,235056,0
2014/5/13,60.5,60.5,60.1,60.2,0.1,0.1664,60.2,60.19,61.185,,,1511,1747,18876,18896.8,18812.9,31,34.6,49.3,-11840,-318,223980,223644,224020,5455,5390,5318,5579,5595,5611,235015,234628,234949,0
