日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/1/13,34.6,35.2,34.6,34.99,0,0,,,,,,293000,,0,,,0,,,-9881,-9881,0,,,0,,,0,,,0,,,0
2014/1/14,34.99,35.3,34.9,35.01,0.02,0.0572,,,,,,333074,,0,,,0,,,-10005,-124,0,,,0,,,0,,,0,,,0
2014/1/15,35,35.1,34.7,34.83,-0.18,-0.5141,,,,,,110000,,0,,,0,,,-9809,196,0,,,0,,,0,,,0,,,0
2014/1/16,34.51,34.94,34.51,34.8,-0.03,-0.0861,,,,,,181110,,0,,,0,,,-9866,-57,0,,,0,,,0,,,0,,,0
2014/1/17,34.99,34.99,34,34.49,-0.31,-0.8908,34.824,,,,,162401,215917,0,0,,0,0,,-9941,-75,0,0,,0,0,,0,0,,0,0,,0
2014/1/20,34.5,35.19,34.5,35.19,0.7,2.0296,34.864,,,,,107000,178717,0,0,,0,0,,-9865,76,0,0,,0,0,,0,0,,0,0,,0
2014/1/21,35.2,37.7,35.2,36,0.81,2.3018,35.062,,,,,437248,199551,0,0,,0,0,,-9929,-64,0,0,,0,0,,0,0,,0,0,,0
2014/1/22,36.13,36.5,35.88,36,0,0,35.296,,,,,376082,252768,0,0,,0,0,,-9929,0,0,0,,0,0,,0,0,,0,0,,0
2014/1/23,36.13,36.4,35.62,35.89,-0.11,-0.3056,35.514,,,,,154250,247396,0,0,,0,0,,-10032,-103,0,0,,0,0,,0,0,,0,0,,0
2014/1/24,35.71,36,35.36,35.51,-0.38,-1.0588,35.718,35.271,,,,134559,241827,0,0,0,0,0,0,-10261,-229,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/1/27,35.3,35.68,34.5,35,-0.51,-1.4362,35.68,35.272,,,,64000,233227,0,0,0,0,0,0,-10626,-365,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/5,35,35.15,34.77,35.1,0.1,0.2857,35.5,35.281,,,,169677,179713,0,0,0,0,0,0,-11337,-711,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/6,35,35.09,34.65,34.66,-0.44,-1.2536,35.232,35.264,,,,173000,139097,0,0,0,0,0,0,-10875,462,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/7,34.78,35.3,34.78,35.1,0.44,1.2695,35.074,35.294,,,,223010,152849,0,0,0,0,0,0,-10676,199,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/10,35.31,37.2,35.31,36.5,1.4,3.9886,35.272,35.495,,,,386030,203143,0,0,0,0,0,0,-10639,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/11,36.6,36.9,36.4,36.6,0.1,0.274,35.592,35.636,,,,227991,235941,0,0,0,0,0,0,-10555,84,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/12,36.6,36.94,36.28,36.28,-0.32,-0.8743,35.828,35.664,,,,325648,267135,0,0,0,0,0,0,-10400,155,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/13,36.41,36.42,36,36.1,-0.18,-0.4961,36.116,35.674,,,,106565,253848,0,0,0,0,0,0,-10475,-75,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/14,36.2,36.35,35.8,36,-0.1,-0.277,36.296,35.685,,,,153101,239867,0,0,0,0,0,0,-10549,-74,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/17,36,36.15,35.82,35.88,-0.12,-0.3333,36.172,35.722,35.4965,,,169008,196462,0,0,0,0,0,0,-10527,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/18,36,36.12,34.8,35,-0.88,-2.4526,35.852,35.722,35.497,,,240700,199004,0,0,0,0,0,0,-10373,154,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/19,35.45,35.65,35.3,35.65,0.65,1.8571,35.726,35.777,35.529,,,72000,148274,0,0,0,0,0,0,-10208,165,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/20,35.9,36.09,35.53,36.09,0.44,1.2342,35.724,35.92,35.592,,,81100,143181,0,0,0,0,0,0,-10220,-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/21,36.1,36.29,35.81,36,-0.09,-0.2494,35.724,36.01,35.652,,,157000,143961,0,0,0,0,0,0,-9944,276,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/24,36.11,36.2,35.9,36.13,0.13,0.3611,35.774,35.973,35.734,,,232592,156678,0,0,0,0,0,0,-9905,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/25,36,36.18,35.81,35.81,-0.32,-0.8857,35.936,35.894,35.765,,,182670,145072,0,0,0,0,0,0,-9815,90,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/26,36.04,36.11,35.88,35.89,0.08,0.2234,35.984,35.855,35.7595,,,44100,139492,0,0,0,0,0,0,-9751,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/2/27,36.01,37,35.9,37,1.11,3.0928,36.166,35.945,35.8095,,,358013,194875,0,0,0,0,0,0,-9738,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/3/3,37,39.68,37,39.49,2.49,6.7297,36.864,36.294,35.9895,,,1294400,422355,0,0,0,0,0,0,-9783,-45,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/3/4,40,45.99,39.15,43,3.51,8.8883,38.238,37.006,36.364,,,2407895,857415,0,0,0,0,0,0,-9909,-126,0,0,0,0,0,0,0,0,0,0,0,0,0
