日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,騰落指標,漲跌家數,未平倉量
2011/11/23,24.5,25.8,24.2,24.2,-1.8,-6.9231,27.77,29.27,,,,4337,2061,26997,29292.6,29802.1,342,464.4,537.5,12892,12763,12703,78,87,101,648,767,833,13620,13616,13638,-9154,-798,0
2011/11/24,23.1,24.8,23.1,24.55,0.35,1.4463,26.55,28.635,,,,2994,2552,26813,28572.8,29440.1,403,424.6,511.2,13202,12853,12759,79,85,98,642,722,804,13925,13661,13660,-8870,284,0
2011/11/25,24.85,25.3,24.1,24.55,0,0,25.45,28.08,,,,1670,2692,26698,27811,29074.7,378,394.4,490.6,13080,12921,12806,79,83,94,635,684,780,13796,13688,13680,-9191,-321,0
2011/11/28,24.8,25.3,24.8,24.95,0.4,1.6293,24.85,27.465,,,,1005,2366,26730,27188.2,28724.5,506,405,479.5,13114,13005,12856,80,82,91,628,658,754,13824,13745,13701,-8609,582,0
2011/11/29,25.7,26.05,25.35,25.6,0.65,2.6052,24.77,26.935,,,,1313,2263,26773,26802.2,28379.5,523,430.4,470.5,13196,13098,12908,80,80,87,643,640,728,13921,13817,13724,-7969,640,0
2011/11/30,25.6,25.7,24.5,24.6,-1,-3.9063,24.85,26.31,,,,871,1570,26732,26749.2,28020.9,503,462.6,463.5,13172,13154,12958,80,80,83,627,636,701,13881,13870,13743,-8583,-614,0
2011/12/1,26.25,26.25,25.7,26,1.4,5.6911,25.14,25.845,,,,1902,1352,26432,26673,27622.9,593,500.6,462.6,13850,13283,13068,80,80,83,638,635,679,14570,13999,13830,-7707,876,0
2011/12/2,26,26.7,25.7,26.35,0.35,1.3462,25.5,25.475,,,,1112,1240,26373,26608,27209.5,540,533,463.7,13916,13450,13186,80,81,82,651,638,661,14649,14169,13929,-7968,-261,0
2011/12/5,26.15,26.3,25.5,25.6,-0.75,-2.8463,25.63,25.24,28.0575,,,859,1211,26432,26548.4,26868.3,477,527.2,466.1,13762,13580,13293,80,81,81,650,643,650,14494,14303,14024,-8227,-259,0
2011/12/6,25.6,25.6,24.6,24.6,-1,-3.9063,25.43,25.1,27.635,,,750,1098,26358,26465.4,26633.8,388,500.2,465.3,13840,13709,13403,80,81,80,638,642,641,14560,14431,14124,-8889,-662,0
2011/12/7,24.8,25.05,24.35,24.5,-0.1,-0.4065,25.41,25.13,27.2,,,657,1056,26287,26376.4,26562.8,420,483.6,473.1,13924,13859,13506,80,81,80,630,642,639,14636,14582,14226,-8700,189,0
2011/12/8,24.6,24.6,23.4,23.5,-1,-4.0816,24.91,25.025,26.83,,,854,846,26246,26339.2,26506.1,388,442.6,471.6,13850,13859,13571,80,81,80,627,640,637,14559,14580,14289,-9162,-462,0
2011/12/9,23,23,22.5,22.75,-0.75,-3.1915,24.19,24.845,26.4625,,,1273,878,25995,26263.6,26435.8,342,403,468,16825,14441,13946,80,81,81,616,633,636,17523,15154,14662,-9527,-365,0
2011/12/12,23,23.6,22.7,22.75,0,0,23.62,24.625,26.045,,,1030,912,26109,26199,26373.7,342,376,451.6,16065,14902,14241,80,81,81,613,626,634,16760,15608,14955,-9383,144,0
2011/12/13,22.25,22.75,22.2,22.45,-0.3,-1.3187,23.19,24.31,25.6225,,,739,910,25963,26120,26292.7,310,360.4,430.3,16035,15341,14525,80,81,81,599,618,630,16716,16039,15235,-9770,-387,0
2011/12/14,22.5,23.8,22.25,23.5,1.05,4.6771,22.99,24.2,25.255,,,1216,1022,25847,26032,26204.2,297,335.8,409.7,16023,15760,14810,133,91,86,606,613,628,16764,16464,15523,-9421,349,0
2011/12/15,23.2,23.2,22.5,22.6,-0.9,-3.8298,22.81,23.86,24.8525,,,705,992,25880,25958.8,26149,275,313.2,377.9,14116,15814,14836,136,102,91,601,608,624,14855,16524,15552,-10049,-628,0
2011/12/16,22.6,22.9,22.5,22.5,-0.1,-0.4425,22.76,23.475,24.475,,,767,891,25904,25940.6,26102.1,325,309.8,356.4,14639,15376,14909,136,114,97,603,605,619,15380,16095,15625,-10086,-37,0
2011/12/19,22.5,22.5,20.95,20.95,-1.55,-6.8889,22.4,23.01,24.125,,,1584,1002,25684,25855.6,26027.3,321,305.6,340.8,14522,15068,14985,136,125,103,585,600,613,15245,15792,15700,-10919,-833,0
2011/12/20,20.95,21.7,20.95,21.1,0.15,0.716,22.13,22.66,23.88,,,1993,1253,25662,25795.4,25957.7,511,345.8,353.1,14482,14757,15049,137,136,108,582,596,607,15203,15489,15764,-10724,195,0
2011/12/21,22,22.5,22,22.5,1.4,6.6351,21.93,22.46,23.795,,,1502,1310,25660,25758,25895,477,381.8,358.8,14464,14445,15103,137,137,114,584,592,602,15187,15174,15819,-9697,1027,0
2011/12/22,22.4,22.4,22,22.2,-0.3,-1.3333,21.85,22.33,23.6775,,,893,1347,25771,25736.2,25847.5,459,418.6,365.9,14418,14506,15160,137,137,120,0,471,540,14556,15114,15819,-9941,-244,0
2011/12/23,22.75,23.35,22.5,23.1,0.9,4.0541,21.97,22.365,23.605,,,1915,1577,25988,25753,25846.8,411,435.8,372.8,14865,14551,14964,137,137,125,557,462,534,15561,15150,15623,-9138,803,0
2011/12/26,23.2,24.7,23.2,24.7,1.6,6.9264,22.72,22.56,23.5925,,,2183,1697,25687,25753.6,25804.6,466,464.8,385.2,14887,14624,14846,137,138,131,553,456,528,15579,15217,15505,-9267,-129,0
2011/12/27,24.95,25.2,24.6,24.75,0.05,0.2024,23.45,22.79,23.55,,,5395,2377,26194,25860,25827.7,568,476.2,411,14821,14692,14724,137,138,137,596,459,527,15555,15288,15389,-9463,-196,0
2011/12/28,24.7,24.85,23.95,23.95,-0.8,-3.2323,23.74,22.835,23.5175,,,1304,2338,26114,25950.8,25854.4,490,478.8,430.3,14797,14758,14602,137,138,137,589,460,526,15524,15355,15265,-9518,-55,0
2011/12/29,23.7,24.15,23.5,24.1,0.15,0.6263,24.12,22.985,23.4225,,,866,2332,26101,26016.8,25876.5,507,488.4,453.5,14815,14837,14672,137,138,137,582,576,524,15535,15551,15333,-9460,58,0
2011/12/30,24.5,24.5,23.75,23.75,-0.35,-1.4523,24.25,23.11,23.2925,,,672,2084,26066,26032.4,25892.7,547,515.6,475.7,14838,14832,14691,136,137,137,584,582,522,15559,15551,15351,-9509,-49,0
2012/1/2,24,24.2,23.15,23.2,-0.55,-2.3158,23.95,23.335,23.1725,,,698,1787,26087,26112.4,25933,552,532.8,498.8,14750,14804,14714,148,140,139,582,587,522,15481,15531,15374,-10067,-558,0
2012/1/3,23.4,23.7,23.3,23.3,0.1,0.431,23.66,23.555,23.1075,,,1010,910,26105,26094.6,25977.3,538,526.8,501.5,14862,14813,14752,147,142,140,0,468,463,15009,15422,15355,-9497,570,0
2012/1/4,23.65,24.05,23.35,23.4,0.1,0.4292,23.55,23.645,23.0525,,,1643,977,26348,26141.4,26046.1,535,535.8,507.3,13809,14615,14687,147,144,141,583,467,463,14540,15225,15290,-9291,206,0
2012/1/5,23.7,23.8,23.4,23.6,0.2,0.8547,23.45,23.785,23.0575,,,917,988,26306,26182.4,26099.6,546,543.6,516,13767,14405,14621,147,146,142,578,466,521,14493,15017,15284,-8986,305,0
2012/1/6,23.7,24.5,23.65,24.3,0.7,2.9661,23.56,23.905,23.135,,,2082,1270,26421,26253.4,26142.9,569,548,531.8,13721,14182,14507,146,148,143,593,468,525,14461,14797,15174,-9139,-153,0
2012/1/9,24.4,25.2,24.35,24.35,0.05,0.2058,23.79,23.87,23.215,,,2669,1664,26453,26326.6,26219.5,653,568.2,550.5,13710,13974,14389,146,147,143,598,471,529,14455,14592,15062,-9448,-309,0
2012/1/10,24.55,24.65,24.15,24.2,-0.15,-0.616,23.97,23.815,23.3025,,,1518,1765,26623,26430.2,26262.4,628,586.2,556.5,13694,13740,14276,146,147,144,592,590,529,14433,14477,14950,-9032,416,0
2012/1/11,24.2,25.2,24.2,24.45,0.25,1.0331,24.18,23.865,23.35,,,1937,1824,26694,26499.4,26320.4,678,614.8,575.3,13681,13715,14165,146,147,145,0,473,470,13827,14334,14780,-9013,19,0
2012/1/12,24.45,24.65,23.6,23.6,-0.85,-3.4765,24.18,23.815,23.4,,,1521,1945,26530,26544.2,26363.3,631,631.8,587.7,13740,13709,14057,145,146,146,585,474,470,14471,14330,14674,-9379,-366,0
2012/1/13,24.45,25.25,24.45,24.55,0.95,4.0254,24.23,23.895,23.5025,,,5800,2689,26957,26651.4,26452.4,746,667.2,607.6,13487,13663,13922,143,146,147,594,474,471,14225,14283,14540,-9776,-397,0
2012/1/16,25,25.2,24.55,24.7,0.15,0.611,24.3,24.045,23.69,,,3046,2764,27268,26814.4,26570.5,862,709,638.6,13366,13594,13784,143,145,146,595,474,472,14105,14213,14403,-9717,59,0
2012/1/17,24.95,26.1,24.5,25.8,1.1,4.4534,24.62,24.295,23.925,,,4233,3307,27200,26929.8,26680,790,741.4,663.8,13331,13521,13631,143,145,146,601,476,533,14076,14142,14309,-8963,754,0
2012/1/18,25.8,26.6,25.45,26,0.2,0.7752,24.93,24.555,24.1,,,3478,3615,26487,26888.4,26693.9,681,742,678.4,13594,13504,13609,168,149,148,597,595,534,14360,14248,14291,-8861,102,0
2012/1/30,24.2,24.2,24.2,24.2,-1.8,-6.9231,25.05,24.615,24.2,,,977,3506,26224,26827.2,26685.7,550,725.8,678.8,13631,13482,13596,168,154,150,0,478,476,13800,14114,14222,-8015,846,0
2012/1/31,22.55,24.2,22.55,24.2,0,0,24.98,24.605,24.255,,,7318,3810,27690,26973.8,26812.6,488,674.2,670.7,13705,13526,13594,168,159,152,575,474,474,14449,14159,14221,-7379,636,0
2012/2/1,24,25.85,23.8,25.85,1.65,6.8182,25.21,24.755,24.3125,,,8516,4904,27757,27071.6,26943,611,624,666.5,13860,13625,13609,164,163,154,627,481,477,14652,14268,14241,-6702,677,0
2012/2/2,26.55,27.65,26.35,27.65,1.8,6.9632,25.58,25.1,24.4575,,,7691,5596,28728,27377.2,27153.5,862,638.4,689.9,14317,13822,13672,164,167,156,873,535,505,15355,14524,14333,-6077,625,0
2012/2/3,28,29.55,28,29.55,1.9,6.8716,26.29,25.61,24.7375,,,9710,6842,29514,27982.6,27435.5,1468,795.8,768.9,14584,14020,13762,163,166,158,947,605,600,15695,14791,14520,-5887,190,0
2012/2/4,29.9,30.9,29,29.2,-0.35,-1.1844,27.29,26.17,24.9925,,,6638,7974,29622,28662.2,27744.7,1275,940.8,833.3,14570,14208,13845,162,165,159,969,799,638,15702,15171,14643,-5465,422,0
2012/2/6,29,29.15,28.45,28.5,-0.7,-2.3973,28.15,26.565,25.23,,,3241,7159,29722,29068.6,28021.2,1120,1067.2,870.7,14492,14365,13945,161,163,161,992,882,678,15646,15411,14785,-5853,-388,0
2012/2/7,28.5,29.05,27.7,28.55,0.05,0.1754,28.69,26.95,25.4975,25.5758,,3051,6066,30048,29526.8,28299.2,1124,1169.8,896.9,14611,14515,14070,161,163,163,991,955,718,15764,15633,14951,-5916,-63,0
2012/2/8,30.5,30.5,30.5,30.5,1.95,6.8301,29.26,27.42,25.8575,25.5333,,1631,4854,30257,29832.6,28604.9,1171,1231.6,935,14511,14554,14188,161,162,165,0,780,658,14673,15497,15010,-5130,786,0
2012/2/9,32.6,32.6,32.2,32.6,2.1,6.8852,29.87,28.08,26.3175,25.5233,,12522,5416,30936,30117,29049.8,1658,1269.6,1032.7,14585,14554,14287,157,161,164,1159,823,714,15902,15538,15165,-4770,360,0
2012/2/10,33.6,34.45,33,34,1.4,4.2945,30.83,29.06,26.8375,25.575,,12856,6660,31348,30462.2,29562.2,2098,1434.2,1187.5,14709,14582,14395,156,160,162,1456,920,860,16322,15662,15417,-4713,57,0
2012/2/13,34.4,35.4,33.05,34.6,0.6,1.7647,32.05,30.1,27.3525,25.65,,7115,7435,31003,30718.4,29893.5,2161,1642.4,1354.8,14766,14637,14501,156,159,161,1638,1049,966,16561,15845,15628,-4279,434,0
2012/2/14,34.6,35,33.25,33.25,-1.35,-3.9017,32.99,30.84,27.7975,25.6858,,5115,7847,30525,30813.8,30170.3,1787,1775,1472.4,14759,14666,14591,156,158,160,1532,1158,1056,16448,15982,15808,-4543,-264,0
2012/2/15,34,34.85,33.8,34,0.75,2.2556,33.69,31.475,28.2875,25.7375,,5676,8656,30400,30842.4,30337.5,2033,1947.4,1589.5,14895,14743,14649,155,157,159,1557,1469,1125,16608,16369,15933,-3889,654,0
2012/2/16,33.5,35.2,32.3,32.5,-1.5,-4.4118,33.67,31.77,28.69,25.765,,6627,7477,30263,30707.8,30412.4,1630,1941.8,1605.7,14869,14800,14677,155,156,159,1359,1509,1166,16384,16465,16002,-4501,-612,0
2012/2/17,33.2,33.8,30.6,31.9,-0.6,-1.8462,33.25,32.04,29.105,25.7858,,5819,6070,29877,30413.6,30437.9,1200,1762.2,1598.2,15152,14889,14735,156,156,158,1200,1458,1189,16509,16503,16082,-4478,23,0
2012/2/20,32.2,33.5,31.6,32.6,0.7,2.1944,32.85,32.45,29.5075,25.8283,,5451,5737,29815,30176,30447.2,1358,1601.6,1622,15214,14978,14808,155,156,157,1313,1393,1221,16683,16527,16186,-3983,495,0
2012/2/21,33,33.5,31.7,32.8,0.2,0.6135,32.76,32.875,29.9125,25.9092,,3338,5382,29684,30007.8,30410.8,1432,1530.6,1652.8,15134,15053,14860,155,156,157,1315,1349,1253,16605,16558,16270,-4187,-204,0
2012/2/22,32.9,35.05,32.7,35.05,2.25,6.8598,32.97,33.33,30.375,26.06,,6367,5520,30104,29948.6,30395.5,1860,1496,1721.7,15131,15100,14922,155,156,156,1389,1315,1392,16676,16572,16470,-3709,478,0
2012/2/23,35.75,36.3,34.2,34.25,-0.8,-2.2825,33.32,33.495,30.7875,26.2275,,10015,6198,30145,29925,30316.4,1715,1513,1727.4,15015,15130,14965,155,156,156,1764,1396,1453,16935,16682,16574,-3953,-244,0
2012/2/24,34.5,34.7,33.2,33.35,-0.9,-2.6277,33.61,33.43,31.245,26.3742,,3435,5721,30004,29950.4,30182,1528,1578.6,1670.4,14037,14907,14898,154,155,156,1665,1489,1474,15857,16552,16527,-4156,-203,0
2012/2/29,34.75,34.75,33.7,33.8,0.45,1.3493,33.85,33.35,31.725,26.5283,,3858,5402,30218,30031,30103.5,1656,1638.2,1619.9,13823,14628,14803,154,155,156,1688,1564,1479,15666,16348,16438,-3809,347,0
2012/3/1,34,36.15,33.35,36.15,2.35,6.9527,34.52,33.64,32.24,26.715,,6851,6105,30646,30223.4,30115.6,1981,1748,1639.3,13839,14369,14711,154,155,155,1694,1640,1495,15688,16165,16362,-3570,239,0
2012/3/2,36.9,38.6,36.7,37.55,1.4,3.8728,35.02,33.995,32.735,26.9142,,16295,8090,30868,30376.2,30162.4,2364,1848.8,1672.4,13794,14102,14601,153,155,155,2076,1778,1547,16024,16034,16303,-3257,313,0
2012/3/3,37.15,38.9,37,38.2,0.65,1.731,35.81,34.565,33.1675,27.1408,,9695,8026,31019,30551,30238,2881,2082,1797.5,13791,13857,14493,153,154,155,2064,1838,1617,16009,15849,16266,-3232,25,0
2012/3/5,38.2,38.8,36,36.05,-2.15,-5.6283,36.35,34.98,33.51,27.3083,,7879,8915,30946,30739.4,30344.9,2096,2195.6,1887.1,13422,13734,14320,153,154,155,1791,1863,1676,15367,15751,16151,-3774,-542,0
2012/3/6,36.05,36.5,34.05,35,-1.05,-2.9126,36.59,35.22,33.835,27.4525,,5644,9272,30401,30776,30403.5,1599,2184.2,1911.2,13473,13664,14146,153,154,155,1553,1836,1700,15180,15654,16001,-4381,-607,0
2012/3/7,34,35.95,33.9,35.35,0.35,1,36.43,35.475,34.175,27.615,,4989,8900,30502,30747.2,30485.3,1834,2154.8,1951.4,13614,13619,13994,153,154,154,1577,1812,1726,15345,15585,15875,-4522,-141,0
2012/3/8,36.3,36.5,35.6,35.7,0.35,0.9901,36.06,35.54,34.435,27.8,,5514,6744,30357,30645,30510.6,1926,2067.2,1958,13285,13517,13810,152,153,154,1621,1721,1749,15059,15392,15713,-4041,481,0
2012/3/9,36.35,37.4,36,36.3,0.6,1.6807,35.68,35.745,34.62,27.9967,,6464,6098,30229,30487,30519,1897,1870.4,1976.2,12835,13326,13592,152,153,154,1789,1666,1752,14777,15146,15498,-3662,379,0
2012/3/12,36.3,36.55,34.7,34.9,-1.4,-3.8567,35.45,35.9,34.665,28.1867,,3223,5166,29655,30228.8,30484.1,1684,1788,1991.8,12828,13207,13471,151,153,153,1565,1621,1742,14545,14982,15366,-4055,-393,0
2012/3/13,35.3,35.55,34.6,34.6,-0.3,-0.8596,35.37,35.98,34.665,28.3842,,2996,4637,29456,30039.8,30407.9,1760,1820.2,2002.2,12891,13091,13378,152,153,153,1469,1604,1720,14513,14848,15251,-3811,244,0
2012/3/14,35.2,36.2,34.8,34.95,0.35,1.0116,35.29,35.86,34.75,28.5875,,3810,4401,29713,29882,30314.6,1782,1809.8,1982.3,12729,12914,13267,97,141,148,1480,1585,1699,14307,14641,15113,-3343,468,0
2012/3/15,35.2,35.85,34.7,35.3,0.35,1.0014,35.21,35.635,34.815,28.8017,,2918,3882,29633,29737.2,30191.1,1748,1774.2,1920.7,12782,12813,13165,89,129,141,1442,1549,1635,14314,14492,14942,-3418,-75,0
2012/3/16,35.6,36.4,35.25,35.5,0.2,0.5666,35.05,35.365,34.965,29.0017,,3726,3334,29700,29631.4,30059.2,1761,1747,1808.7,12710,12788,13057,88,116,135,1443,1480,1573,14242,14385,14765,-3514,-96,0
2012/3/19,35.5,35.9,34.05,34.1,-1.4,-3.9437,34.89,35.17,35.075,29.1933,,2901,3270,29622,29624.8,29926.8,1551,1720.4,1754.2,12593,12741,12974,88,103,128,1332,1434,1527,14014,14279,14630,-3807,-293,0
2012/3/20,34.1,34.5,32.8,32.8,-1.3,-3.8123,34.53,34.95,35.085,29.365,,3368,3344,29475,29628.6,29834.2,1479,1664.2,1742.2,12592,12682,12886,88,91,122,1066,1353,1479,13747,14125,14487,-4185,-378,0
2012/3/21,32.8,33.45,32.25,32.55,-0.25,-0.7622,34.05,34.67,35.0725,29.5583,,2752,3133,29603,29606.6,29744.3,1595,1626.8,1718.3,12468,12629,12772,88,89,115,1016,1260,1423,13573,13979,14310,-4323,-138,0
2012/3/22,32,32.8,30.3,30.5,-2.05,-6.298,33.09,34.15,34.845,29.715,,9676,4484,29006,29481.2,29609.2,1307,1538.6,1656.4,12235,12520,12667,88,89,109,807,1133,1341,13131,13742,14117,-3931,392,0
2012/3/23,30,30.85,29.2,30.85,0.35,1.1475,32.16,33.605,34.675,29.8542,,5705,4880,28734,29288,29459.7,1359,1458.2,1602.6,11856,12349,12569,88,89,102,890,1023,1251,12835,13461,13923,-3901,30,0
2012/3/26,31.5,32,30.9,31.2,0.35,1.1345,31.58,33.235,34.5675,30.0042,,3753,5050,28840,29131.6,29378.2,1278,1403.6,1562,11608,12152,12447,88,89,96,912,939,1186,12609,13180,13729,-4112,-211,0
2012/3/27,31.5,31.6,30.25,30.4,-0.8,-2.5641,31.1,32.815,34.3975,30.1258,,2449,4867,28762,28989,29308.8,964,1300.6,1482.4,11631,11960,12321,88,89,90,895,905,1129,12615,12953,13539,-4327,-215,0
2012/3/28,30.4,30.95,30.15,30.3,-0.1,-0.3289,30.65,32.35,34.105,30.2192,,1877,4692,28749,28818.2,29212.4,569,1095.4,1361.1,11497,11766,12198,88,89,89,830,867,1064,12416,12722,13350,-4523,-196,0
2012/3/29,30.1,30.2,28.2,28.4,-1.9,-6.2706,30.23,31.66,33.6475,30.28,,3246,3406,28198,28656.6,29068.9,1,834.2,1186.4,11543,11627,12074,88,89,89,696,845,989,12328,12561,13152,-5346,-823,0
2012/3/30,26.8,27.8,26.45,27.8,-0.6,-2.1127,29.62,30.89,33.1275,30.3442,,3094,2883,27433,28396.4,28842.2,0,562.4,1010.3,11859,11628,11989,87,88,89,545,776,899,12492,12493,12977,-4959,387,0
2012/4/2,26.8,27.6,26.8,27,-0.8,-2.8777,28.78,30.18,32.675,30.3925,,1757,2484,27217,28071.8,28601.7,0,306.8,855.2,11956,11698,11925,151,101,95,512,696,817,12619,12495,12837,-5328,-369,0
2012/4/3,27,27.5,25.5,25.8,-1.2,-4.4444,27.86,29.48,32.215,30.4267,,1975,2389,26741,27667.6,28328.3,0,114,707.3,11945,11760,11860,151,113,101,513,620,762,12609,12494,12723,-6047,-719,0
2012/4/5,25,27.2,24.3,26.6,0.8,3.1008,27.12,28.885,31.7775,30.4833,,3251,2664,26983,27314.4,28066.3,364,73,584.2,12049,11871,11818,151,126,107,496,553,710,12697,12550,12636,-6658,-611,0
2012/4/6,26.6,27.5,26.6,27.2,0.6,2.2556,26.88,28.555,31.3525,30.5483,,2410,2497,27375,27149.8,27903.2,689,210.6,522.4,11842,11930,11779,151,138,114,499,514,679,12493,12582,12572,-5968,690,0
2012/4/9,27,27.4,26.45,26.75,-0.45,-1.6544,26.67,28.145,30.875,30.6042,,1444,2167,27623,27187.8,27792.1,660,342.6,452.5,11638,11886,11757,150,151,120,0,404,590,11788,12442,12467,-6478,-510,0
2012/4/10,27.2,27.85,26.65,26.75,0,0,26.62,27.7,30.4675,30.6567,,2462,2308,27984,27341.2,27706.5,916,525.8,416.3,11289,11753,11725,150,151,126,449,392,544,11889,12295,12395,-6055,423,0
2012/4/11,26.5,27.25,26.35,27.25,0.5,1.8692,26.91,27.385,30.1,30.7058,,1505,2214,28032,27599.4,27633.5,929,711.6,412.8,11375,11639,11700,150,151,132,463,382,501,11989,12171,12332,-6075,-20,0
2012/4/12,27.45,28.9,27.05,28.05,0.8,2.9358,27.2,27.16,29.755,30.7675,,3175,2199,28157,27834.2,27574.3,1073,853.4,463.2,11251,11479,11675,150,150,138,443,371,462,11845,12001,12275,-5934,141,0
2012/4/13,28.9,29,28.35,28.6,0.55,1.9608,27.48,27.18,29.42,30.8408,,2968,2310,28281,28015.4,27582.6,1293,974.2,592.4,11210,11353,11642,150,150,144,0,271,392,11360,11774,12178,-5242,692,0
2012/4/16,28.2,29,28.1,28.3,-0.3,-1.049,27.79,27.23,29.06,30.905,,1897,2401,28544,28199.6,27693.7,1298,1101.8,722.2,10996,11224,11555,151,150,151,428,357,381,11576,11732,12087,-5671,-429,0
2012/4/17,28.6,28.7,26.85,26.85,-1.45,-5.1237,27.81,27.215,28.6975,30.9592,,2280,2365,28425,28287.8,27814.5,1100,1138.6,832.2,11470,11261,11507,151,151,151,388,345,368,12010,11756,12026,-6361,-690,0
2012/4/18,27.3,27.4,26.4,26.7,-0.15,-0.5587,27.7,27.305,28.3925,30.995,,1826,2429,28621,28405.6,28002.5,1283,1209.4,960.5,11542,11294,11466,151,151,151,384,329,356,12078,11774,11973,-6453,-92,0
2012/4/19,26.7,27.15,25.75,26.7,0,0,27.43,27.315,28.1,31.0283,,1662,2126,28468,28467.8,28151,1208,1236.4,1044.9,11791,11402,11441,157,152,151,339,308,340,12288,11863,11932,-6507,-54,0
2012/4/20,26.6,26.95,26,26,-0.7,-2.6217,26.91,27.195,27.875,31.0317,,1192,1771,28375,28486.6,28251,1072,1192.2,1083.2,11747,11509,11431,157,154,152,364,381,326,12269,12044,11909,-7116,-609,0
2012/4/23,25.5,26.25,25.25,25.45,-0.55,-2.1154,26.34,27.065,27.605,31.0225,,1305,1653,28421,28462,28330.8,974,1127.4,1114.6,12050,11720,11472,157,155,153,339,363,360,12547,12238,11985,-7592,-476,0
2012/4/24,25.45,26.15,25.3,25.55,0.1,0.3929,26.08,26.945,27.3225,31.045,,1588,1514,28519,28480.8,28384.3,1054,1118.2,1128.4,12242,11875,11568,158,156,153,341,354,349,12742,12385,12070,-7660,-68,0
2012/4/25,26.15,26.55,25.9,25.9,0.35,1.3699,25.92,26.81,27.0975,31.0733,,1986,1546,28816,28519.8,28462.7,1261,1113.8,1161.6,12354,12037,11666,158,158,154,0,277,303,12512,12472,12123,-7080,580,0
2012/4/26,26.6,26.6,25.4,25.4,-0.5,-1.9305,25.66,26.545,26.8525,31.0658,,1641,1542,28961,28618.4,28543.1,1348,1141.8,1189.1,12254,12130,11766,158,158,155,358,281,295,12771,12568,12215,-7348,-268,0
2012/4/27,25.6,25.7,24.3,24.5,-0.9,-3.5433,25.36,26.135,26.6575,31.0133,,1948,1693,28846,28712.6,28599.6,1060,1139.4,1165.8,12291,12238,11874,158,158,156,335,275,328,12785,12672,12358,-7734,-386,0
2012/4/30,24.5,24.5,23.55,24.3,-0.2,-0.8163,25.13,25.735,26.4825,30.9258,,1407,1714,28662,28760.8,28611.4,904,1125.4,1126.4,12536,12336,12028,158,158,156,365,280,322,13060,12774,12506,-7621,113,0
2012/5/2,24.5,26,24.4,26,1.7,6.9959,25.22,25.65,26.4325,30.8725,,2150,1826,28847,28826.4,28653.6,943,1103.2,1110.7,12769,12441,12158,158,158,157,335,279,317,13263,12878,12632,-6834,787,0
2012/5/3,26.25,26.55,25.85,26.5,0.5,1.9231,25.34,25.63,26.4675,30.8392,,2003,1829,28873,28837.8,28678.8,1035,1058,1085.9,12744,12519,12278,158,158,158,0,279,278,12902,12956,12714,-7069,-235,0
