日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2015/4/9,108,110.5,108,110.5,0,0,,,,,,1986,,228,,,0,,,-15804,-15804,1250922,,,16953,,,37238,,,1305114,,,0
2015/4/10,111,111,108,108,-2.5,-2.2624,,,,,,3883,,240,,,0,,,-15863,-59,1248990,,,16946,,,37292,,,1303229,,,0
2015/4/13,108.5,110.5,108.5,110.5,2.5,2.3148,,,,,,2838,,231,,,3,,,-15672,191,1248696,,,17456,,,37382,,,1303535,,,0
2015/4/14,110.5,111,109,109,-1.5,-1.3575,,,,,,5144,,230,,,1,,,-15527,145,1247535,,,17358,,,37396,,,1302290,,,0
2015/4/15,108.5,109,104,104.5,-4.5,-4.1284,108.5,,,,,14415,5653,353,256.4,,69,14.6,,-15932,-405,1237474,1246724,,17857,17315,,37320,37326,,1292652,1301364,,0
2015/4/16,104.5,105.5,102.5,104,-0.5,-0.4785,107.2,,,,,9457,7147,340,278.8,,69,28.4,,-15801,131,1232724,1243084,,17847,17493,,37460,37370,,1288032,1297948,,0
2015/4/17,104,104.5,102.5,103.5,-0.5,-0.4808,106.3,,,,,6326,7636,371,305,,66,41.6,,-15904,-103,1229741,1239235,,17947,17694,,37487,37409,,1285176,1294337,,0
2015/4/20,103,104.5,103,103.5,0,0,104.9,,,,,2886,7645,385,335.8,,66,54.2,,-16272,-368,1228474,1235190,,17945,17791,,37491,37431,,1283910,1290412,,0
2015/4/21,103.5,106,103,106,2.5,2.4155,104.3,,,,,2276,7072,334,356.6,,68,67.6,,-16784,-512,1228715,1231426,,18670,18054,,37473,37446,,1284858,1286926,,0
2015/4/22,106.5,107.5,105,106.5,0.5,0.4717,104.7,106.6,,,,4247,5038,295,345,300.7,69,67.6,41.1,-16621,163,1228353,1229602,1238163,18349,18152,17733,37481,37479,37402,1284183,1285232,1293298,0
2015/4/23,107.5,109,106.5,108,1.5,1.4085,105.5,106.35,,,,3412,3829,223,321.6,300.2,71,68,48.2,-16182,439,1229436,1228944,1236014,17979,18179,17836,37460,37479,37424,1284875,1284601,1291274,0
2015/4/24,108,110,108,109.5,1.5,1.3889,106.7,106.5,,,,3382,3240,195,286.4,295.7,71,69,55.3,-15985,197,1231558,1229307,1234271,17912,18172,17933,37553,37492,37450,1287023,1284971,1289654,0
2015/4/27,108,110,108,109.5,0,0,107.9,106.4,,,,2791,3221,194,248.2,292,72,70.2,62.2,-15717,268,1233097,1230232,1232711,17912,18165,17978,37574,37508,37470,1288583,1285905,1288159,0
2015/4/28,109.5,109.5,108,109,-0.5,-0.4566,108.5,106.4,,,,2374,3241,194,220.2,288.4,72,71,69.3,-15773,-56,1234461,1231381,1231404,17910,18013,18033,37620,37538,37492,1289991,1286932,1286929,0
2015/4/29,108,109.5,107.5,108.5,-0.5,-0.4587,108.9,106.8,,,,2783,2948,233,207.8,276.4,73,71.8,69.7,-15858,-85,1235514,1232813,1231208,17907,17925,18038,37778,37597,37538,1291199,1288335,1286784,0
2015/4/30,109,109.5,107,108,-0.5,-0.4608,108.9,107.2,,,,3466,2959,250,213.2,267.4,74,72.4,70.2,-15561,297,1235534,1234033,1231488,17906,17910,18044,37820,37669,37574,1291260,1289612,1287107,0
2015/5/4,108.5,109,107.5,108.5,0.5,0.463,108.7,107.7,,,,1338,2550,224,219,252.7,74,73,71,-15858,-297,1235358,1234793,1232050,17750,17878,18025,37838,37726,37609,1290947,1290397,1287684,0
2015/5/5,108,108.5,107,108,-0.5,-0.4608,108.4,108.15,,,,2082,2408,230,226.2,237.2,74,73.4,71.8,-16116,-258,1235553,1235284,1232758,17750,17845,18005,36967,37605,37557,1290270,1290734,1288320,0
2015/5/6,107,110,107,109,1,0.9259,108.4,108.45,,,,2640,2461,217,230.8,225.5,76,74.2,72.6,-15928,188,1235940,1235580,1233481,18215,17906,17960,36987,37478,37508,1291142,1290964,1288948,0
2015/5/7,108,109.5,108,109.5,0.5,0.4587,108.6,108.75,107.675,,,2263,2357,207,225.6,216.7,77,75,73.4,-16383,-455,1235879,1235653,1234233,18606,18046,17985,36997,37322,37460,1291482,1291021,1289678,0
2015/5/8,109.5,110,108.5,108.5,-1,-0.9132,108.7,108.8,107.575,,,1761,2016,218,219.2,216.2,77,75.6,74,-16619,-236,1235342,1235615,1234824,18732,18211,18061,37006,37159,37414,1291080,1290985,1290299,0
2015/5/11,108.5,109.5,108,109.5,1,0.9217,108.9,108.8,107.65,,,2300,2209,211,216.6,217.8,76,76,74.5,-17164,-545,1234897,1235522,1235158,18704,18402,18140,37035,36999,37362,1290637,1290923,1290660,0
2015/5/12,108.5,109.5,107.5,108,-1.5,-1.3699,108.9,108.65,107.525,,,2867,2366,222,215,220.6,76,76.4,74.9,-17154,10,1233026,1235017,1235151,18704,18593,18219,37117,37029,37317,1288848,1290638,1290686,0
2015/5/13,108,108.5,106.5,106.5,-1.5,-1.3889,108.4,108.4,107.4,,,3796,2597,288,229.2,230,70,75.2,74.7,-16996,158,1232200,1234269,1234925,18558,18661,18284,37132,37058,37268,1287890,1289988,1290476,0
2015/5/14,107.5,108,106,107.5,1,0.939,108,108.3,107.55,,,2580,2660,251,238,231.8,71,74,74.5,-17354,-358,1231157,1233325,1234489,18561,18652,18349,37100,37078,37200,1286818,1289055,1290038,0
2015/5/15,107.5,107.5,106,106,-1.5,-1.3953,107.5,108.1,107.65,,,2583,2825,226,239.6,229.4,69,72.4,74,-17634,-280,1229108,1232078,1233846,18503,18607,18409,36953,37068,37113,1284565,1287752,1289369,0
2015/5/18,106.5,107.5,106,107,1,0.9434,107,107.95,107.825,,,1698,2704,190,235.4,226,69,71,73.5,-17958,-324,1228599,1230819,1233171,18503,18566,18484,36755,37012,37005,1283858,1286396,1288660,0
2015/5/19,108,109,107.5,108.5,1.5,1.4019,107.1,108,108.075,,,2364,2604,160,223,219,69,69.6,73,-17594,364,1228186,1229851,1232434,18503,18526,18559,36742,36937,36983,1283432,1285313,1287976,0
2015/5/20,108.5,109,107,108.5,0,0,107.5,107.95,108.2,,,1890,2223,155,196.4,212.8,69,69.4,72.3,-17691,-97,1227554,1228921,1231595,18503,18515,18588,36679,36846,36952,1282737,1284282,1287135,0
2015/5/21,107.5,107.5,106,106,-2.5,-2.3041,107.2,107.6,108.175,,,4768,2660,216,189.4,213.7,67,68.6,71.3,-18147,-456,1225307,1227751,1230538,17769,18357,18505,36623,36751,36914,1279699,1282859,1285957,0
2015/5/22,107,107,106,106.5,0.5,0.4717,107.3,107.4,108.1,,,2347,2613,209,186,212.8,67,68.2,70.3,-18014,133,1224382,1226806,1229442,17469,18150,18378,36618,36684,36876,1278469,1281639,1284696,0
2015/5/25,107,107.5,106,107.5,1,0.939,107.4,107.2,108,,,1318,2537,190,186,210.7,67,67.8,69.4,-18252,-238,1224098,1225906,1228362,17469,17943,18255,36626,36658,36835,1278193,1280507,1283451,0
2015/5/26,107.5,108,107,107,-0.5,-0.4651,107.1,107.1,107.875,,,2804,2625,179,189.8,206.4,67,67.4,68.5,-18231,21,1223965,1225061,1227456,17339,17710,18118,36633,36636,36786,1277937,1279408,1282360,0
2015/5/27,106.5,108,106.5,107.5,0.5,0.4673,106.9,107.2,107.8,,,1969,2641,187,196.2,196.3,68,67.2,68.3,-18126,105,1223517,1224254,1226588,17299,17470,17992,36630,36626,36736,1277447,1278350,1281316,0
2015/5/28,107,108,106,106,-1.5,-1.3953,106.9,107.05,107.675,,,3873,2462,210,195,192.2,68,67.4,68,-17912,214,1221682,1223529,1225640,17263,17368,17863,36646,36631,36691,1275592,1277528,1280193,0
2015/5/29,106.5,108,106,108,2,1.8868,107.2,107.25,107.675,,,5632,3119,177,188.6,187.3,69,67.8,68,-17980,-68,1222783,1223210,1225008,17029,17280,17715,36616,36630,36657,1276429,1277120,1279380,0
2015/6/1,108,108,106,106,-2,-1.8519,106.9,107.15,107.55,,,2717,3399,225,195.6,190.8,69,68.2,68,-18139,-159,1218990,1222188,1224047,16989,17184,17564,36638,36633,36645,1272618,1276005,1278256,0
2015/6/2,106,107,104,105,-1,-0.9434,106.5,106.8,107.4,,,4700,3778,288,217.4,203.6,68,68.4,67.9,-18246,-107,1216922,1220780,1222920,16961,17109,17410,36642,36635,36635,1270526,1274523,1276965,0
2015/6/3,105,106,105,105.5,0.5,0.4762,106.1,106.5,107.225,,,3288,4042,273,234.6,215.4,8,56.4,61.8,-18715,-469,1216580,1219392,1221823,16961,17041,17255,36652,36639,36633,1270194,1273072,1275711,0
2015/6/4,104.5,105.5,103.5,104,-1.5,-1.4218,105.7,106.3,106.95,,,6004,4468,305,253.6,224.3,8,44.4,55.9,-19446,-731,1212948,1217645,1220587,16962,16981,17175,36663,36642,36637,1266574,1271269,1274398,0
2015/6/5,103.5,104.5,103.5,103.5,-0.5,-0.4808,104.8,106,106.7,,,3974,4136,306,279.4,234,8,32.2,50,-19760,-314,1209999,1215088,1219149,16958,16967,17124,36690,36657,36644,1263648,1268712,1272916,0
2015/6/8,103.5,105.5,103.5,105,1.5,1.4493,104.6,105.75,106.475,,,2500,4093,293,293,244.3,8,20,44.1,-19939,-179,1208533,1212997,1217593,16958,16960,17072,36697,36669,36651,1262189,1266627,1271316,0
2015/6/9,104,105,104,104.5,-0.5,-0.4762,104.5,105.5,106.3,,,2043,3561,303,296,256.7,8,8,38.2,-20717,-778,1208410,1211295,1216037,16958,16960,17034,36720,36685,36660,1262089,1264939,1269731,0
2015/6/10,104.5,105.5,104,104.5,0,0,104.3,105.2,106.2,,,2552,3414,300,301.4,268,8,8,32.2,-20126,591,1207161,1209411,1214401,16708,16909,16975,36733,36701,36670,1260602,1263021,1268046,0
2015/6/11,105.5,106,105,106,1.5,1.4354,104.7,105.2,106.125,,,3029,2819,313,303,278.3,10,8.4,26.4,-20338,-212,1205934,1208008,1212827,16420,16801,16891,36754,36719,36681,1259108,1261528,1266398,0
2015/6/12,106,106,104.5,104.5,-1.5,-1.4151,104.9,104.85,106.05,,,2261,2477,329,307.6,293.5,8,8.4,20.3,-20256,82,1204247,1206858,1210973,16397,16689,16828,36951,36771,36714,1257596,1260317,1264515,0
2015/6/15,105,105.5,104,104.5,0,0,104.8,104.7,105.925,,,2744,2525,362,321.4,307.2,8,8.4,14.2,-20227,29,1201852,1205521,1209259,16322,16561,16761,36958,36823,36746,1255132,1258906,1262766,0
2015/6/16,105,105,103.5,104.5,0,0,104.8,104.65,105.725,,,2500,2617,363,333.4,314.7,8,8.4,8.2,-20681,-454,1200691,1203977,1207636,16322,16434,16697,36985,36876,36780,1253999,1257288,1261114,0
2015/6/17,104,104,103,103,-1.5,-1.4354,104.5,104.4,105.45,,,5683,3243,390,351.4,326.4,7,8.2,8.1,-20691,-10,1197536,1202053,1205732,16322,16357,16633,37088,36947,36824,1250947,1255357,1259189,0
2015/6/18,103.5,106,103,105.5,2.5,2.4272,104.4,104.55,105.425,,,4664,3570,461,381,342,8,7.8,8.1,-20270,421,1197892,1200444,1204226,16346,16342,16572,37751,37147,36933,1251989,1253933,1257730,0
2015/6/22,106,106.5,105,106,0.5,0.4739,104.7,104.8,105.4,,,4079,3934,364,388,347.8,0,6.2,7.3,-19994,276,1196449,1198885,1202871,16283,16319,16504,37944,37345,37058,1250676,1252549,1256433,0
2015/6/23,106.5,107,106,107,1,0.9434,105.2,105,105.375,,,3430,4071,346,384.8,353.1,0,4.6,6.5,-19797,197,1197190,1197952,1201737,16301,16315,16438,38039,37562,37192,1251531,1251829,1255367,0
2015/6/24,107,107.5,106.5,107,0,0,105.7,105.25,105.375,,,3721,4315,352,382.6,358,0,3,5.7,-19901,-104,1192783,1196371,1200174,16287,16308,16371,38260,37817,37346,1247331,1250495,1253892,0
2015/6/25,107,108.5,107,107.5,0.5,0.4673,106.6,105.55,105.375,,,8471,4873,491,402.8,377.1,0,1.6,4.9,-19677,224,1190060,1194875,1198464,16330,16310,16333,38948,38189,37568,1245338,1249374,1252365,0
2015/6/26,102,103.5,102,103,-4.5,-4.186,106.1,105.25,105.225,,,4704,4881,404,391.4,386.2,2,0.4,4.1,-19705,-28,1188743,1193046,1196745,16345,16310,16326,38754,38389,37768,1243843,1247744,1250839,0
2015/6/29,103.5,104.5,102.5,104.5,1.5,1.4563,105.8,105.25,105.05,,,4331,4931,373,393.2,390.6,4,1.2,3.7,-20406,-701,1189983,1191753,1195319,16344,16322,16321,38577,38516,37931,1244905,1246590,1249570,0
2015/6/30,104.5,105,102.5,103,-1.5,-1.4354,105,105.1,104.9,,,5918,5429,400,404,394.4,5,2.2,3.4,-20045,361,1189975,1190309,1194131,16299,16321,16318,38400,38588,38075,1244674,1245219,1248524,0
2015/7/1,103.5,106,103,105,2,1.9417,104.6,105.15,104.9,,,3435,5371,273,388.2,385.4,11,4.4,3.7,-19603,442,1191682,1190089,1193230,26689,18402,17355,38209,38578,38197,1256581,1247069,1248782,0
2015/7/2,105.5,105.5,103,103,-2,-1.9048,103.7,105.15,104.775,,,2852,4248,346,359.2,381,10,6.4,4,-19599,4,1191236,1190324,1192600,26554,20447,18378,38157,38420,38304,1255948,1249191,1249282,0
2015/7/3,103,103.5,102,103,0,0,103.7,104.9,104.725,106.45,,4121,4131,360,350.4,370.9,7,7.4,3.9,-19737,-138,1191162,1190808,1191927,26454,22469,19389,38138,38296,38343,1255755,1251573,1249659,0
2015/7/6,103.5,103.5,102,102,-1,-0.9709,103.2,104.5,104.65,106.3083,,3942,4053,367,349.2,371.2,7,8,4.6,-20264,-527,1191664,1191144,1191448,26454,24491,20406,38127,38206,38361,1256246,1253841,1250216,0
2015/7/7,103,104,101.5,102,0,0,103,104,104.5,106.2083,,3279,3525,500,369.2,386.6,7,8.4,5.3,-20105,159,1192017,1191553,1190931,26454,26522,21422,38132,38153,38370,1256604,1256227,1250723,0
2015/7/8,102,102.5,101,102,0,0,102.4,103.5,104.375,106.0667,,4248,3688,502,415,401.6,6,7.4,5.9,-20863,-758,1191862,1191589,1190839,26454,26475,22438,38192,38149,38364,1256509,1256213,1251641,0
2015/7/9,101,101.5,100,100,-2,-1.9608,101.8,102.75,104.15,105.9167,,3648,3847,531,452,405.6,5,6.4,6.4,-21159,-296,1190617,1191465,1190895,26450,26454,23450,38284,38175,38297,1255352,1256094,1252642,0
2015/7/13,101,101,100,100.5,0.5,0.5,101.3,102.5,103.875,105.85,,4810,3985,552,490.4,420.4,6,6.2,6.8,-20640,519,1190110,1191255,1191031,26443,26452,24460,38263,38200,38248,1254816,1255906,1253740,0
2015/7/14,101.5,103,101.5,103,2.5,2.4876,101.5,102.35,103.8,105.8333,,2687,3734,518,520.6,434.9,4,5.6,6.8,-20710,-70,1192145,1191351,1191248,26443,26450,25470,38191,38213,38209,1256780,1256013,1254927,0
2015/7/15,103.5,103.5,101,102,-1,-0.9709,101.5,102.25,103.675,105.8083,,3412,3761,565,533.6,451.4,5,5.2,6.8,-20838,-128,1191769,1191301,1191427,26435,26446,26484,37213,38029,38091,1255418,1255776,1256001,0
2015/7/16,102.5,103,102,102.5,0.5,0.4902,101.6,102,103.575,105.7917,,2890,3489,564,546,480.5,6,5.2,6.3,-20701,137,1192035,1191336,1191462,26435,26442,26458,37211,37833,37991,1255682,1255610,1255912,0
2015/7/17,102.5,102.5,101.5,102,-0.5,-0.4878,102,101.9,103.525,105.725,,1597,3079,566,553,502.5,6,5.4,5.9,-20828,-127,1191522,1191517,1191491,26433,26439,26446,37219,37620,37897,1255175,1255575,1255834,0
2015/7/20,102.5,102.5,100,100.5,-1.5,-1.4706,102,101.65,103.275,105.625,,4011,2919,617,566,528.2,6,5.4,5.8,-21150,-322,1189775,1191450,1191352,26386,26427,26439,37233,37414,37807,1253395,1255291,1255598,0
2015/7/21,101,101.5,100,100.5,0,0,101.5,101.5,103,105.5,,3148,3011,624,587.2,553.9,6,5.8,5.7,-21393,-243,1189098,1190841,1191096,26386,26416,26433,37246,37225,37719,1252731,1254481,1255247,0
2015/7/22,100.5,101.5,99.9,101,0.5,0.4975,101.3,101.4,102.7,105.3583,,4685,3266,616,597.4,565.5,10,6.8,6,-21740,-347,1188504,1190188,1190744,26386,26406,26426,37303,37243,37636,1252194,1253836,1254806,0
2015/7/23,100,101.5,100,101.5,0.5,0.495,101.1,101.35,102.425,105.225,,3483,3384,618,608.2,577.1,11,7.8,6.5,-22042,-302,1188970,1189574,1190455,26402,26399,26421,37373,37275,37554,1252745,1253249,1254429,0
2015/7/24,100.5,103.5,100.5,103.5,2,1.9704,101.4,101.7,102.225,105.1333,,2370,3539,560,607,580,19,10.4,7.9,-22325,-283,1189577,1189185,1190351,26550,26423,26431,37426,37316,37468,1253553,1252924,1254249,0
2015/7/27,102,103.5,102,102.5,-1,-0.9662,101.8,101.9,102.2,105.0333,,3229,3383,549,593.4,579.7,24,14,9.7,-23165,-840,1189164,1189063,1190256,27059,26557,26492,37716,37413,37413,1253939,1253033,1254162,0
2015/7/28,103,103.5,102.5,102.5,0,0,102.2,101.85,102.1,104.9417,,2830,3319,539,576.4,581.8,23,17.4,11.6,-23014,151,1189621,1189168,1190004,27189,26718,26567,38037,37571,37398,1254848,1253456,1253969,0
2015/7/29,102.5,102.5,100.5,102,-0.5,-0.4878,102.4,101.85,102.05,104.8333,,2940,2970,594,572,584.7,18,19,12.9,-23072,-58,1189013,1189269,1189728,27157,26872,26639,38010,37713,37478,1254181,1253854,1253845,0
2015/7/30,102,103,101,103,1,0.9804,102.7,101.9,101.95,104.75,,2232,2720,587,565.8,587,20,20.8,14.3,-22616,456,1189526,1189381,1189477,27285,27048,26724,37856,37809,37542,1254668,1254238,1253743,0
2015/7/31,102.5,104.5,102,104.5,1.5,1.4563,102.9,102.15,102.025,104.675,,4721,3190,497,553.2,580.1,22,21.4,15.9,-22885,-269,1190283,1189522,1189354,27337,27206,26814,37429,37810,37563,1255050,1254538,1253731,0
2015/8/3,104,104,102,103.5,-1,-0.9569,103.1,102.45,102.05,104.575,,4985,3541,417,526.8,560.1,21,20.8,17.4,-23423,-538,1191403,1189970,1189516,27353,27264,26911,37277,37722,37568,1256034,1254957,1253995,0
2015/8/4,103.5,105,103,105,1.5,1.4493,103.6,102.9,102.2,104.5167,,4603,3896,410,501,538.7,35,23.2,20.3,-23850,-427,1193073,1190660,1189914,27377,27302,27010,37720,37659,37615,1258171,1255621,1254539,0
2015/8/5,105,106,104.5,105.5,0.5,0.4762,104.3,103.35,102.375,104.45,,3914,4091,347,451.6,511.8,36,26.8,22.9,-23321,529,1194562,1191770,1190520,27891,27449,27160,37879,37633,37673,1260333,1256851,1255353,0
2015/8/6,105,106,103.5,103.5,-2,-1.8957,104.4,103.55,102.45,104.375,,2728,4190,362,406.6,486.2,41,31,25.9,-23639,-318,1193053,1192475,1190928,28186,27629,27339,37967,37655,37732,1259206,1257759,1255999,0
2015/8/7,103,104.5,103,104.5,1,0.9662,104.4,103.65,102.675,104.3417,,1665,3579,356,378.4,465.8,28,32.2,26.8,-23418,221,1193114,1193041,1191282,28347,27831,27518,37953,37760,37785,1259415,1258632,1256585,0
