日期,開盤,最高,最低,收盤,漲跌,漲跌%,均價5,均價10,均價20,均價60,均價120,成交量,均量5,融資張數,均量5,均量10,融券張數,均量5,均量10,騰落指標,漲跌家數,外資庫存,均量5,均量10,投信庫存,均量5,均量10,自營商庫存,均量5,均量10,法人庫存,均量5,均量10,未平倉量
2014/4/17,33,33.85,33,33.8,0,0,,,,,,3573,,8081,,,290,,,-9705,-9705,275662,,,28314,,,11761,,,315738,,,0
2014/4/18,33.8,34.1,33.2,33.2,-0.6,-1.7751,,,,,,2098,,7983,,,313,,,-9874,-169,275316,,,28147,,,11866,,,315330,,,0
2014/4/21,33.4,33.55,33.15,33.15,-0.05,-0.1506,,,,,,1500,,7980,,,300,,,-9941,-67,275027,,,28148,,,11890,,,315066,,,0
2014/4/22,33.3,33.65,33.2,33.25,0.1,0.3017,,,,,,2596,,7764,,,292,,,-9870,71,274807,,,28147,,,11948,,,314903,,,0
2014/4/23,33.5,33.5,32.65,32.75,-0.5,-1.5038,33.23,,,,,2951,2543,7559,7873.4,,282,295.4,,-10181,-311,274196,275002,,28094,28170,,11721,11837,,314012,315010,,0
2014/4/24,32.75,33.15,32.75,33.1,0.35,1.0687,33.09,,,,,2544,2337,7569,7771,,305,298.4,,-10577,-396,274462,274762,,27844,28076,,11554,11796,,313861,314634,,0
2014/4/25,33.1,33.15,32,32.2,-0.9,-2.719,32.89,,,,,3037,2525,7503,7675,,261,288,,-11394,-817,274596,274618,,27724,27992,,11480,11719,,313800,314329,,0
2014/4/28,29.95,32.2,29.95,32.2,0,0,32.7,,,,,5387,3303,7021,7483.2,,397,307.4,,-11474,-80,276918,274996,,26274,27617,,11224,11585,,314416,314199,,0
2014/4/29,32.2,32.5,32,32.4,0.2,0.6211,32.53,,,,,2071,3198,6917,7313.8,,388,326.6,,-10958,516,276939,275423,,25794,27146,,11073,11410,,313806,313979,,0
2014/4/30,32.5,32.5,31.8,32.1,-0.3,-0.9259,32.4,32.815,,,,2253,3058,6831,7168.2,7520.8,421,354.4,324.9,-11410,-452,277005,275984,275493,25629,26653,27412,11005,11267,11552,313639,313905,314457,0
