"98年12月31日 個股日本益比、殖利率及股價淨值比"
"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","18.68","3.88","1.46",
"1102","亞泥","14.60","6.07","1.44",
"1103","嘉泥","40.22","0.00","0.77",
"1104","環泥","70.00","0.00","0.88",
"1108","幸福","-","0.00","0.85",
"1109","信大","36.21","1.90","0.73",
"1110","東泥","126.11","0.00","0.77",
"1201","味全","34.88","0.00","4.10",
"1203","味王","5.03","3.88","1.32",
"1210","大成","16.45","4.83","1.75",
"1213","大飲","-","0.00","0.87",
"1215","卜蜂","19.68","4.50","1.25",
"1216","統一","26.13","2.23","2.41",
"1217","愛之味","32.07","0.00","1.24",
"1218","泰山","-","0.00","1.14",
"1219","福壽","77.94","0.00","1.02",
"1220","台榮","-","0.00","1.07",
"1225","福懋油","-","0.00","1.39",
"1227","佳格","19.22","3.28","2.79",
"1229","聯華","71.59","3.81","0.84",
"1231","聯華食","12.09","5.04","0.93",
"1232","大統益","13.32","6.30","2.28",
"1233","天仁","19.51","3.88","2.57",
"1234","黑松","31.58","1.58","1.06",
"1235","興泰","-","0.90","2.31",
"1236","宏亞","12.07","5.71","1.25",
"1301","台塑","79.18","3.71","1.96",
"1303","南亞","-","1.89","1.91",
"1304","台聚","27.81","0.00","1.29",
"1305","華夏","-","0.00","1.03",
"1307","三芳","12.78","4.30","2.28",
"1308","亞聚","14.14","3.80","1.14",
"1309","台達化","-","0.00","1.18",
"1310","台苯","38.47","0.00","1.28",
"1312","國喬","-","0.00","1.25",
"1313","聯成","-","1.15","1.00",
"1314","中石化","-","0.00","1.02",
"1315","達新","41.25","4.33","0.90",
"1316","上曜","46.20","0.00","0.75",
"1319","東陽","26.85","1.02","2.75",
"1321","大洋","-","0.00","2.03",
"1323","永裕","17.66","3.17","1.34",
"1324","地球","28.63","0.42","1.90",
"1325","恆大","19.42","2.22","1.78",
"1326","台化","-","1.73","1.82",
"1402","遠東新","38.10","2.50","2.11",
"1409","新纖","112.50","0.00","0.93",
"1410","南染","490.00","0.00","1.55",
"1413","宏洲","-","0.00","0.68",
"1414","東和","-","0.00","0.84",
"1416","廣豐","-","0.00","1.31",
"1417","嘉裕","38.48","0.00","0.81",
"1418","東華","33.75","0.00","1.53",
"1419","新紡","243.93","0.00","2.01",
"1423","利華","-","0.00","0.59",
"1432","大魯閣","-","0.00","0.81",
"1434","福懋","-","5.79","0.87",
"1435","中福","-","0.00","1.04",
"1436","華友聯","-","0.00","0.83",
"1437","勤益控","-","0.00","1.36",
"1438","三地開發","-","0.00","13.33",
"1439","雋揚","87.90","0.00","1.85",
"1440","南紡","-","0.00","0.86",
"1441","大東","-","0.00","1.09",
"1442","名軒","14.26","6.96","1.41",
"1443","立益物流","-","0.00","0.49",
"1444","力麗","-","0.00","0.90",
"1445","大宇","43.45","2.30","0.68",
"1446","宏和","38.70","0.00","0.64",
"1447","力鵬","-","0.00","1.40",
"1449","佳和","-","0.00","0.56",
"1451","年興","14.96","2.86","0.88",
"1452","宏益","73.75","0.00","0.65",
"1453","大將","-","0.00","0.76",
"1454","台富","-","2.73","0.66",
"1455","集盛","-","0.00","1.12",
"1456","怡華","-","0.00","0.40",
"1457","宜進","-","0.00","0.72",
"1459","聯發","-","0.00","1.00",
"1460","宏遠","-","0.00","0.66",
"1463","強盛","-","0.00","1.17",
"1464","得力","-","0.00","0.62",
"1465","偉全","-","4.95","0.63",
"1466","聚隆","-","0.00","1.07",
"1467","南緯","-","0.00","0.81",
"1468","昶和","-","0.00","1.08",
"1469","理隆","-","0.00","0.88",
"1470","大統新創","15.94","0.00","1.04",
"1471","首利","-","0.00","3.22",
"1472","三洋實業","-","0.00","0.72",
"1473","台南","30.83","4.02","1.41",
"1474","弘裕","50.21","0.00","0.55",
"1475","業旺","-","0.00","1.60",
"1476","儒鴻","9.95","2.87","1.34",
"1477","聚陽","17.46","3.30","2.76",
"1503","士電","6.69","1.45","1.39",
"1504","東元","19.72","3.57","0.74",
"1506","正道","-","0.00","2.01",
"1507","永大","12.29","3.93","1.11",
"1512","瑞利","-","0.00","0.91",
"1513","中興電","23.76","4.36","1.31",
"1514","亞力","-","0.00","1.34",
"1515","力山","-","0.00","1.25",
"1516","川飛","-","0.00","1.58",
"1517","利奇","13.77","6.28","0.95",
"1519","華城","15.45","8.32","2.54",
"1521","大億","24.63","2.02","2.84",
"1522","堤維西","28.27","2.17","1.51",
"1523","開億","522.86","1.09","1.66",
"1524","耿鼎","-","2.05","1.13",
"1525","江申","26.32","1.30","2.20",
"1526","日馳","-","0.00","1.06",
"1527","鑽全","18.38","3.59","2.27",
"1528","恩德","-","1.23","0.86",
"1529","樂事綠能","-","0.00","0.87",
"1530","亞崴","55.38","4.25","1.74",
"1531","高林股","67.78","3.83","0.92",
"1532","勤美","4.75","0.89","1.35",
"1533","車王電","-","0.00","1.44",
"1535","中宇","13.78","4.42","2.65",
"1536","和大","-","0.00","1.49",
"1537","廣隆","20.27","0.86","1.93",
"1538","正峰","-","5.83","3.27",
"1539","巨庭","-","0.00","0.73",
"1540","喬福","10.48","8.86","2.16",
"1541","錩泰","10.39","0.00","1.76",
"1560","中砂","-","3.04","1.74",
"1582","信錦","16.13","3.55","3.12",
"1583","程泰","-","3.38","1.43",
"1603","華電","13.29","0.00","1.23",
"1604","聲寶","3.00","0.00","0.68",
"1605","華新","-","0.00","0.67",
"1608","華榮","-","0.00","1.02",
"1609","大亞","-","0.00","0.73",
"1611","中電","92.59","2.40","1.81",
"1612","宏泰","108.85","1.84","0.94",
"1613","台一","-","0.00","0.85",
"1614","三洋電","45.47","0.91","2.01",
"1615","大山","26.70","1.87","1.05",
"1616","億泰","-","0.00","0.70",
"1617","榮星","-","0.00","0.64",
"1618","合機","-","0.89","0.56",
"1701","中化","52.61","0.83","1.71",
"1702","南僑","29.70","0.00","3.17",
"1704","榮化","12.04","5.14","1.70",
"1707","葡萄王","21.94","2.01","3.63",
"1708","東鹼","27.63","4.52","1.59",
"1709","和益","34.19","3.40","1.07",
"1710","東聯","47.41","3.91","1.58",
"1711","永光","132.80","0.60","2.42",
"1712","興農","20.14","5.52","1.12",
"1713","國化","-","0.82","0.85",
"1714","和桐","20.33","3.01","1.55",
"1715","萬洲","15.41","1.14","0.75",
"1716","永信","17.97","4.09","1.83",
"1717","長興","10.78","4.74","1.71",
"1718","中纖","-","0.00","0.70",
"1720","生達","16.20","5.29","1.71",
"1721","三晃","-","0.00","1.37",
"1722","台肥","175.38","1.58","2.26",
"1723","中碳","17.43","5.34","4.39",
"1724","台硝","29.53","5.20","1.10",
"1725","元禎","22.98","0.00","1.45",
"1726","永記","13.14","4.00","1.25",
"1727","中華化","56.07","3.40","1.81",
"1729","必翔","730.00","1.36","4.63",
"1730","花仙子","15.40","2.90","1.36",
"1731","美吾華","35.30","1.70","1.19",
"1732","毛寶","31.05","0.00","1.52",
"1733","五鼎","19.66","4.69","4.48",
"1734","杏輝","31.31","1.06","1.89",
"1735","日勝化","21.57","0.00","1.35",
"1736","喬山","-","1.01","2.06",
"1737","臺鹽","39.90","0.00","0.88",
"1773","勝一","18.00","4.17","1.73",
"1802","台玻","-","1.91","1.33",
"1805","寶徠","-","0.00","1.65",
"1806","冠軍","30.45","0.75","1.41",
"1808","潤隆","9.11","8.78","1.52",
"1809","中釉","15.95","0.00","1.37",
"1810","和成","-","0.00","0.78",
"1902","台紙","-","0.00","0.66",
"1903","士紙","-","0.00","4.64",
"1904","正隆","57.50","0.00","0.79",
"1905","華紙","-","1.00","1.15",
"1906","寶隆","-","0.00","0.61",
"1907","永豐餘","-","0.00","1.04",
"1909","榮成","-","0.00","0.90",
"2002","中鋼","-","5.24","1.93",
"2006","東和鋼鐵","-","5.19","1.71",
"2007","燁興","-","0.00","0.71",
"2008","高興昌","-","0.00","1.37",
"2009","第一銅","-","0.00","1.22",
"2010","春源","-","3.42","0.92",
"2012","春雨","-","6.12","0.91",
"2013","中鋼構","25.83","3.63","1.28",
"2014","中鴻","-","0.00","2.30",
"2015","豐興","-","3.70","2.30",
"2017","官田鋼","-","0.00","1.00",
"2020","美亞","-","0.00","1.77",
"2022","聚亨","-","0.00","0.73",
"2023","燁輝","-","3.86","0.72",
"2024","志聯","-","0.00","0.63",
"2025","千興","-","0.00","0.80",
"2027","大成鋼","-","0.00","1.26",
"2028","威致","-","0.00","1.64",
"2029","盛餘","-","6.33","1.06",
"2030","彰源","-","0.00","1.46",
"2031","新光鋼","-","2.04","1.68",
"2032","新鋼","-","0.00","1.61",
"2033","佳大","-","5.65","2.08",
"2034","允強","-","0.73","1.66",
"2038","海光","-","10.13","1.18",
"2049","上銀","58.94","1.43","2.12",
"2059","川湖","23.39","2.30","5.10",
"2062","橋椿","18.20","3.15","1.40",
"2101","南港","109.21","0.00","2.76",
"2102","泰豐","42.97","0.00","1.25",
"2103","台橡","14.13","7.08","2.23",
"2104","國際中橡","-","4.39","1.49",
"2105","正新","11.54","2.72","3.31",
"2106","建大","10.56","1.95","2.18",
"2107","厚生","14.39","1.70","1.78",
"2108","南帝","18.48","6.56","1.63",
