"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","19.40","3.74","1.51",
"1102","亞泥","14.79","5.99","1.46",
"1103","嘉泥","38.33","0.00","0.74",
"1104","環泥","69.20","0.00","0.87",
"1108","幸福","-","0.00","0.77",
"1109","信大","34.66","1.99","0.69",
"1110","東泥","125.00","0.00","0.76",
"1201","味全","35.40","0.00","4.16",
"1203","味王","5.00","3.91","1.32",
"1210","大成","16.87","4.71","1.80",
"1213","大飲","-","0.00","0.82",
"1215","卜蜂","20.25","4.38","1.29",
"1216","統一","26.29","2.22","2.42",
"1217","愛之味","30.37","0.00","1.17",
"1218","泰山","-","0.00","1.21",
"1219","福壽","75.88","0.00","0.99",
"1220","台榮","-","0.00","0.85",
"1225","福懋油","-","0.00","1.26",
"1227","佳格","16.48","3.83","2.39",
"1229","聯華","72.05","3.79","0.84",
"1231","聯華食","11.57","5.26","0.89",
"1232","大統益","13.29","6.32","2.27",
"1233","天仁","18.05","4.19","2.38",
"1234","黑松","32.17","1.55","1.08",
"1235","興泰","-","0.88","2.38",
"1236","宏亞","11.93","5.78","1.23",
"1301","台塑","77.18","3.81","1.91",
"1303","南亞","-","1.95","1.84",
"1304","台聚","26.30","0.00","1.22",
"1305","華夏","-","0.00","1.01",
"1307","三芳","12.03","4.57","2.14",
"1308","亞聚","13.98","3.85","1.13",
"1309","台達化","-","0.00","1.19",
"1310","台苯","37.22","0.00","1.24",
"1312","國喬","-","0.00","1.24",
"1313","聯成","-","1.25","0.92",
"1314","中石化","-","0.00","1.03",
"1315","達新","41.25","4.33","0.90",
"1316","上曜","43.00","0.00","0.70",
"1319","東陽","25.34","1.08","2.60",
"1321","大洋","-","0.00","1.96",
"1323","永裕","15.47","3.63","1.17",
"1324","地球","17.98","0.66","1.19",
"1325","恆大","21.47","2.01","1.97",
"1326","台化","-","1.76","1.78",
"1402","遠東新","37.38","2.55","2.07",
"1409","新纖","89.30","0.00","0.74",
"1410","南染","395.00","0.00","1.25",
"1413","宏洲","-","0.00","0.62",
"1414","東和","-","0.00","0.79",
"1416","廣豐","-","0.00","1.01",
"1417","嘉裕","34.13","0.00","0.72",
"1418","東華","33.13","0.00","1.51",
"1419","新紡","235.71","0.00","1.95",
"1423","利華","-","0.00","0.55",
"1432","大魯閣","-","0.00","0.97",
"1434","福懋","-","6.37","0.79",
"1435","中福","-","0.00","1.02",
