"證券代號","證券名稱","本益比","殖利率(%)","股價淨值比",
"1101","台泥","16.65","6.71","1.40",
"1102","亞泥","9.70","9.85","1.35",
"1103","嘉泥","14.73","7.30","0.64",
"1104","環泥","18.36","5.97","0.71",
"1108","幸福","18.57","3.85","0.61",
"1109","信大","20.34","5.59","0.65",
"1110","東泥","23.18","4.42","0.63",
"1201","味全","19.43","0.00","2.14",
"1203","味王","53.40","0.00","0.86",
"1210","大成","9.68","7.24","1.40",
"1213","大飲","87.44","0.00","0.69",
"1215","卜蜂","8.55","8.47","1.05",
"1216","統一","12.30","8.99","1.78",
"1217","愛之味","-","0.00","0.67",
"1218","泰山","22.26","0.00","0.65",
"1219","福壽","11.12","6.00","0.65",
"1220","台榮","-","0.00","0.64",
"1225","福懋油","8.94","3.01","0.67",
"1227","佳格","9.84","3.69","1.59",
"1229","聯華","8.52","9.27","0.68",
"1231","聯華食","13.22","6.58","0.62",
"1232","大統益","6.73","9.29","1.72",
"1233","天仁","16.26","5.28","1.97",
"1234","黑松","62.63","2.27","0.68",
"1235","興泰","17.10","4.47","2.45",
"1236","宏亞","9.03","9.29","0.99",
"1301","台塑","16.03","12.12","1.76",
"1303","南亞","7.92","16.05","1.41",
"1304","台聚","5.62","12.77","0.79",
"1305","華夏","8.57","0.00","0.71",
"1307","三芳","7.31","7.71","1.26",
"1308","亞聚","4.98","12.05","0.77",
"1309","台達化","87.50","7.14","0.46",
"1310","台苯","-","6.53","0.80",
"1312","國喬","21.69","0.00","0.52",
"1313","聯成","5.59","12.79","0.64",
"1314","中石化","715.00","8.39","0.57",
"1315","達新","11.34","7.45","0.73",
"1316","上曜","-","0.00","0.35",
"1319","東陽","9.89","4.55","0.96",
"1321","大洋","-","0.00","1.05",
"1323","永裕","8.68","8.31","0.70",
"1324","地球","66.00","0.00","0.83",
"1325","恆大","6.76","6.00","0.71",
"1326","台化","6.26","16.06","1.15",
"1402","遠東新","15.03","7.56","1.41",
"1409","新纖","20.32","3.94","0.48",
"1410","南染","-","0.00","0.75",
"1413","宏洲","-","0.00","0.32",
"1414","東和","-","0.00","0.37",
"1416","廣豐","-","0.00","0.53",
"1417","嘉裕","18.44","0.00","0.49",
"1418","東華","-","0.00","0.25",
"1419","新紡","337.00","1.48","1.15",
"1423","利華","-","11.52","0.30",
"1432","大魯閣","2.88","0.00","0.12",
"1434","福懋","8.27","17.44","0.66",
"1435","中福","287.00","0.00","0.64",
"1436","華友聯","-","0.00","0.66",
"1437","勤益控","-","2.09","0.55",
"1438","三地開發","-","0.00","1.44",
"1439","雋揚","52.38","0.00","0.76",
"1440","南紡","15.23","8.38","0.50",
"1441","大東","-","0.00","0.48",
"1442","名軒","5.69","0.00","1.11",
"1443","立益物流","-","0.00","0.28",
"1444","力麗","8.47","0.00","0.44",
"1445","大宇","15.87","6.63","0.49",
"1446","宏和","20.42","4.27","0.46",
"1447","力鵬","-","0.00","0.40",
"1449","佳和","-","0.00","0.23",
"1451","年興","9.59","17.01","0.49",
"1452","宏益","-","0.00","0.53",
"1453","大將","1.75","0.00","0.47",
"1454","台富","22.48","0.00","0.47",
"1455","集盛","14.59","7.09","0.35",
"1456","怡華","2.73","0.00","0.37",
"1457","宜進","17.08","0.00","0.34",
"1459","聯發","-","9.84","0.61",
"1460","宏遠","-","4.39","0.43",
"1463","強盛","-","0.00","0.37",
"1464","得力","-","4.10","0.44",
"1465","偉全","9.07","9.09","0.44",
"1466","聚隆","365.00","0.00","0.41",
"1467","南緯","-","11.11","0.49",
"1468","昶和","-","0.00","0.92",
"1469","理隆","-","0.00","0.83",
"1470","大統新創","18.78","0.00","0.95",
"1471","首利","-","0.85","0.81",
"1472","三洋實業","-","0.00","0.23",
"1473","台南","8.37","13.16","0.69",
"1474","弘裕","40.25","10.35","0.38",
"1475","業旺","-","0.00","0.47",
"1476","儒鴻","11.04","9.81","0.91",
"1477","聚陽","8.85","18.04","1.67",
"1503","士電","16.00","3.75","1.35",
"1504","東元","10.51","8.81","0.61",
"1506","正道","-","0.00","1.47",
"1507","永大","11.34","6.58","0.72",
"1512","瑞利","16.11","9.80","0.49",
"1513","中興電","13.20","8.70","1.09",
"1514","亞力","89.17","5.05","0.44",
"1515","力山","-","0.00","0.45",
"1516","川飛","-","0.00","2.01",
"1517","利奇","10.01","7.05","0.74",
"1519","華城","10.74","7.14","2.47",
"1521","大億","11.48","11.36","0.80",
"1522","堤維西","11.35","5.06","0.89",
"1523","開億","8.09","0.60","0.82",
"1524","耿鼎","19.78","3.37","0.66",
"1525","江申","7.73","6.99","0.53",
"1526","日馳","14.23","0.00","0.92",
"1527","鑽全","-","12.03","1.26",
"1528","恩德","10.21","21.34","0.54",
"1529","樂事綠能","-","0.00","0.42",
"1530","亞崴","4.66","17.37","1.12",
"1531","高林股","7.27","11.15","0.66",
"1532","勤美","7.59","5.04","0.97",
"1533","車王電","21.03","7.55","0.67",
"1535","中宇","10.21","5.29","2.17",
"1536","和大","9.24","14.09","0.83",
"1537","廣隆","5.32","12.12","0.94",
"1538","正峰","8.03","0.00","1.33",
"1539","巨庭","61.75","6.07","0.39",
"1540","喬福","7.44","13.22","1.45",
"1541","錩泰","27.06","6.52","0.81",
"1560","中砂","9.33","11.23","0.94",
"1583","程泰","13.06","20.86","1.01",
"1603","華電","8.81","0.00","0.57",
"1604","聲寶","10.13","0.00","0.53",
"1605","華新","59.42","4.21","0.38",
"1608","華榮","-","12.37","0.47",
"1609","大亞","10.78","2.58","0.42",
"1611","中電","9.96","9.64","0.88",
"1612","宏泰","14.86","14.55","0.73",
"1613","台一","15.26","0.00","0.40",
"1614","三洋電","15.33","5.98","1.14",
"1615","大山","5.37","0.00","0.73",
"1616","億泰","51.00","0.00","0.42",
"1617","榮星","7.54","3.90","0.36",
"1618","合機","22.00","0.00","0.81",
"1701","中化","18.65","3.62","1.00",
"1702","南僑","180.00","0.00","0.65",
"1704","榮化","7.06","11.16","1.08",
"1707","葡萄王","18.53","5.94","1.62",
"1708","東鹼","8.61","4.59","1.65",
"1709","和益","5.92","6.04","0.78",
"1710","東聯","5.59","14.37","1.05",
"1711","永光","22.10","2.71","0.82",
"1712","興農","8.83","5.48","0.84",
"1713","國化","26.00","3.50","0.59",
"1714","和桐","7.84","0.00","0.75",
"1715","萬洲","19.30","10.78","0.48",
"1716","永信","15.46","6.67","1.54",
"1717","長興","7.34","13.19","1.01",
"1718","中纖","101.00","16.44","0.45",
"1720","生達","14.09","5.58","1.39",
"1721","三晃","-","0.00","0.80",
"1722","台肥","21.89","4.66","1.44",
"1723","中碳","8.62","9.68","2.88",
"1724","台硝","16.53","9.40","0.65",
"1725","元禎","9.30","9.52","1.71",
"1726","永記","10.21","6.29","1.01",
"1727","中華化","9.33","3.01","1.23",
"1729","必翔","39.13","2.96","3.61",
"1730","花仙子","14.34","8.00","0.73",
"1731","美吾華","31.00","1.61","1.16",
"1732","毛寶","35.92","5.57","0.80",
"1733","五鼎","15.53","7.53","3.49",
"1734","杏輝","58.93","2.59","1.65",
"1735","日勝化","17.39","10.00","0.61",
"1736","喬山","12.04","4.24","1.04",
"1737","臺鹽","-","3.47","0.62",
"1773","勝一","3.98","0.00","0.94",
"1802","台玻","16.65","2.61","0.98",
"1805","寶徠","-","0.00","0.68",
"1806","冠軍","6.72","9.23","0.62",
"1808","潤隆","8.64","19.74","1.14",
"1809","中釉","14.17","3.27","0.54",
"1810","和成","-","0.00","0.53",
"1902","台紙","3.49","0.00","0.47",
"1903","士紙","-","0.00","1.40",
"1904","正隆","8.72","5.59","0.46",
"1905","華紙","8.74","1.49","0.68",
"1906","寶隆","8.91","0.00","0.42",
"1907","永豐餘","10.71","7.37","0.65",
"1909","榮成","16.07","7.56","0.46",
"2002","中鋼","5.79","15.77","1.38",
"2006","東和鋼鐵","5.53","10.85","1.20",
"2007","燁興","-","0.00","0.29",
"2008","高興昌","4.20","0.00","0.80",
"2009","第一銅","15.69","11.70","0.69",
"2010","春源","16.90","6.57","0.65",
"2012","春雨","6.36","6.29","0.61",
"2013","中鋼構","8.34","8.22","0.77",
"2014","中鴻","4.26","14.69","1.14",
"2015","豐興","6.50","7.86","1.91",
"2017","官田鋼","17.32","0.00","0.64",
"2020","美亞","30.22","19.06","0.76",
"2022","聚亨","4.17","0.00","0.50",
"2023","燁輝","6.81","9.85","0.55",
"2024","志聯","3.29","0.00","0.41",
"2025","千興","-","0.00","0.51",
"2027","大成鋼","8.90","18.88","0.62",
"2028","威致","3.33","0.00","0.65",
"2029","盛餘","5.43","8.33","0.82",
"2030","彰源","-","21.72","0.69",
"2031","新光鋼","4.84","11.13","0.75",
"2032","新鋼","-","5.24","0.74",
"2033","佳大","22.98","0.58","3.82",
"2034","允強","51.55","15.52","0.81",
"2038","海光","4.42","0.00","1.05",
"2059","川湖","11.19","4.02","3.31",
"2062","橋椿","12.19","9.22","0.88",
"2101","南港","-","18.42","1.31",
"2102","泰豐","19.67","8.33","0.56",
"2103","台橡","7.36","14.04","1.71",
"2104","國際中橡","9.97","6.17","1.27",
"2105","正新","10.84","7.86","1.76",
"2106","建大","35.60","4.21","1.17",
"2107","厚生","10.61","2.70","0.90",
"2108","南帝","10.15","10.00","1.31",
"2109","華豐","-","1.02","0.77",
"2201","裕隆","24.32","4.17","0.48",
"2204","中華","-","3.27","0.39",
"2206","三陽工業","13.19","12.03","0.50",
"2207","和泰車","9.65","8.70","1.39",
"2208","台船","10.42","0.00","1.65",
"2227","裕日車","11.11","6.54","0.53",
"2301","光寶科","9.21","11.98","0.98",
"2302","麗正","-","0.00","0.24",
"2303","聯電","56.25","7.38","0.74",
"2305","全友","-","0.00","0.57",
"2308","台達電","13.75","8.68","2.42",
"2311","日月光","9.47","10.11","1.42",
"2312","金寶","11.55","10.83","0.53",
"2313","華通","23.78","1.56","0.48",
"2314","台揚","14.28","5.84","1.07",
"2315","神達","6.61","12.47","0.68",
"2316","楠梓電","-","0.00","0.41",
"2317","鴻海","10.66","5.67","1.63",
"2321","東訊","-","0.00","1.29",
"2323","中環","-","0.00","0.43",
"2324","仁寶","6.75","9.90","1.24",
"2325","矽品","9.38","12.78","1.93",
"2327","國巨","41.33","5.00","0.45",
"2328","廣宇","21.64","3.80","1.43",
"2329","華泰","-","0.00","0.59",
"2330","台積電","13.38","5.79","2.81",
"2331","精英","10.85","6.52","0.51",
"2332","友訊","7.30","11.74","0.94",
"2337","旺宏","8.07","8.55","1.11",
"2338","光罩","10.29","14.29","0.74",
"2340","台亞","18.23","5.66","1.54",
"2341","英群","-","0.00","0.35",
"2342","茂矽","-","0.00","0.73",
"2344","華邦電","-","0.00","0.35",
"2345","智邦","25.61","0.00","0.87",
"2347","聯強","16.58","6.49","2.03",
"2348","海悅","-","0.00","0.34",
"2349","錸德","-","0.00","0.37",
"2350","環電","28.88","19.37","0.67",
"2351","順德","6.47","13.00","0.79",
"2352","佳世達","5.15","9.39","0.69",
"2353","宏碁","11.89","7.35","1.68",
"2354","鴻準","12.81","5.33","2.14",
"2355","敬鵬","6.41","17.19","0.55",
"2356","英業達","6.04","13.48","0.92",
"2357","華碩","6.24","9.16","0.94",
"2358","廷鑫","15.37","0.00","0.66",
"2359","所羅門","8.24","11.45","0.48",
"2360","致茂","7.87","9.49","1.44",
"2361","鴻友","-","0.00","0.26",
"2362","藍天","38.12","3.09","2.73",
"2363","矽統","-","0.00","0.92",
"2364","倫飛","-","0.00","0.54",
"2365","昆盈","5.07","18.57","1.34",
"2367","燿華","8.69","0.00","0.59",
"2368","金像電","6.24","9.24","0.57",
"2369","菱生","7.53","9.99","0.53",
"2371","大同","61.09","0.00","0.69",
"2373","震旦行","18.48","4.78","2.01",
"2374","佳能","6.84","13.49","1.73",
"2375","凱美","13.07","0.00","0.34",
"2376","技嘉","8.93","5.36","0.59",
"2377","微星","6.34","7.08","0.67",
"2379","瑞昱","952.00","6.51","1.45",
"2380","虹光","13.66","12.87","0.45",
"2381","華宇","-","0.00","0.41",
"2382","廣達","7.35","8.66","1.86",
"2383","台光電","6.58","11.78","0.65",
"2384","勝華","-","2.34","0.66",
"2385","群光","8.15","9.44","3.27",
"2387","精元","8.01","9.86","1.46",
"2388","威盛","-","0.00","2.68",
"2390","云辰","-","0.00","0.50",
"2391","合勤","11.34","5.76","0.95",
"2392","正崴","8.65","6.68","1.11",
"2393","億光","10.59","6.66","2.30",
"2395","研華","8.84","9.42","2.02",
"2397","友通","7.89","11.73","1.52",
"2399","映泰","11.74","12.96","0.85",
"2401","凌陽","21.97","17.95","0.83",
"2402","毅嘉","13.97","10.37","0.56",
"2403","友尚","6.09","9.40","0.75",
"2404","漢唐","5.79","21.89","0.85",
"2405","輔信","23.52","2.58","0.62",
"2406","國碩","-","0.00","0.60",
"2408","南亞科","-","0.00","0.80",
"2409","友達","3.04","10.36","0.77",
"2412","中華電","13.09","6.87","1.59",
"2413","環科","-","5.40","0.59",
"2414","精技","7.50","8.68","0.83",
"2415","錩新","10.98","9.76","0.59",
"2417","圓剛","9.37","9.62","1.77",
"2419","仲琦","10.79","0.00","0.62",
"2420","新巨","6.59","17.02","0.87",
"2421","建準","43.04","3.32","1.72",
"2423","固緯","10.55","13.07","1.07",
"2424","隴華","-","0.00","0.86",
"2425","承啟","-","0.00","0.58",
