"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","7.05","106","9.74","1.06","107/3",
"1102","亞泥","3.55","106","10.35","0.82","107/3",
"1103","嘉泥","3.68","106","4.81","0.42","107/3",
"1104","環泥","5.87","106","10.71","0.69","107/3",
"1108","幸福","0.00","106","-","0.69","107/3",
"1109","信大","0.74","106","6.39","0.79","107/3",
"1110","東泥","0.61","106","66.00","1.10","107/3",
"1201","味全","0.00","106","6.95","1.81","107/3",
"1203","味王","4.96","106","14.48","1.34","107/3",
"1210","大成","7.76","106","11.26","1.59","107/3",
"1213","大飲","0.00","106","-","0.82","107/3",
"1215","卜蜂","5.41","106","14.53","2.24","107/3",
"1216","統一","8.10","106","9.70","3.73","107/3",
"1217","愛之味","0.00","106","17.08","0.61","107/3",
"1218","泰山","2.28","106","19.29","1.34","107/3",
"1219","福壽","1.65","106","107.06","1.55","107/3",
"1220","台榮","3.65","106","22.81","0.87","107/3",
"1225","福懋油","1.64","106","93.83","5.40","107/3",
"1227","佳格","4.12","106","15.50","2.93","107/3",
"1229","聯華","9.69","106","11.65","1.21","107/3",
"1231","聯華食","4.88","106","12.30","1.89","107/3",
"1232","大統益","5.09","106","18.81","4.37","107/3",
"1233","天仁","6.02","106","18.51","2.19","107/3",
"1234","黑松","5.02","106","18.01","0.69","107/3",
"1235","興泰","17.58","106","9.52","0.27","107/3",
"1236","宏亞","0.74","106","-","0.82","107/3",
"1256","鮮活果汁-KY","3.61","106","10.35","2.55","107/3",
"1262","綠悅-KY","0.84","106","-","0.57","107/3",
"1301","台塑","5.98","106","10.10","1.65","107/3",
"1303","南亞","6.98","106","8.73","1.52","107/3",
"1304","台聚","4.29","106","14.38","0.68","107/3",
"1305","華夏","8.57","106","6.95","1.29","107/3",
"1307","三芳","7.30","106","26.78","1.15","107/3",
"1308","亞聚","6.95","106","20.23","0.73","107/3",
"1309","台達化","0.00","106","4.85","0.72","107/3",
"1310","台苯","7.08","106","9.15","1.58","107/3",
"1312","國喬","4.72","106","5.15","0.86","107/3",
"1313","聯成","15.52","106","10.64","0.71","107/3",
"1314","中石化","0.00","106","5.50","0.42","107/3",
"1315","達新","4.17","106","19.56","0.62","107/3",
