"證券代號","證券名稱","殖利率(%)","股利年度","本益比","股價淨值比","財報年/季",
"1101","台泥","9.67","107","10.36","1.21","107/4",
"1102","亞泥","6.91","107","12.24","0.99","107/4",
"1103","嘉泥","6.67","107","13.76","0.51","107/4",
"1104","環泥","5.06","107","12.19","0.73","107/4",
"1108","幸福","0.00","106","-","0.71","107/4",
"1109","信大","0.67","106","6.10","0.82","107/4",
"1110","東泥","0.61","107","136.25","1.10","107/4",
"1201","味全","3.31","107","12.45","1.97","107/4",
"1203","味王","3.88","107","14.18","1.30","107/4",
"1210","大成","5.68","107","12.80","1.56","107/4",
"1213","大飲","0.00","106","-","0.97","107/4",
"1215","卜蜂","5.83","106","14.51","1.99","107/4",
"1216","統一","3.33","107","24.43","4.01","107/4",
"1217","愛之味","0.00","106","71.70","0.64","107/4",
"1218","泰山","4.31","107","19.53","1.41","107/4",
"1219","福壽","1.63","106","-","1.56","107/4",
"1220","台榮","4.11","107","21.13","0.89","107/4",
"1225","福懋油","1.71","107","57.61","4.65","107/4",
"1227","佳格","4.86","107","15.82","2.95","107/4",
"1229","聯華","6.26","107","14.28","1.44","107/4",
"1231","聯華食","5.20","107","13.56","2.15","107/4",
"1232","大統益","4.88","107","18.08","4.23","107/4",
"1233","天仁","4.94","107","19.95","2.17","107/4",
"1234","黑松","5.03","107","18.38","0.72","107/4",
"1235","興泰","15.73","106","22.88","0.48","107/4",
"1236","宏亞","2.72","107","122.50","0.87","107/4",
"1256","鮮活果汁-KY","4.07","107","12.33","3.12","107/4",
"1262","綠悅-KY","0.81","106","-","0.59","107/4",
"1301","台塑","5.40","107","13.82","1.92","107/4",
"1303","南亞","6.40","107","11.74","1.65","107/4",
"1304","台聚","2.50","107","24.00","0.71","107/4",
"1305","華夏","8.44","107","8.93","1.36","107/4",
"1307","三芳","2.18","107","30.20","1.11","107/4",
"1308","亞聚","2.14","107","27.02","0.81","107/4",
"1309","台達化","3.85","107","16.51","0.85","107/4",
"1310","台苯","8.00","107","10.87","1.77","107/4",
"1312","國喬","4.18","106","7.47","0.97","107/4",
"1313","聯成","4.07","107","20.85","0.79","107/4",
"1314","中石化","8.47","107","7.42","0.48","107/4",
"1315","達新","4.02","107","24.88","0.74","107/4",
"1316","上曜","11.49","107","15.97","1.28","107/4",
"1319","東陽","4.20","107","12.41","1.14","107/4",
"1321","大洋","0.00","106","-","1.08","107/4",
"1323","永裕","5.02","107","10.70","1.64","107/4",
"1324","地球","2.73","107","550.00","0.82","107/4",
"1325","恆大","3.09","107","23.14","0.80","107/4",
"1326","台化","5.64","107","13.16","1.74","107/4",
"1337","再生-KY","0.45","106","-","0.23","107/4",
"1338","廣華-KY","4.66","107","11.54","0.96","107/4",
"1339","昭輝","5.71","107","8.45","0.79","107/4",
"1340","勝悅-KY","7.24","106","18.51","0.38","107/4",
"1341","富林-KY","5.71","107","17.21","2.32","107/4",
"1402","遠東新","5.90","107","13.56","0.80","107/4",
"1409","新纖","6.14","107","9.11","0.78","107/4",
"1410","南染","5.13","107","17.60","1.51","107/4",
"1413","宏洲","0.00","106","6.67","1.42","107/4",
"1414","東和","4.45","106","42.29","0.51","107/4",
"1416","廣豐","8.28","106","10.74","0.63","107/4",
"1417","嘉裕","0.00","106","-","0.67","107/4",
"1418","東華","0.00","106","-","0.58","107/4",
"1419","新紡","2.03","107","44.47","1.49","107/4",
"1423","利華","0.00","106","13.78","0.59","107/4",
"1432","大魯閣","0.00","106","-","0.90","107/4",
"1434","福懋","5.81","107","12.82","0.88","107/4",
"1435","中福","0.00","106","-","0.78","107/4",
"1436","華友聯","9.37","107","9.53","1.30","107/4",
"1437","勤益控","2.70","107","15.08","0.65","107/4",
"1438","三地開發","0.00","106","-","2.06","107/4",
"1439","雋揚","0.00","106","-","1.61","107/4",
"1440","南紡","3.32","107","18.54","0.80","107/4",
"1441","大東","0.00","106","1.22","0.77","107/4",
"1442","名軒","11.69","106","38.50","0.89","107/4",
"1443","立益物流","0.00","106","-","0.86","107/4",
"1444","力麗","4.88","106","23.30","0.91","107/4",
"1445","大宇","2.58","107","-","0.59","107/4",
"1446","宏和","1.15","107","-","2.21","107/4",
"1447","力鵬","0.00","106","38.80","0.65","107/4",
"1449","佳和","0.00","106","-","0.91","107/4",
"1451","年興","7.04","107","13.99","0.73","107/4",
"1452","宏益","6.93","107","13.74","1.07","107/4",
"1453","大將","10.83","107","2.47","0.63","107/4",
"1454","台富","2.31","107","51.44","0.68","107/4",
"1455","集盛","2.21","107","60.40","0.73","107/4",
"1456","怡華","0.00","106","68.54","0.72","107/4",
"1457","宜進","5.20","107","6.17","0.72","107/4",
"1459","聯發","1.27","106","-","0.83","107/4",
"1460","宏遠","1.75","107","34.55","1.05","107/4",
"1463","強盛","8.89","107","9.72","1.12","107/4",
"1464","得力","10.55","106","34.18","1.57","107/4",
"1465","偉全","2.89","106","-","0.90","107/4",
"1466","聚隆","0.00","106","-","0.63","107/4",
"1467","南緯","0.00","106","-","0.91","107/4",
"1468","昶和","0.00","106","41.67","1.56","107/4",
"1470","大統新創","1.86","107","37.63","1.96","107/4",
"1471","首利","0.00","106","-","0.79","107/4",
"1472","三洋實業","0.00","106","-","4.75","107/4",
"1473","台南","2.46","107","37.69","0.77","107/4",
"1474","弘裕","2.82","107","12.24","0.73","107/4",
"1475","業旺","0.00","106","-","2.50","107/4",
"1476","儒鴻","2.69","107","25.66","6.64","107/4",
"1477","聚陽","3.39","107","29.10","5.00","107/4",
"1503","士電","3.58","107","15.40","0.94","107/4",
"1504","東元","4.25","107","13.33","0.78","107/4",
"1506","正道","0.00","106","-","2.26","107/4",
"1507","永大","2.82","107","38.73","2.31","107/4",
"1512","瑞利","0.00","106","-","2.00","107/4",
"1513","中興電","4.84","107","15.53","1.15","107/4",
"1514","亞力","6.56","107","13.99","1.07","107/4",
"1515","力山","2.53","107","35.86","5.66","107/4",
"1516","川飛","2.84","107","31.76","1.40","107/4",
"1517","利奇","1.96","106","24.88","0.72","107/4",
"1519","華城","1.27","107","103.04","2.02","107/4",
"1521","大億","6.13","107","14.80","2.56","107/4",
"1522","堤維西","4.93","107","13.18","1.28","107/4",
"1524","耿鼎","4.69","107","9.77","0.84","107/4",
"1525","江申","2.58","107","11.30","1.24","107/4",
"1526","日馳","2.72","107","16.17","2.23","107/4",
"1527","鑽全","6.75","107","7.93","2.14","107/4",
"1528","恩德","4.83","106","49.29","0.80","107/4",
"1529","樂事綠能","1.35","107","20.85","1.39","107/4",
"1530","亞崴","6.28","107","9.23","1.04","107/4",
"1531","高林股","3.03","107","24.26","0.81","107/4",
"1532","勤美","7.11","107","7.97","1.15","107/4",
"1533","車王電","2.20","107","13.43","1.45","107/4",
"1535","中宇","3.25","107","42.78","1.39","107/4",
"1536","和大","3.07","107","23.51","4.26","107/4",
"1537","廣隆","6.02","107","13.81","3.47","107/4",
"1538","正峰","0.00","106","-","0.89","107/4",
"1539","巨庭","6.78","107","5.24","1.27","107/4",
"1540","喬福","8.22","107","11.48","1.07","107/4",
"1541","錩泰","3.41","107","29.35","2.08","107/4",
"1558","伸興","7.36","107","9.80","1.88","107/4",
"1560","中砂","5.68","107","12.52","2.05","107/4",
"1568","倉佑","3.24","107","21.79","1.29","107/4",
"1582","信錦","7.76","107","11.66","1.87","107/4",
"1583","程泰","5.45","107","10.17","1.36","107/4",
"1587","吉茂","1.61","107","31.53","1.01","107/4",
"1589","永冠-KY","2.25","106","-","0.92","107/4",
"1590","亞德客-KY","1.26","107","28.10","4.67","107/4",
"1592","英瑞-KY","3.74","106","-","1.01","107/4",
"1598","岱宇","1.99","107","29.33","1.80","107/4",
"1603","華電","4.55","106","22.68","0.71","107/3",
"1604","聲寶","8.36","107","9.31","1.00","107/4",
"1605","華新","6.78","107","5.01","0.76","107/4",
"1608","華榮","7.91","106","-","0.64","107/4",
"1609","大亞","3.15","106","13.37","0.93","107/4",
"1611","中電","1.51","107","58.47","0.88","107/4",
"1612","宏泰","3.24","107","25.31","0.70","107/4",
"1614","三洋電","3.31","107","31.79","1.25","107/4",
"1615","大山","4.89","106","10.45","1.24","107/4",
"1616","億泰","0.00","106","76.83","0.54","107/4",
"1617","榮星","7.30","107","9.13","1.11","107/4",
"1618","合機","3.39","106","-","0.54","107/4",
"1626","艾美特-KY","0.36","106","-","1.36","107/4",
"1701","中化","4.23","107","15.24","0.99","107/4",
"1702","南僑","5.00","107","13.20","2.22","107/4",
"1707","葡萄王","3.26","107","20.91","4.73","107/4",
